접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003845,Y,00105271,케이씨씨,소액주주,"15,434",-,99.87%,"4,023,432",-,38.11%,2015-12-31,2015,Q4
20210317000365,Y,00105271,케이씨씨,소액주주,"14,027",-,99.89%,"4,630,372",-,43.86%,2016-12-31,2016,Q4
20210317000396,Y,00105271,케이씨씨,소액주주,"11,319",-,99.84%,"4,437,387",-,42.03%,2017-12-31,2017,Q4
20210317000416,Y,00105271,케이씨씨,소액주주,"12,458",-,99.85%,"4,229,015",-,40.06%,2018-12-31,2018,Q4
20210317000457,Y,00105271,케이씨씨,소액주주,"13,188",-,99.86%,"4,337,160",-,41.09%,2019-12-31,2019,Q4
20210318000812,Y,00105271,케이씨씨,소액주주,"18,489","18,507",99.90%,"3,219,555","7,658,153",42.04%,2020-12-31,2020,Q4
20220317001213,Y,00105271,케이씨씨,소액주주,"29,026","29,042",99.94%,"3,410,320","7,658,153",44.53%,2021-12-31,2021,Q4
20230316000762,Y,00105271,케이씨씨,소액주주,"32,740","32,758",99.95%,"3,165,120","7,354,171",43.04%,2022-12-31,2022,Q4
20240327001177,Y,00105271,케이씨씨,소액주주,"26,405","26,424",99.93%,"3,094,447","7,354,171",42.08%,2023-12-31,2023,Q4
20250313001099,Y,00105271,케이씨씨,소액주주,"20,695","20,713",99.91%,"3,364,573","8,886,471",37.86%,2024-12-31,2024,Q4
