접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003671,Y,00126308,삼성E&A,소액주주,"66,325",-,99.99%,"26,192,911",-,65.47%,2015-12-31,2015,Q4
20210517001985,Y,00126308,삼성E&A,소액주주,"75,010",-,99.99%,"111,246,564",-,56.76%,2016-12-31,2016,Q4
20210517002027,Y,00126308,삼성E&A,소액주주,"71,305",-,99.98%,"126,780,142",-,64.68%,2017-12-31,2017,Q4
20210517002048,Y,00126308,삼성E&A,소액주주,"60,165",-,99.91%,"129,791,845",-,66.22%,2018-12-31,2018,Q4
20210517002064,Y,00126308,삼성E&A,소액주주,"53,653",-,99.91%,"135,067,080",-,68.91%,2019-12-31,2019,Q4
20210517002076,Y,00126308,삼성E&A,소액주주,"107,971","107,983",99.99%,"132,696,080","196,000,000",67.70%,2020-12-31,2020,Q4
20220308000672,Y,00126308,삼성E&A,소액주주,"170,609","170,622",99.99%,"132,650,522","196,000,000",67.68%,2021-12-31,2021,Q4
20230831001403,Y,00126308,삼성E&A,소액주주,"123,092","123,106",99.99%,"130,422,780","196,000,000",66.54%,2022-12-31,2022,Q4
20240329003421,Y,00126308,삼성E&A,소액주주,"97,167","97,180",99.99%,"133,154,125","196,000,000",67.94%,2023-12-31,2023,Q4
20250814003670,Y,00126308,삼성E&A,소액주주,"104,168","104,184",99.98%,"127,281,857","196,000,000",64.94%,2024-12-31,2024,Q4
