접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160516002391,Y,00106669,세아베스틸지주,소액주주,"9,065",-,99%,"9,938,531",-,27.7%,2015-12-31,2015,Q4
20170331002282,Y,00106669,세아베스틸지주,소액주주,"8,226",-,99%,"8,591,539",-,24.0%,2016-12-31,2016,Q4
20180402003080,Y,00106669,세아베스틸지주,소액주주,"7,549",-,99%,"9,132,196",-,25.5%,2017-12-31,2017,Q4
20190401005181,Y,00106669,세아베스틸지주,소액주주,"9,404",-,99.90%,"9,350,938",-,26.07%,2018-12-31,2018,Q4
20200330001553,Y,00106669,세아베스틸지주,소액주주,-,-,-,-,-,-,2019-12-31,2019,Q4
20210311000591,Y,00106669,세아베스틸지주,소액주주,"23,447","23,451",99.9%,"11,844,422","35,862,119",33.02%,2020-12-31,2020,Q4
20220317000967,Y,00106669,세아베스틸지주,소액주주,"28,705","28,711",99.98%,"12,473,422","35,862,119",34.78%,2021-12-31,2021,Q4
20230321001452,Y,00106669,세아베스틸지주,소액주주,"29,261","29,264",99.99%,"11,665,633","35,862,119",32.53%,2022-12-31,2022,Q4
20240312000629,Y,00106669,세아베스틸지주,소액주주,"22,161","22,188",99.88%,"9,811,072","35,862,119",27.36%,2023-12-31,2023,Q4
20250318000465,Y,00106669,세아베스틸지주,소액주주,"22,326","22,355",99.87%,"10,229,038","35,862,119",28.52%,2024-12-31,2024,Q4
