접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330002293,Y,00190321,케이티,소액주주,"150,388",-,99.96%,"171,130,393",-,65.54%,2015-12-31,2015,Q4
20170331002943,Y,00190321,케이티,소액주주,"130,245",-,99.99%,"154,330,520",-,59.11%,2016-12-31,2016,Q4
20180402004398,Y,00190321,케이티,소액주주,"135,054",-,99.98%,"140,818,701",-,53.93%,2017-12-31,2017,Q4
20190401004942,Y,00190321,케이티,소액주주,"139,652",-,99.98%,"125,601,832",-,48.10%,2018-12-31,2018,Q4
20200330004658,Y,00190321,케이티,소액주주,"150,774",-,100.00%,"130,903,127",-,50.13%,2019-12-31,2019,Q4
20210319001235,Y,00190321,케이티,소액주주,"186,299","186,308",100.0%,"139,007,171","241,842,130",57.5%,2020-12-31,2020,Q4
20221006000582,Y,00190321,케이티,소액주주,"230,207","230,217",100.0%,"143,023,522","235,808,146",60.7%,2021-12-31,2021,Q4
20230323001449,Y,00190321,케이티,소액주주,"201,733","201,746",100.0%,"144,497,740","256,042,678",56.4%,2022-12-31,2022,Q4
20240320002050,Y,00190321,케이티,소액주주,"187,233","187,244",99.9%,"132,164,467","246,413,422",53.6%,2023-12-31,2023,Q4
20250321001834,Y,00190321,케이티,소액주주,"154,431","154,444",99.99%,"130,330,962","245,832,946",53.02%,2024-12-31,2024,Q4
