접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160630000416,Y,00126362,삼성SDI,소액주주,"126,330",-,99.86%,"39,856,404",-,56.63%,2015-12-31,2015,Q4
20170331004475,Y,00126362,삼성SDI,소액주주,"103,748",-,99.88%,"42,446,169",-,61.73%,2016-12-31,2016,Q4
20180330001740,Y,00126362,삼성SDI,소액주주,"80,726",-,99.90%,"41,389,375",-,60.19%,2017-12-31,2017,Q4
20190329003979,Y,00126362,삼성SDI,소액주주,"80,816",-,99.89%,"40,607,778",-,59.05%,2018-12-31,2018,Q4
20200330003729,Y,00126362,삼성SDI,소액주주,"75,580",-,99.87%,"38,518,984",-,56.02%,2019-12-31,2019,Q4
20210309000252,Y,00126362,삼성SDI,소액주주,"201,566","201,669",99.95%,"39,378,129","68,764,530",57.27%,2020-12-31,2020,Q4
20220308000915,Y,00126362,삼성SDI,소액주주,"280,422","280,520",99.97%,"40,760,669","68,764,530",59.28%,2021-12-31,2021,Q4
20230313000726,Y,00126362,삼성SDI,소액주주,"233,909","233,919",99.99%,"43,580,655","68,764,530",63.38%,2022-12-31,2022,Q4
20240312000853,Y,00126362,삼성SDI,소액주주,"285,618","285,627",99.99%,"44,609,648","68,764,530",64.87%,2023-12-31,2023,Q4
20250311001275,Y,00126362,삼성SDI,소액주주,"390,852","390,943",99.98%,"42,443,181","68,764,530",61.72%,2024-12-31,2024,Q4
