접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20220217000915,Y,00164742,현대자동차,소액주주,"146,659",-,99.99%,"118,688,538",-,53.88%,2015-12-31,2015,Q4
20220217000946,Y,00164742,현대자동차,소액주주,"164,231",-,99.99%,"118,607,543",-,53.84%,2016-12-31,2016,Q4
20220217000967,Y,00164742,현대자동차,소액주주,"128,324",-,99.99%,"116,815,822",-,53.03%,2017-12-31,2017,Q4
20220217000981,Y,00164742,현대자동차,소액주주,"138,334",-,99.99%,"109,022,125",-,51.02%,2018-12-31,2018,Q4
20220217001012,Y,00164742,현대자동차,소액주주,"141,067",-,99.94%,"105,279,706",-,49.27%,2019-12-31,2019,Q4
20220217001036,Y,00164742,현대자동차,소액주주,"581,803","581,875",99.99%,"111,742,403","213,668,187",52.30%,2020-12-31,2020,Q4
20240314001466,Y,00164742,현대자동차,소액주주,"1,062,211","1,062,281",99.99%,"115,164,267","213,668,187",53.90%,2021-12-31,2021,Q4
20240314001531,Y,00164742,현대자동차,소액주주,"1,082,890","1,082,966",99.99%,"111,531,693","213,668,187",52.20%,2022-12-31,2022,Q4
20240313001451,Y,00164742,현대자동차,소액주주,"889,224","889,298",99.99%,"111,113,584","211,531,506",52.53%,2023-12-31,2023,Q4
20250312001148,Y,00164742,현대자동차,소액주주,"636,165","636,174",99.99%,"117,492,541","209,416,191",56.10%,2024-12-31,2024,Q4
