접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160516002683,Y,00126566,한화에어로스페이스,소액주주,"54,706",-,99.99%,"26,029,118",-,48.99%,2015-12-31,2015,Q4
20170331003924,Y,00126566,한화에어로스페이스,소액주주,"52,142",-,99.99%,"30,221,410",-,56.88%,2016-12-31,2016,Q4
20180725000277,Y,00126566,한화에어로스페이스,소액주주,"60,487",-,99.99%,"29,918,370",-,56.88%,2017-12-31,2017,Q4
20190329003444,Y,00126566,한화에어로스페이스,소액주주,"49,899",-,99.99%,"16,878,132",-,32.43%,2018-12-31,2018,Q4
20200330004485,Y,00126566,한화에어로스페이스,소액주주,"43,244",-,99.9%,"26,763,000",-,51.91%,2019-12-31,2019,Q4
20210319000790,Y,00126566,한화에어로스페이스,소액주주,"60,193","60,219",99.9%,"27,317,576","50,630,000",53.96%,2020-12-31,2020,Q4
20220812000030,Y,00126566,한화에어로스페이스,소액주주,"130,582","130,584",99.99%,"27,537,220","50,569,412",54.45%,2021-12-31,2021,Q4
20230321001337,Y,00126566,한화에어로스페이스,소액주주,"104,327","104,335",99.99%,"26,896,510","50,569,412",53.19%,2022-12-31,2022,Q4
20240329000902,Y,00126566,한화에어로스페이스,소액주주,"108,501","108,508",99.99%,"27,473,188","50,569,412",54.33%,2023-12-31,2023,Q4
20250317000990,Y,00126566,한화에어로스페이스,소액주주,"116,816","116,823",99.99%,"24,595,339","45,466,548",54.10%,2024-12-31,2024,Q4
