접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20180921000461,Y,00107598,남양유업,소액주주,"2,589",-,97.77%,"203,654",-,22.97%,2015-12-31,2015,Q4
20180921000473,Y,00107598,남양유업,소액주주,"2,469",-,97.90%,"210,390",-,23.73%,2016-12-31,2016,Q4
20180921000478,Y,00107598,남양유업,소액주주,"2,996",-,97.94%,"224,955",-,25.37%,2017-12-31,2017,Q4
20190401004914,Y,00107598,남양유업,소액주주,"2,475",-,97.71%,"235,637",-,26.57%,2018-12-31,2018,Q4
20200330004386,Y,00107598,남양유업,소액주주,"2,938",-,96.96%,"249,276",-,28.11%,2019-12-31,2019,Q4
20210318001132,Y,00107598,남양유업,소액주주,"4,102","4,115",99.6%,"169,514","720,000",23.5%,2020-12-31,2020,Q4
20220323001322,Y,00107598,남양유업,소액주주,"8,219","8,228",99.8%,"246,467","720,000",34.2%,2021-12-31,2021,Q4
20230323001233,Y,00107598,남양유업,소액주주,"6,388","6,396",99.9%,"261,888","720,000",36.4%,2022-12-31,2022,Q4
20240321001747,Y,00107598,남양유업,소액주주,"5,608","5,616",99.9%,"261,351","720,000",36.3%,2023-12-31,2023,Q4
20250328000090,Y,00107598,남양유업,소액주주,"4,387","4,393",99.87%,"2,197,030","6,797,310",32.34%,2024-12-31,2024,Q4
