접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20170622000235,Y,00164478,현대건설,소액주주,"89,275",-,99.95 %,"61,815,685",-,55.51%,2015-12-31,2015,Q4
20170622000239,Y,00164478,현대건설,소액주주,"64,050",-,99.87%,"55,082,803",-,49.47%,2016-12-31,2016,Q4
20180402004254,Y,00164478,현대건설,소액주주,"68,858",-,99.99%,"64,577,230",-,57.99%,2017-12-31,2017,Q4
20190401004695,Y,00164478,현대건설,소액주주,"108,762",-,99.99%,"64,739,011",-,58.14%,2018-12-31,2018,Q4
20200330004026,Y,00164478,현대건설,소액주주,"103,932",-,99.99%,"63,803,716",-,57.25%,2019-12-31,2019,Q4
20210317001019,Y,00164478,현대건설,소액주주,"143,883","143,934",99.96%,"59,935,561","111,355,765",53.82%,2020-12-31,2020,Q4
20220325001068,Y,00164478,현대건설,소액주주,-,-,-,-,-,-,2021-12-31,2021,Q4
20230315001104,Y,00164478,현대건설,소액주주,"185,135","185,190",99.97%,"63,057,720","111,355,765",56.63%,2022-12-31,2022,Q4
20240329003141,Y,00164478,현대건설,소액주주,"177,064","177,116",99.97%,"63,185,362","111,355,765",56.74%,2023-12-31,2023,Q4
20250312001136,Y,00164478,현대건설,소액주주,"177,966","178,049",99.95%,"53,851,717","111,355,765",48.36%,2024-12-31,2024,Q4
