접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330004478,Y,00170558,코웨이,소액주주,"9,717",-,99.94%,"41,551,294",-,53.88%,2015-12-31,2015,Q4
20170331004238,Y,00170558,코웨이,소액주주,"8,071",-,99.88%,"36,298,497",-,47.52%,2016-12-31,2016,Q4
20180402004139,Y,00170558,코웨이,소액주주,"7,072",-,99.87%,"37,946,500",-,50.71%,2017-12-31,2017,Q4
20190814001347,Y,00170558,코웨이,소액주주,"9,586",-,99.87%,"37,403,968",-,50.68%,2018-12-31,2018,Q4
20200330002548,Y,00170558,코웨이,소액주주,"9,411",-,99.85%,"29,270,578",-,39.66%,2019-12-31,2019,Q4
20210323000600,Y,00170558,코웨이,소액주주,"24,174","24,189",99.94%,"39,109,070","73,799,619",52.99%,2020-12-31,2020,Q4
20220816001433,Y,00170558,코웨이,소액주주,"21,617","21,629",99.94%,"39,156,424","73,799,619",53.05%,2021-12-31,2021,Q4
20230321000862,Y,00170558,코웨이,소액주주,"25,676","25,687",99.95%,"41,461,682","73,799,619",56.18%,2022-12-31,2022,Q4
20240329002735,Y,00170558,코웨이,소액주주,"25,325","25,337",99.95%,"42,256,560","73,799,619",57.25%,2023-12-31,2023,Q4
20250321001734,Y,00170558,코웨이,소액주주,"16,376","16,386",99.93%,"43,344,260","73,799,619",58.73%,2024-12-31,2024,Q4
