접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330004458,Y,00159218,한전KPS,소액주주,"8,509",-,99.05%,"16,419,104",-,36.48%,2015-12-31,2015,Q4
20170331005250,Y,00159218,한전KPS,소액주주,"14,063",-,99.37%,"14,925,037",-,33.17%,2016-12-31,2016,Q4
20180402003872,Y,00159218,한전KPS,소액주주,"19,312",-,99.96%,"17,272,430",-,38.38%,2017-12-31,2017,Q4
20190401003853,Y,00159218,한전KPS,소액주주,"22,224",-,99.98%,"17,944,128",-,39.88%,2018-12-31,2018,Q4
20200406002229,Y,00159218,한전KPS,소액주주,"19,876",-,99.99%,"19,069,403",-,42.39%,2019-12-31,2019,Q4
20210319000432,Y,00159218,한전KPS,소액주주,"34,603","34,633",99.91%,"18,479,092","45,000,000",41.06%,2020-12-31,2020,Q4
20220321001022,Y,00159218,한전KPS,소액주주,"39,959","39,963",99.99%,"19,285,996","45,000,000",42.87%,2021-12-31,2021,Q4
20230320000353,Y,00159218,한전KPS,소액주주,"43,373","43,378",99.99%,"18,375,826","45,000,000",40.84%,2022-12-31,2022,Q4
20240320000788,Y,00159218,한전KPS,소액주주,"38,167","38,171",99.99%,"19,316,292","45,000,000",42.93%,2023-12-31,2023,Q4
20250514000974,Y,00159218,한전KPS,소액주주,"33,423","33,428",99.99%,"19,185,754","45,000,000",42.64%,2024-12-31,2024,Q4
