접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330001940,Y,00728638,한세실업,소액주주,"7,344",-,99.71%,"10,267,906",-,25.67%,2015-12-31,2015,Q4
20170331003682,Y,00728638,한세실업,소액주주,"15,775",-,99.88%,"10,643,472",-,26.60%,2016-12-31,2016,Q4
20180330000282,Y,00728638,한세실업,소액주주,"11,546",-,99.84%,"8,783,699",-,21.96%,2017-12-31,2017,Q4
20190329003830,Y,00728638,한세실업,소액주주,"12,618",-,99.83%,"10,307,891",-,25.77%,2018-12-31,2018,Q4
20200330004438,Y,00728638,한세실업,소액주주,"10,503",-,99.84%,"10,224,808",-,25.56%,2019-12-31,2019,Q4
20211112000526,Y,00728638,한세실업,소액주주,"14,334","14,348",99.90%,"11,220,010","39,239,470",28.59%,2020-12-31,2020,Q4
20220324000782,Y,00728638,한세실업,소액주주,"23,187","23,200",99.94%,"11,245,986","39,239,470",28.66%,2021-12-31,2021,Q4
20230320000937,Y,00728638,한세실업,소액주주,"27,520","27,535",99.95%,"11,525,468","39,239,470",29.37%,2022-12-31,2022,Q4
20240320000621,Y,00728638,한세실업,소액주주,"15,977","15,990",99.92%,"8,591,439","39,382,839",21.82%,2023-12-31,2023,Q4
20250318000934,Y,00728638,한세실업,소액주주,"16,362","16,374",99.93%,"7,873,016","393,382,839",19.99%,2024-12-31,2024,Q4
