접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160516002521,Y,00108241,농심,소액주주,"6,327",-,99..77%,"1,997,616",-,32.83%,2015-12-31,2015,Q4
20170330000908,Y,00108241,농심,소액주주,"12,394",-,99.91%,"2,177,491",-,35.78%,2016-12-31,2016,Q4
20180330001843,Y,00108241,농심,소액주주,"10,182",-,99.90%,"2,321,701",-,38.15%,2017-12-31,2017,Q4
20190329002205,Y,00108241,농심,소액주주,"13,909",-,99.92%,"2,397,724",-,39.41%,2018-12-31,2018,Q4
20200330002440,Y,00108241,농심,소액주주,"13,193",-,99.94%,"2,373,599",-,39.04%,2019-12-31,2019,Q4
20210317000609,Y,00108241,농심,소액주주,"38,667","38,678",99.98%,"2,455,114","5,782,624",42.46%,2020-12-31,2020,Q4
20220317000469,Y,00108241,농심,소액주주,"40,513","40,526",99.99%,"2,401,889","5,782,624",41.54%,2021-12-31,2021,Q4
20230316000448,Y,00108241,농심,소액주주,"20,335","20,349",99.96%,"2,302,043","5,782,624",39.81%,2022-12-31,2022,Q4
20240314000698,Y,00108241,농심,소액주주,"22,140","22,152",99.95%,"2,271,109","6,082,642",37.34%,2023-12-31,2023,Q4
20250312000711,Y,00108241,농심,소액주주,"24,445","24,457",99.9%,"2,292,211","6,082,642",37.6%,2024-12-31,2024,Q4
