접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003318,Y,00125530,SPC삼립,소액주주,"7,431",-,99.87%,"1,581,982",-,18.33%,2015-12-31,2015,Q4
20170330001417,Y,00125530,SPC삼립,소액주주,"9,513",-,99.88%,"1,474,014",-,17.07%,2016-12-31,2016,Q4
20180402003412,Y,00125530,SPC삼립,소액주주,"9,849",-,99.93%,"1,548,278",-,17.94%,2017-12-31,2017,Q4
20190401003336,Y,00125530,SPC삼립,소액주주,"8,765",-,99.93%,"1,611,167",-,18.67%,2018-12-31,2018,Q4
20200330003345,Y,00125530,SPC삼립,소액주주,"10,193",-,99.94%,"1,578,215",-,18.29%,2019-12-31,2019,Q4
20210318000643,Y,00125530,SPC삼립,소액주주,"16,489","16,499",99.94%,"1,548,210","8,105,223",19.10%,2020-12-31,2020,Q4
20220317001271,Y,00125530,SPC삼립,소액주주,"24,302","24,312",99.96%,"1,545,724","8,629,009",17.91%,2021-12-31,2021,Q4
20230316001219,Y,00125530,SPC삼립,소액주주,"20,865","20,874",99.96%,"1,471,284","8,629,009",17.06%,2022-12-31,2022,Q4
20240321001513,Y,00125530,SPC삼립,소액주주,"19,371","19,380",99.95%,"1,446,020","8,629,009",16.76%,2023-12-31,2023,Q4
20250318001175,Y,00125530,SPC삼립,소액주주,"20,065","20,073",99.96%,"1,756,712","8,629,009",20.36%,2024-12-31,2024,Q4
