접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330002783,Y,00105952,LS,소액주주,"17,584",-,99.73%,"15,004,851",-,46.58%,2015-12-31,2015,Q4
20170331002822,Y,00105952,LS,소액주주,"12,634",-,99.62%,"14,038,386",-,43.59%,2016-12-31,2016,Q4
20210831001778,Y,00105952,LS,소액주주,"15,189",-,99.70%,"15,005,479",-,46.59%,2017-12-31,2017,Q4
20210831001857,Y,00105952,LS,소액주주,"13,762",-,99.65%,"14,486,691",-,44.98%,2018-12-31,2018,Q4
20210831001889,Y,00105952,LS,소액주주,"14,669",-,99.68%,"13,985,442",-,43.42%,2019-12-31,2019,Q4
20210831001912,Y,00105952,LS,소액주주,"33,333","33,385",99.86%,"14,729,296","32,200,000",45.75%,2020-12-31,2020,Q4
20220321001306,Y,00105952,LS,소액주주,"44,569","44,620",99.89%,"15,109,132","32,200,000",46.94%,2021-12-31,2021,Q4
20230328001040,Y,00105952,LS,소액주주,"29,114","29,167",99.83%,"14,344,081","32,200,000",44.55%,2022-12-31,2022,Q4
20240328001620,Y,00105952,LS,소액주주,"60,604","60,656",99.91%,"14,690,757","32,200,000",45.62%,2023-12-31,2023,Q4
20250814002856,Y,00105952,LS,소액주주,"52,669","52,722",99.90%,"13,840,766","32,200,000",42.98%,2024-12-31,2024,Q4
