접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003590,Y,00635134,CJ제일제당,소액주주,"25,620",-,95.61%,"8,067,305",-,55.69%,2015-12-31,2015,Q4
20170331004895,Y,00635134,CJ제일제당,소액주주,"22,463",-,95.59%,"7,412,783",-,51.16%,2016-12-31,2016,Q4
20180406002292,Y,00635134,CJ제일제당,소액주주,"22,293",-,95.74%,"7,167,891",-,49.41%,2017-12-31,2017,Q4
20190401004092,Y,00635134,CJ제일제당,소액주주,"22,654",-,96.09%,"7,090,376",-,43.27%,2018-12-31,2018,Q4
20200330003752,Y,00635134,CJ제일제당,소액주주,"31,187",-,96.67%,"7,240,827",-,44.20%,2019-12-31,2019,Q4
20210318001302,Y,00635134,CJ제일제당,소액주주,"63,711","63,726",99.99%,"6,772,801","15,054,186",45.01%,2020-12-31,2020,Q4
20220321001115,Y,00635134,CJ제일제당,소액주주,"96,516","96,531",99.99%,"6,839,443","15,054,186",45.45%,2021-12-31,2021,Q4
20230814001661,Y,00635134,CJ제일제당,소액주주,"69,886","69,904",99.98%,"6,302,718","15,054,186",41.89%,2022-12-31,2022,Q4
20240319000861,Y,00635134,CJ제일제당,소액주주,"71,613","71,629",99.99%,"6,534,843","15,054,186",43.41%,2023-12-31,2023,Q4
20250321001604,Y,00635134,CJ제일제당,소액주주,"65,624","65,637",99.99%,"7,703,100","15,054,186",47.00%,2024-12-31,2024,Q4
