,name,year,quarter,sector,Relative Return,환율 변화율,국제유가 변화율,실업률 변화율,소비자물가지수 변화율,자본총계 변화율,비유동자산 변화율,금리 변화율,유동부채 변화율,특정 증권 등 소유 증감 수 변화율,Label,Code
25,SK_Telecom,2018,Q2,통신,-0.09133072113351728,-0.007779076758894776,-0.11515816784752042,-0.009009009009008917,-0.3971853095173552,-0.011678571102223811,0.0021514953556308614,0.0044422507403751865,0.29334512525508194,-0.035388182656290734,0.04825193062819012,017670
25,KT_Corp,2018,Q2,통신,-0.0551174945126433,-0.007779076758894776,-0.11515816784752042,-0.009009009009008917,-0.3971853095173552,-0.015371857988417004,0.011760382493162469,0.0044422507403751865,-0.007547623936458914,-0.024135080014088484,0.04494196817503471,030200
25,LG_Uplus,2018,Q2,통신,-0.09086129616553587,-0.007779076758894776,-0.11515816784752042,-0.009009009009008917,-0.3971853095173552,-0.02112169968172961,0.011800608316541172,0.0044422507403751865,0.10242638168125984,-0.02178775272413258,0.1932437571301812,032640
