,name,year,quarter,sector,Relative Return,환율 변화율,국제유가 변화율,실업률 변화율,소비자물가지수 변화율,자본총계 변화율,비유동자산 변화율,금리 변화율,유동부채 변화율,특정 증권 등 소유 증감 수 변화율,Label,Code
15,SK_Telecom,2020,Q4,통신,0.016526614780203966,0.058580425595368135,-0.030879044146171264,-0.04166666666666674,0.3780443147289393,0.013979105961002602,-0.046756997727463334,-0.13205764233403983,-0.06114852033193996,-0.010083081017740803,-0.2613647183038775,017670
15,KT_Corp,2020,Q4,통신,-0.11851903515896559,0.058580425595368135,-0.030879044146171264,-0.04166666666666674,0.3780443147289393,0.007826888387675868,-0.03929403544720911,-0.13205764233403983,0.05342394227690783,-0.016042682803264485,-0.20915867118602016,030200
15,LG_Uplus,2020,Q4,통신,-0.15426581794851452,0.058580425595368135,-0.030879044146171264,-0.04166666666666674,0.3780443147289393,0.028765122431435364,-0.020537102870487045,-0.13205764233403983,0.09572791182785545,-0.014165209364532139,-0.21737059683427923,032640
