,name,year,quarter,sector,Relative Return,환율 변화율,국제유가 변화율,실업률 변화율,소비자물가지수 변화율,자본총계 변화율,비유동자산 변화율,금리 변화율,유동부채 변화율,특정 증권 등 소유 증감 수 변화율,Label,Code
21,SK_Telecom,2019,Q2,통신,-0.10965870030255027,-0.03709163042178587,-0.09107698802174014,-0.017241379310344973,-0.17798441463015324,-0.009620214523502035,0.003648748977655325,0.10064059339177356,0.14241104452101316,-0.08967212523126222,0.033112771670174346,017670
21,KT_Corp,2019,Q2,통신,-0.12729868139019457,-0.03709163042178587,-0.09107698802174014,-0.017241379310344973,-0.17798441463015324,-0.011407262004332619,-0.01930236766247817,0.10064059339177356,0.007168612787649242,-0.06113892581523661,0.0379400936024354,030200
21,LG_Uplus,2019,Q2,통신,-0.1745034963003919,-0.03709163042178587,-0.09107698802174014,-0.017241379310344973,-0.17798441463015324,-0.01517215814777284,-0.061017248154355164,0.10064059339177356,-0.061667853674935325,-0.058227950853076305,-0.0702138673592959,032640
