,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,F_총포괄손익 변화율,F_영업비용 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,K_전체 주주 수 변화율,K_보유 주식 수 변화율,K_전체 주식 수 변화율,K_접수일자 변화율,K_특정 증권 등 소유 수 변화율,K_특정 증권 등 소유 증감 수 변화율,K_1인평균급여 변화율,K_기초 소유 주식 수 변화율,K_기초 소유주식 지분율 변화율,K_기말 소유주식 수 변화율,K_기말 소유주식 지분율 변화율,K_발행할 주식 총수 변화율,K_현재까지 발행한 주식 총수 변화율,K_현재까지 감소한 주식의 총수 변화율,K_주식 수 감소 변화율,K_이익 소각 변화율,K_상환주식의 상환 변화율,K_기타 변화율,K_발행주식의 총수 변화율,K_자기주식수 변화율,K_유통주식수 변화율,K_증자주식수 변화율,K_주식액면가액 변화율,K_발행금액 변화율,Relative Return,Label,Code
0,17670,SK_Telecom,통신,2024,Q3,-0.09603882961991217,0.021843209062394342,-0.0017207472048055283,-0.1516852138168132,0.098444667776596,-0.0033105841276102055,-0.003216821698364347,0.00026174687475433167,-0.0036662689470372545,-0.014597648834963284,0.24386856377341481,0.2068055263242381,0.2068055263242381,-0.0,0.12706755294481376,-0.00187004329992968,0.2377021247854798,0.011538677997511404,-0.0009958598205548341,0.11983510689291532,0.0051857654838392,0.09523809523809512,0.05674568795778523,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.03588816345263932,-0.03588816345263932,017670
1,17670,SK_Telecom,통신,2024,Q2,0.05995312111231943,0.030908451536501458,0.03685696279192707,0.04400103086793394,0.08012022195673063,0.06576103585807158,-0.004013371679929545,-0.0017920098067087942,-0.0008931595519148239,-0.032051179235015326,0.3188719905540328,0.43034427542033626,0.43034427542033626,-0.0,0.6447304551171895,0.004047593008346229,0.110334699467731,-0.030762850791552276,0.0022763832415567675,-0.02546205269366908,-0.05808429975732232,3.3306690738754696e-16,-0.01979840167061564,-0.0,-0.0,-0.0,0.0,0.10181009062464341,0.2031502454189733,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.007405822343979254,-0.03588816345263932,017670
2,17670,SK_Telecom,통신,2024,Q1,-0.0970882537771236,0.012586186300788782,-0.008052830356555685,-0.040981605566827284,0.04080162847350266,0.009877169658263352,-0.00441065152752973,-0.03306773904755356,0.004871594019267955,-0.7182977148526701,-2.4720564264091283,-3.302302809882674,-3.302302809882674,-0.0,0.3578818644598015,0.6720390361598538,0.11265192787422551,-0.006272868624748851,-0.013001130867663191,0.12136131985833976,-0.023680694141577696,0.011764705882352788,0.008599753155233536,-0.0,-0.0,-0.0,0.0,-5.139220204627155,4.021237709658762,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.13495984900393518,0.007405822343979254,017670
3,17670,SK_Telecom,통신,2023,Q4,0.007135186067010468,-0.008460555756166777,-0.005488365933755457,-0.09706513798725558,0.023120270960331646,-0.019095228012829812,0.00394816903379458,0.012899162910763762,-0.01773668097319092,0.3761210087666509,0.5017464795613038,0.5432284137468353,0.5432284137468353,-0.0,-4.063154438953589,-2.0612861757916576,-0.10965773361610065,-0.0065457565880464585,-0.004550077278224318,-0.00757180156657955,-0.05902989272759007,-0.0625,0.03388722209400741,-0.04605699953279063,0.04573135919752358,-0.0,0.0,-0.0,-0.0,-0.05019305019305009,-0.00034433761911545346,-0.0003332222592469236,-0.00018961383954585465,-0.0003331112591604679,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-6.656326185164981,0.024456601342005446,0.0,0.0,0.0,0.1653636142262487,-0.13495984900393518,017670
4,17670,SK_Telecom,통신,2023,Q3,-0.0381626530379251,0.014893618271244025,0.0052046941048214945,-0.022274316833696073,0.013463010170140954,0.0011983920489742061,-0.004622697487933758,0.010567793969148531,-0.009367381929118457,-0.07385982960090742,0.0968364623088972,0.08206348217198622,0.08206348217198622,-0.0,0.4727522080853339,0.14352637961089365,0.028955398190522508,0.0021566395604083466,-0.007533279773421997,-0.11207897793263655,-0.001535787938867772,-0.03896103896103886,-0.106533304958502,-0.0,-0.0,-0.0,0.0,0.7566242807416352,1.4553794829024187,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.06978585515860217,0.1653636142262487,017670
5,17670,SK_Telecom,통신,2023,Q2,0.10841990116897104,0.002203440145168045,0.023448858372329684,0.07082612338038685,0.023100014453105944,0.04002203682073824,-0.006791982639010152,0.0003459602914673843,-0.0006329286503670151,0.08793463904479848,0.27705664815940834,0.3537864234057321,0.3537864234057321,-0.0,-0.036353424607665996,-0.037239779928526895,0.3075171004307199,-0.031973087460080984,-0.005514657406169521,-0.0022310602386272915,-0.03581912791841346,0.04938271604938271,0.03519218134034163,-0.0,-0.0,-0.0,0.0,-0.27853712738035563,-0.9669297188344808,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.08046639670514409,-0.06978585515860217,017670
6,17670,SK_Telecom,통신,2023,Q1,0.06911517042953841,0.02209312551684106,0.03187474058551709,0.15280762844293783,0.019902362308720445,0.0715459949844034,-0.015642283636732923,-0.02944185237526664,-0.006759626331215296,-1.1358117308532232,-9.773303264604811,-3.804454459580958,-3.804454459580958,-0.0,0.06591292021590156,0.06672163674326048,0.11353477832962133,0.06294645789640896,-0.004395562960080701,0.12061758935426237,0.06497623491867566,0.05813953488372092,0.08337411073888668,-0.0,-0.0,-0.0,0.0,0.0725702234116401,0.07621640180465505,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.07646704096485764,-0.08046639670514409,017670
7,17670,SK_Telecom,통신,2022,Q4,-0.05962156290162479,-0.025554474167748698,-0.03245951612821951,-0.14674359269049542,-0.01714254439566365,-0.06386248487025581,0.009983682191215926,0.012589472763287923,0.00842652910776076,0.4993079353318308,0.8923908596944141,0.7120464831243056,0.7120464831243056,-0.0,0.08524779741127775,0.08688946827862509,0.11456608043309557,-0.01431559495807777,0.004520310424048435,-0.11445954938682568,0.08414558489005308,-0.023809523809523725,0.12070563315019511,-0.0806379609060277,0.026265959513008252,-0.0,0.0,0.09858877695880042,0.10573195611688702,0.11604095563139927,-1.8036324870204337,-0.03441144367208593,0.07658489306233496,0.07661548714531041,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.35963539335183603,-0.0020677293420647835,0.0,0.0,0.0,0.0453094949122286,-0.07646704096485764,017670
8,17670,SK_Telecom,통신,2022,Q3,-0.02624570072093202,0.019692461079776846,0.010716638333569506,0.09842448409281335,-0.03301225076499681,0.018566328246370056,-0.008327753072880473,-0.0007659129162342904,-0.0014129801759459326,-0.020502358992131375,-0.3175866206232909,-0.35944168723436487,-0.35944168723436487,-0.0,-0.028249952924138677,-0.02884830234899094,-0.09093510066157107,-0.06411636151380273,-0.003895125891120621,-0.0359464250541639,-0.02779144307122383,0.023255813953488302,0.11299650647329962,-0.0,-0.0,-0.0,0.0,-0.03313266654874636,-0.03576613479876389,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.07959783931990189,0.0453094949122286,017670
9,17670,SK_Telecom,통신,2022,Q2,-0.060635764212126686,0.023513939728127875,0.008138123577059675,-0.08274628798980976,0.041041564945323294,-0.004002625567696816,-0.0030513311321311853,0.02537794502162538,-0.013270648240247596,-0.06707551107886167,0.03024271543615842,0.10934139624947425,0.10934139624947425,-0.0,-0.057657542091088976,-0.05886402017757386,-0.38636857995042173,-0.045732630383092276,-0.007975770342554478,-0.2746673361787626,-0.056550678111290775,0.033707865168539186,-0.13207484462760455,-0.0,-0.0,-0.0,0.0,-0.06758384711125665,-0.0730152909080477,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.06728623924307027,0.07959783931990189,017670
