,name,year,quarter,sector,Relative Return,국제유가 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,이익잉여금 변화율,유동부채 변화율,비유동자산 변화율,Label,Code
11,하이트진로,2022,Q1,생활소비재,-0.012106847679306795,0.2602194672474454,-6.841414483054641,0.14243123809696745,-0.07736521656314133,0.06419331327102062,-0.0053036190353181745,-0.05541183527418489,000080
11,유한양행,2022,Q1,헬스케어,0.011350218745230758,0.2602194672474454,1.9245241419437091,0.32875152305068034,0.03576857243677756,0.1917948969468839,-0.003961223608116016,0.055315837352818226,000100
11,일동제약,2022,Q1,헬스케어,2.520681320410893,0.2602194672474454,-0.5848342892521826,-0.007183653781940413,-0.005505962846233059,-0.017344899785416756,-0.001722042608176766,-0.24931722124724742,000230
11,동아쏘시오홀딩스,2022,Q1,헬스케어,0.043360283530845124,0.2602194672474454,-3.2233099092623503,0.142543157721698,0.039783818097539836,-0.11134001078311728,-0.0011600022914540764,0.09800961785699948,000640
11,CJ,2022,Q1,생활소비재,0.08096572305841608,0.2602194672474454,4.711137577021406,0.006478284676215251,0.004591037336294068,0.289992319917026,-0.0006623326478456537,0.014524224541941813,001040
11,대상,2022,Q1,생활소비재,0.13444508417465725,0.2602194672474454,-0.4109959040004143,0.22470151714523912,-0.0004292251387612023,-0.026212540109977422,0.03470319734599259,0.00908591641667051,001680
11,오리온,2022,Q1,생활소비재,0.05552237888351503,0.2602194672474454,7.712667568585347,-0.00843714842080312,9.468226499093175,0.7780987257581282,-0.0037931931973068655,0.11705508667435624,001800
11,아모레G,2022,Q1,생활소비재,0.058838877200013344,0.2602194672474454,-1.82452083682968,-0.014996901701187393,-0.007209428689631703,0.5449049020805175,-0.00013677098251163589,-0.1529368295026173,002790
11,부광약품,2022,Q1,헬스케어,-0.12076654497997773,0.2602194672474454,-1.1006760646831104,0.013637609267695083,-0.026398903594429646,0.13203731387946882,-0.004900141285031356,-0.04615921172427973,003000
11,영진약품,2022,Q1,헬스케어,-0.09475173631426428,0.2602194672474454,-0.4962803252577217,-0.007799678661585707,-0.5116442950193714,0.2246682385223322,-0.007924443356237654,-0.16226462242994275,003520
11,남양유업,2022,Q1,생활소비재,0.0018108270868471901,0.2602194672474454,-0.07927643248809135,-0.000837674356544249,-0.018315492620922247,0.02990554637777021,-0.008851853308732838,0.01619361040473865,003920
11,농심,2022,Q1,생활소비재,0.08963650623354918,0.2602194672474454,0.2379128774155319,0.010847900384512998,0.0021580799081273305,0.06541504839646617,-0.0033770423260756077,0.018852195521839837,004370
11,빙그레,2022,Q1,생활소비재,0.01513203476435735,0.2602194672474454,-1.1140870951843103,0.4341467584721297,-1.5217122344957457,0.1555717024926715,0.012715550870961767,-0.056387606328970115,005180
11,롯데칠성,2022,Q1,생활소비재,0.24279269149990607,0.2602194672474454,-33.862718005166336,-0.08869678693941285,0.0026378455487348074,0.2603056900046017,-0.006877896042821741,-0.09264071438839692,005300
11,현대그린푸드,2022,Q1,생활소비재,0.04004255462786395,0.2602194672474454,-2.3115476420275454,0.03614376057843227,0.007072443339017465,-0.008701246034882204,-0.013227314955976954,-0.033150363955609836,005440
11,삼립식품,2022,Q1,생활소비재,-0.09474296463364472,0.2602194672474454,-0.5320858147183991,-0.03457552883705506,-0.004195764014453318,0.05817359297215585,-0.029408487006310824,0.08237324862937995,005610
