,name,year,quarter,sector,Relative Return,국제유가 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,이익잉여금 변화율,유동부채 변화율,비유동자산 변화율,Label,Code
13,하이트진로,2021,Q3,생활소비재,0.08553042000862286,0.06736077481840197,-0.5571987962744418,0.007834902605450944,0.023598230002784604,-0.029605562389905193,-0.010429713121749784,0.20334813704858318,000080
13,유한양행,2021,Q3,헬스케어,0.03409547304062605,0.06736077481840197,-0.12700479686662958,-0.1778003444877626,0.014576634084355833,-0.017211127280494565,0.035986198468063835,0.13205388132662688,000100
13,일동제약,2021,Q3,헬스케어,0.0830987898190405,0.06736077481840197,-0.9182043195094322,0.00167750478431139,0.0023226504842730478,0.21206594412500968,-0.00010453137768717813,0.07268899017813357,000230
13,동아쏘시오홀딩스,2021,Q3,헬스케어,-0.06506281265019764,0.06736077481840197,-3.0472054165307814,0.05183279952251141,0.03135385499801613,0.10412271021462027,0.09099367516834778,0.05740492497456121,000640
13,CJ,2021,Q3,생활소비재,0.019682560711275984,0.06736077481840197,1.5274439073273611,0.0010053258070599203,0.01294688481611983,-0.07908017512600174,-0.0010171429316341296,-0.049183820687011576,001040
13,대상,2021,Q3,생활소비재,-0.029237376103471387,0.06736077481840197,-0.29697704121157387,0.013072277985940017,0.026442307744815485,0.013983999234759903,0.04099591593784102,0.017341955966959574,001680
13,오리온,2021,Q3,생활소비재,0.05424610026085463,0.06736077481840197,8.657845119813922,0.008205447039801639,0.800574194613731,-0.0676488740648562,0.003449369446522743,-0.041456974598205895,001800
13,아모레G,2021,Q3,생활소비재,-0.08556041872996603,0.06736077481840197,-0.7858977716274244,0.4087790155799227,0.018567930205739547,-0.2811768633250725,0.08861735067847731,-0.00833068060234668,002790
13,부광약품,2021,Q3,헬스케어,-0.3135856335984487,0.06736077481840197,44.69071787888245,0.0451950424992158,0.009852258197077024,-0.39231205258818047,0.0038841458431926323,0.07304964992850684,003000
13,영진약품,2021,Q3,헬스케어,-0.081472218687278,0.06736077481840197,-0.14721378779742855,0.023905327135148147,-0.5998799345800407,-0.06710781036972524,0.0014071766733667612,0.22966702290136187,003520
13,남양유업,2021,Q3,생활소비재,-0.1549867908396843,0.06736077481840197,-0.18591826146493418,-0.003931316577776789,-0.01589649551061645,0.0214230501342203,-0.016377330673513324,0.0018168583606366084,003920
13,농심,2021,Q3,생활소비재,-0.010734772595054225,0.06736077481840197,0.757859249945346,-0.03804880052532156,0.010720752177248105,0.004040307777866348,-0.00478453812924029,0.10709349271989102,004370
13,빙그레,2021,Q3,생활소비재,0.025614074810165338,0.06736077481840197,0.5748714542675595,0.03780316183399424,0.9306133576446585,-0.06209992580215751,0.0046739451202113536,0.06609510289579595,005180
13,롯데칠성,2021,Q3,생활소비재,0.0729633033194919,0.06736077481840197,2.1896845680038,-0.08143507061958122,0.042638731008894926,0.11896128164271191,0.005777892870768131,0.2759766312462517,005300
13,현대그린푸드,2021,Q3,생활소비재,0.02095656937228,0.06736077481840197,-0.3204910368982107,-0.02492368101262099,0.010775177517396983,-0.05145740742098126,-0.03524828556496851,0.011690806518644348,005440
13,삼립식품,2021,Q3,생활소비재,-0.03146818545343109,0.06736077481840197,-0.2326954034302704,-0.018489157570360404,0.018381964149829733,0.07011034045877418,-0.03335581699311363,0.39023344982245645,005610
13,크라운제과,2021,Q3,생활소비재,-0.0902816358710794,0.06736077481840197,0.4284354867880835,0.007291644524890506,-0.001323251769958067,0.003467820805150401,-0.0005121923568434106,0.1232020655509444,005740
13,녹십자,2021,Q3,헬스케어,-0.17031195038415256,0.06736077481840197,19.241422859901057,0.006833720139129529,0.07785239096571206,-0.02910402173374671,-0.008583783973927117,-0.08916531012314793,006280
13,GS리테일,2021,Q3,생활소비재,0.0064834991478803575,0.06736077481840197,15.167937419787009,-0.05369666135115225,0.354943043572566,0.3266435658199016,0.28107197520382177,-0.03777362464368331,007070
13,오뚜기,2021,Q3,생활소비재,-0.04661728940459673,0.06736077481840197,0.4956872875017666,-0.007983799829643923,0.02158131225086346,-0.03016696678269093,-0.0033662954842730297,0.006480859993874724,007310
13,일양약품,2021,Q3,헬스케어,-0.08566177905560951,0.06736077481840197,4.745438283427714,0.011295519738082627,0.9704007102748058,0.11538962525995866,-0.0006585389500395333,-0.022441093876834642,007570
13,서흥,2021,Q3,헬스케어,-0.09178981954668936,0.06736077481840197,-0.49246167870272795,6.599799564093941,0.022866892165117836,-0.2610962058620331,0.05277548967700807,-0.06578888428827526,008490
13,광동제약,2021,Q3,헬스케어,-0.03217929918736833,0.06736077481840197,1.0008727385410903,0.01299806991590513,0.029800069206446844,0.059300679971949544,0.08675111661088297,0.05838417734390898,009290
13,한국전력,2021,Q3,생활소비재,-0.004189184261386418,0.06736077481840197,0.1546779929728339,0.07664956898545716,-0.029943443221027044,-0.09431125159563136,-0.0004507824965080953,0.12009923295027176,015760
13,KT&G,2021,Q3,생활소비재,0.09704264623873676,0.06736077481840197,0.2154003982262982,0.0706236889035321,0.6120770717100623,0.09823308597775826,0.029105280375611775,0.03996938806834977,033780
13,무학,2021,Q3,생활소비재,0.22930544792434523,0.06736077481840197,-3.461929256758587,-0.48526196630593266,-0.045946930450436296,-0.09513512338099128,-0.0424557182281351,0.20651612967875932,033920
13,한국가스공사,2021,Q3,생활소비재,0.296508782531001,0.06736077481840197,3.2716498785693453,0.022968993378780667,-0.05262680995331237,0.28764413701725466,0.009081386801230495,-0.0009766287031386933,036460
13,팜스코,2021,Q3,생활소비재,-0.016460494916744117,0.06736077481840197,-0.911114257747432,0.02790176482577733,0.0025851455421188607,0.06628645823486234,-0.043837707592764064,0.08116460271344214,036580
13,동원F&B,2021,Q3,생활소비재,0.026418884917824653,0.06736077481840197,2.7497914112560036,0.00589382784882031,0.7818500257465513,0.3297787995693424,0.05110687190006136,-0.04598433884068101,049770
13,LG생활건강,2021,Q3,생활소비재,-0.09579271961492178,0.06736077481840197,0.38838100228280625,2.09488438038947,0.0605721779770092,0.05133919126890052,0.06461657139715582,-0.2218117191255289,051900
13,대웅제약,2021,Q3,헬스케어,-0.14408817416037634,0.06736077481840197,-0.01811746456441532,0.385037827586157,0.03173332097241466,-0.1822212024082155,-0.00789988324805635,0.3288844824079724,069620
13,에이블씨엔씨,2021,Q3,생활소비재,-0.05973502730722947,0.06736077481840197,-0.9988670449349928,-0.17571208550760875,0.010611881037732696,-0.24904547219162643,-0.03163301463007162,0.06701185328629161,078520
13,아모레퍼시픽,2021,Q3,생활소비재,-0.09863362870583087,0.06736077481840197,-0.07088110856225738,0.02179048763721303,0.016979416502708178,0.17491724900458783,0.04493425259156458,-0.06489539016131383,090430
13,CJ제일제당,2021,Q3,생활소비재,-0.1160790324640838,0.06736077481840197,1.4861840581167032,0.09831171645639292,0.03864332624928224,0.041264078532393,0.06614820868605675,0.0304322616811891,097950
13,락앤락,2021,Q3,생활소비재,-0.1419039947034696,0.06736077481840197,-15.049970579267322,-0.005732579868308552,0.08300363468662209,0.018188546694174024,-0.004694544663929379,0.11552311647803348,115390
13,한미약품,2021,Q3,헬스케어,-0.08716205512470909,0.06736077481840197,1.8937356812342827,-0.0956119975573202,0.061052678227450974,0.039190108723772266,-0.007004568039239101,0.1365419181680136,128940
