,name,year,quarter,sector,Relative Return,국제유가 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,이익잉여금 변화율,유동부채 변화율,비유동자산 변화율,Label,Code
16,하이트진로,2020,Q4,생활소비재,-0.14532814872049518,0.030879044146171264,-1.9887728308853743,-0.05936497526718176,-0.10302111760401089,-0.3231474741208694,-0.029046319094423012,-0.0915683198064994,000080
16,유한양행,2020,Q4,헬스케어,-0.23386316947637756,0.030879044146171264,-0.18656028155306503,0.23910107910075196,0.0024466939944400856,-0.06617831340037805,0.02872094186754226,0.028381352702002864,000100
16,일동제약,2020,Q4,헬스케어,0.3699180242814153,0.030879044146171264,32.924065866914226,-0.006636254173366107,0.595203079450001,0.03620739707017773,0.07899751718152892,-0.05209837758433877,000230
16,동아쏘시오홀딩스,2020,Q4,헬스케어,-0.3998505686067466,0.030879044146171264,8.095299956206759,-0.10974576798676638,0.157282163803113,0.24405137293498846,0.08889870436142755,0.15522541675913962,000640
16,CJ,2020,Q4,생활소비재,-0.08034132147644424,0.030879044146171264,-1.0313992583484346,-0.734842390154945,-0.0050442249377706805,0.8590345216197321,0.059975094260653394,0.1407733576447262,001040
16,대상,2020,Q4,생활소비재,-0.22717685721862335,0.030879044146171264,-1.1592620103206446,-0.017742954018179602,-0.01935828128277406,0.007542654489817835,-0.07037721716410617,0.1534845986607466,001680
16,오리온,2020,Q4,생활소비재,-0.16134826788168088,0.030879044146171264,0.2637299585135726,-0.05849621095695523,0.046578488805371965,-0.04785588391393791,-0.0009674412784755893,0.25740770673074453,001800
16,아모레G,2020,Q4,생활소비재,0.07840385046972537,0.030879044146171264,268.8252048295047,0.011850582515684716,-0.03755802216495441,0.04348085856529038,-0.03888027979852082,0.14850054123881173,002790
16,부광약품,2020,Q4,헬스케어,-0.18219449129072096,0.030879044146171264,0.5009310515924288,1.9511405314220025,-0.016485295435521685,0.08060056362593038,0.1426647926078477,-0.12307251492606891,003000
16,영진약품,2020,Q4,헬스케어,-0.3949343437705028,0.030879044146171264,4.833382448413881,-0.045024627580156684,-0.22794224394349294,-0.17903055427864323,-0.011348213510343874,-0.01782222708645972,003520
16,남양유업,2020,Q4,생활소비재,-0.14732050774956285,0.030879044146171264,0.6521658638679777,-0.04111927710331853,-0.015174295595625553,-0.007452738681947735,-0.12013029677448117,0.2787376859820905,003920
16,농심,2020,Q4,생활소비재,-0.28843649475978006,0.030879044146171264,-0.22531935019960947,0.12083697580542019,0.006439455738519229,-0.17487233333578445,0.002621044757540991,0.04202356915146966,004370
16,빙그레,2020,Q4,생활소비재,-0.21460109103307198,0.030879044146171264,-1.412277831996622,-0.14153396045933153,-0.15746254688205952,-0.28355989871952814,0.4839470216492059,0.0852569702354805,005180
16,롯데칠성,2020,Q4,생활소비재,0.10706371732283673,0.030879044146171264,-2.730066195561994,-0.013446238288995493,-0.030276882367736957,-0.07279393559850189,0.024761963256968667,0.3561363058598155,005300
16,현대그린푸드,2020,Q4,생활소비재,0.14399937771059484,0.030879044146171264,-1.4181073119520013,-0.07050219006712355,-0.008458545933064388,-0.05692457975571219,0.03688687989145967,0.08351538919139982,005440
16,삼립식품,2020,Q4,생활소비재,-0.1952273252690914,0.030879044146171264,0.9926735027079185,-0.12260129240477102,0.03102938839982028,-0.013386456811752434,-0.021085533142820245,0.19157856270184248,005610
16,크라운제과,2020,Q4,생활소비재,-0.1356658513429766,0.030879044146171264,-143.7045415986621,0.01313247587152655,0.13429119920647925,-0.03655016249589149,0.06216736263134348,0.2574689736607466,005740
16,녹십자,2020,Q4,헬스케어,-0.3312796150323131,0.030879044146171264,-1.3506016208989113,-0.05009385866609961,-0.013256163149230171,-0.022167389651029712,-0.013112800471267949,0.010559098662608922,006280
16,GS리테일,2020,Q4,생활소비재,-0.10572869048274586,0.030879044146171264,-0.8333449621948394,0.0005104477749833247,0.006679638764601981,-0.2944414777938773,0.002754084371635379,-0.06717929410424042,007070
16,오뚜기,2020,Q4,생활소비재,-0.1773516323031457,0.030879044146171264,-0.6215503564324911,-0.2682885085614023,0.007872758078043107,-0.1251623286223622,0.005817684844707571,-0.07908392736314421,007310
16,일양약품,2020,Q4,헬스케어,-0.7222240162038875,0.030879044146171264,-2.056982677103776,-0.3871828517862922,-0.3539888734115816,-0.14873088344943108,-0.008394377837637856,0.04858363004501072,007570
16,서흥,2020,Q4,헬스케어,-0.23824293152825574,0.030879044146171264,-0.8893325427347005,-0.5036028288677725,0.01194025345226346,0.2500780819417565,0.008135376798009908,0.051612771858169336,008490
16,광동제약,2020,Q4,헬스케어,-0.3261186561604223,0.030879044146171264,-0.5284354462045056,-0.1298102406094137,0.009829771468710558,0.02045337248547696,-0.04700656707418138,0.0425041024663672,009290
16,한국전력,2020,Q4,생활소비재,-0.09111208004406099,0.030879044146171264,-0.29144400617834265,-0.02827715697080635,0.024548680154163227,0.10102334158160997,0.005672432526026672,-0.05075691865340839,015760
16,KT&G,2020,Q4,생활소비재,-0.28473303177620135,0.030879044146171264,0.23152553555338162,-0.05722847315054613,0.3696414548667446,-0.12930966095690954,0.025826776576103327,-0.012914284177773988,033780
16,무학,2020,Q4,생활소비재,-0.20523190075606593,0.030879044146171264,0.9216271175815198,-0.633087572227907,0.03780646769521079,-0.4404688240750477,-0.07075347595371784,0.3235567241577195,033920
16,한국가스공사,2020,Q4,생활소비재,-0.09437469756989733,0.030879044146171264,-2.1293325156851948,-0.018570245977946653,0.040404518701038006,0.10482306556620213,-0.028599380160948873,-0.04035423304469289,036460
16,팜스코,2020,Q4,생활소비재,0.3232220181446322,0.030879044146171264,-0.8771053742371065,-0.07685078094381437,-0.021733176259626785,-0.2405972613358387,-0.07189422012655322,0.10839639010048922,036580
16,동원F&B,2020,Q4,생활소비재,-0.16607744073172684,0.030879044146171264,-0.8842304360764814,0.0570917007220495,0.045305653370320886,-0.43780397069078136,-0.022446166062507378,0.2668354660382567,049770
16,LG생활건강,2020,Q4,생활소비재,-0.24998970886687066,0.030879044146171264,-0.56132450161029,0.7112033575061847,0.011689252736563294,-0.05720240214790662,0.05996896427690679,-0.03447530896059896,051900
16,대웅제약,2020,Q4,헬스케어,0.15086989844319507,0.030879044146171264,-0.3818096267695147,0.37772728752328666,0.029029225259213698,-0.2287804387377761,0.007882488435233759,0.08006156625333917,069620
16,에이블씨엔씨,2020,Q4,생활소비재,-0.24000061195765252,0.030879044146171264,5.29782603322746,-0.07653775089320802,-1.0150629441435755,-0.13014105205514637,-0.34985339027200324,0.0005029002568398416,078520
16,아모레퍼시픽,2020,Q4,생활소비재,0.086899006588744,0.030879044146171264,-3.8999075663731384,-0.030410941339538256,-0.013521089529572206,0.19317475361864012,-0.0121166216192643,0.2622404628831451,090430
16,CJ제일제당,2020,Q4,생활소비재,-0.09438264796974563,0.030879044146171264,-3.3913638524464114,-0.04237261747178178,-0.04138685061726166,-0.04594383188668605,-0.011257868188261355,0.0818562482202176,097950
16,락앤락,2020,Q4,생활소비재,0.13136115489588035,0.030879044146171264,-0.7853579039626757,-0.07106850391234232,-0.058857370832248845,0.005091827745498767,-0.01002810882153471,-0.07800188931645774,115390
16,한미약품,2020,Q4,헬스케어,-0.03156698280722092,0.030879044146171264,-1.495415357981975,-0.1087989716434159,0.16777872398754612,-0.06564356165008522,-0.0016905136797495945,-0.033360489244546265,128940
16,이마트,2020,Q4,생활소비재,-0.13520213632923922,0.030879044146171264,-0.9968402547754511,-0.10105202244634792,-0.00028819365189070023,0.008075720630370764,0.0104434512807281,-0.16292130221505222,139480
16,삼양사,2020,Q4,생활소비재,-0.09960939668091251,0.030879044146171264,-1.4175096560603273,-0.03647256640057461,-0.022083896431671968,0.0665046074217217,0.05889513260682433,0.09744476201886051,145990
16,한국콜마,2020,Q4,생활소비재,-0.033008101997236555,0.030879044146171264,12.642054291742241,-0.049052684403196545,0.27942071151702796,0.11830759622955833,-0.025623011399328655,-0.014782509804534032,161890
16,동아에스티,2020,Q4,헬스케어,-0.29242598531751146,0.030879044146171264,-5.700098418482315,-0.0194432383786296,-0.11626080350047174,-0.0017659130033366166,0.030627728957316247,0.02088670980673501,170900
16,종근당,2020,Q4,헬스케어,0.050608856185354684,0.030879044146171264,-0.7023114300732977,0.05924851448681667,0.04028401429718076,-0.08023201918957479,0.043196300389096276,-0.18394322257951018,185750
16,코스맥스,2020,Q4,생활소비재,-0.04486514173414674,0.030879044146171264,-9.39471845645174,0.04914612479962721,-0.3372835598578001,0.039874606366826715,-0.0703873702053539,-0.009025001139176796,192820
