,name,year,quarter,sector,Relative Return,국제유가 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,이익잉여금 변화율,유동부채 변화율,비유동자산 변화율,Label,Code
24,하이트진로,2018,Q4,생활소비재,0.15274857846813358,-0.09983604378074207,-0.319764899298566,0.007789461030083711,-0.08282817200515613,0.1814822264606617,0.021948372902118374,0.13211775161023842,000080
24,유한양행,2018,Q4,헬스케어,0.03716151888866581,-0.09983604378074207,2.300512352735237,0.08072887649939875,0.012335530886748547,-0.004307934446291739,0.03933726016076955,-0.0043811838837226336,000100
24,일동제약,2018,Q4,헬스케어,-0.05472955194698993,-0.09983604378074207,-0.7698532182633453,0.028342481690915022,-0.001742154985232447,-0.04073789137642381,-0.006178761636425056,0.10398841392456162,000230
24,동아쏘시오홀딩스,2018,Q4,헬스케어,0.08551818455140023,-0.09983604378074207,-20.543943413094897,0.1924070556489188,-0.2332457542116142,-0.1734301518375473,-0.07799500972432405,0.016111266024000447,000640
24,CJ,2018,Q4,생활소비재,0.04888600235897958,-0.09983604378074207,1.4269870691136215,-0.019385911893585295,0.0028189272266914145,0.26288294648312394,0.014525718565627788,-0.1025298796100788,001040
24,대상,2018,Q4,생활소비재,0.17822628547450303,-0.09983604378074207,-1.086188212615741,-0.012608566866817994,-0.007127677885910733,-0.10647147109904442,-0.010008215223868189,-0.1110409216559617,001680
24,오리온,2018,Q4,생활소비재,0.1597081438005444,-0.09983604378074207,2.862582811325437,-0.03550112612611245,0.2031017832477573,0.16512260867406603,-0.0034949823676022618,0.05690690037991064,001800
24,아모레G,2018,Q4,생활소비재,0.17858040024170735,-0.09983604378074207,2.970026377305723,-0.04148154402594273,0.00014975188344323875,0.23567436946583942,-0.001515593881055377,0.01831549592935707,002790
24,부광약품,2018,Q4,헬스케어,0.02248514498143717,-0.09983604378074207,3.129110197326991,-0.22991676981168496,0.4800378668231995,-0.02969726124202343,-0.0969404744037431,-0.13773146786338733,003000
24,영진약품,2018,Q4,헬스케어,0.09373236051598459,-0.09983604378074207,-0.380827132840312,-0.007757092618152495,-0.2676790360651474,0.03896328876505084,-0.04167605094344873,-0.053645883868767064,003520
24,남양유업,2018,Q4,생활소비재,0.009899846319882544,-0.09983604378074207,5.972336254669945,-0.26796436794811385,-0.001241452476746674,-0.006307308878096163,0.004935241531481616,0.025595438990866713,003920
24,농심,2018,Q4,생활소비재,0.294723943438938,-0.09983604378074207,0.3511670866927774,-0.02385355285456281,0.008735818530305695,0.007267519502334396,0.018820579120811365,-0.0937125065069914,004370
24,빙그레,2018,Q4,생활소비재,-0.08361623245774458,-0.09983604378074207,-1.3813158116672337,-0.2344988731832388,-0.2424951035717664,-0.31509003783195466,-0.010012550432065281,0.05314771236452197,005180
24,롯데칠성,2018,Q4,생활소비재,0.3688960782856217,-0.09983604378074207,-4.444288438049233,-0.15280918682487243,-0.03864282018551135,0.15145440620391648,-0.03342546906544441,-0.08649932546618737,005300
24,현대그린푸드,2018,Q4,생활소비재,0.1812216463379505,-0.09983604378074207,0.9039483313472896,-0.140514495874147,0.030470070683007888,-0.1773669188644308,-0.03375627161153627,-0.04503444151343003,005440
24,삼립식품,2018,Q4,생활소비재,0.0964518735180358,-0.09983604378074207,1.7006222264719844,-0.33610869506132357,0.04977029255339893,0.028665062900542715,0.04667801175936903,-0.11254376588181063,005610
24,크라운제과,2018,Q4,생활소비재,0.15848423141359735,-0.09983604378074207,-1.0259449280156872,-0.06666942352945127,-0.0005680895008302045,0.019692916010313866,-0.0009409105643155558,-0.052891736055795724,005740
24,녹십자,2018,Q4,헬스케어,0.04082529363018968,-0.09983604378074207,-0.6939640101705024,-0.02545976334838651,0.000866385356321997,-0.010488672701122526,0.05067835566349066,-0.08976268973753454,006280
24,GS리테일,2018,Q4,생활소비재,0.08819899459003133,-0.09983604378074207,-0.9560930504594239,-0.07135591078797421,-0.0036350644527173293,-0.10479217802300111,-0.0029717850804019674,-0.04304538092221839,007070
24,오뚜기,2018,Q4,생활소비재,0.13088382342724195,-0.09983604378074207,-0.578115371071627,1.1372115656101482,0.018516736766470254,-0.14517583541115353,0.023706022161981144,-0.06578986417756941,007310
24,일양약품,2018,Q4,헬스케어,-0.06094890592998774,-0.09983604378074207,1.23337106798982,-0.07926697293020446,11.170356588260079,-0.09285447828959648,0.0010399358806461034,-0.07533507582895178,007570
24,서흥,2018,Q4,헬스케어,-0.016285039356648892,-0.09983604378074207,0.04302986525031227,-0.1412866582800678,0.02936098861262737,0.046597750933360826,-0.035320774446951586,0.0586074972270033,008490
24,광동제약,2018,Q4,헬스케어,0.13934509992846605,-0.09983604378074207,-0.5825630251930789,-0.033017916730059826,0.007554684184541971,-0.07210736490653236,-0.0033041315580668584,0.012140336302373156,009290
24,한국전력,2018,Q4,생활소비재,0.04035828361249591,-0.09983604378074207,-2.1177738111125937,0.016077591291058235,-0.015788457752547225,0.021352065453169367,-0.0011475008651425922,-0.062135433534787315,015760
24,KT&G,2018,Q4,생활소비재,0.029102843513819445,-0.09983604378074207,-0.30296027416054727,-0.07463354294231761,0.15027811024687665,-0.2263045316792761,0.004026508723789846,-0.026203348997833883,033780
24,무학,2018,Q4,생활소비재,0.10773796275688094,-0.09983604378074207,-12.314159635688215,1.5774950648879194,-0.04985247149136007,-0.09370672707646166,-0.03631071918309203,0.003847495069725357,033920
24,한국가스공사,2018,Q4,생활소비재,-0.13604901949163975,-0.09983604378074207,-1.2338972244984756,-0.015352854073874433,0.028994287467819513,0.5465658215590727,-0.012723141756476375,-0.04955170103406928,036460
24,팜스코,2018,Q4,생활소비재,-0.002234169799070644,-0.09983604378074207,-1.5767264999475077,-0.05000518467728299,-0.026247693554334428,0.11162286639476382,0.25381011542537135,-0.0707086975813737,036580
24,동원F&B,2018,Q4,생활소비재,-0.12486417103557598,-0.09983604378074207,-0.8627217654676073,-0.01676478404142745,0.09289233826382426,-0.4128460069867781,-0.007169333490023355,0.0021552348059576676,049770
24,LG생활건강,2018,Q4,생활소비재,0.29500108795104063,-0.09983604378074207,-0.23460870486791086,-0.21732139669481898,0.038879220320024555,-0.04420090564056234,0.023384421672141942,-0.042458012245072285,051900
24,대웅제약,2018,Q4,헬스케어,0.005216954353519602,-0.09983604378074207,-2.1159173721478552,-0.3068782575304466,-0.041155497744944536,0.4658873953541076,0.005675495730293578,-0.015594779739757238,069620
24,에이블씨엔씨,2018,Q4,생활소비재,0.49850101496571625,-0.09983604378074207,-1.1202480798679086,-0.43147359791520856,0.019690936171280704,-0.21329794696099535,0.5029196110568173,-0.07662555390726063,078520
24,아모레퍼시픽,2018,Q4,생활소비재,0.19843060344952163,-0.09983604378074207,-0.8683777059873989,0.1809291761153735,0.004882226081613705,-0.07765995521933611,0.010632919713773559,0.07755991690090147,090430
24,CJ제일제당,2018,Q4,생활소비재,-0.08800465940083556,-0.09983604378074207,-1.7545524070985814,-0.10060847822122698,-0.0317089878531287,0.06315802754273503,0.01465762723338071,-0.0810423531173217,097950
24,락앤락,2018,Q4,생활소비재,0.23066419477402206,-0.09983604378074207,32.716212228919495,0.1485743605689216,-0.11448995826751351,0.07069547583886782,-0.044564272838677255,-0.15189112212184017,115390
24,한미약품,2018,Q4,헬스케어,0.0486003119179495,-0.09983604378074207,-3.3388823189550325,0.16976597092148205,-0.0975112142774488,-0.22789032473966042,0.037694592118774795,-0.0900411324375388,128940
24,이마트,2018,Q4,생활소비재,-0.12270823146884084,-0.09983604378074207,-1.0120699370233532,-0.04346151863508663,-0.025909061356036767,-0.04862016478663622,-0.026146886847281614,-0.045815862228003726,139480
24,삼양사,2018,Q4,생활소비재,0.017433889320277385,-0.09983604378074207,-3.094777562862669,-0.2989773633306756,-0.10221371696734238,0.14065807714994927,0.04021065937138424,-0.007631648549718907,145990
24,한국콜마,2018,Q4,생활소비재,0.40161624164262316,-0.09983604378074207,1.050624995505217,-0.025965266388587316,0.06969595391089678,-0.05025840874734733,0.013493957840575943,-0.12023116457498792,161890
24,동아에스티,2018,Q4,헬스케어,0.0076486459547252285,-0.09983604378074207,-3.581188073132869,-0.32960026213001625,-0.1636951112908508,0.36794572377856416,-0.011456349094945528,0.046891671499857956,170900
24,종근당,2018,Q4,헬스케어,0.10650644290266467,-0.09983604378074207,-0.03478196982481763,0.4807051219531038,0.0986049989579516,-0.027041223522240032,0.019594888132392185,-0.05783276733538216,185750
