code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
480,Chosun_Refractories,철강_소재,2022,Q3,"189,702,732,915","902,584,240,237","1,092,286,973,152","360,164,768,566","159,478,491,051","519,643,259,617","483,883,441,484","572,643,713,535",112741544249.0,7745088877.0,1151383313.0,806918910.0,806918910.0,"20,000,000,000",,,,,,,,,,
670,Youngpoong,철강_소재,2022,Q3,"934,864,482,434","1,699,967,314,725","2,634,831,797,159","466,565,035,711","293,128,655,500","759,693,691,211","1,884,808,438,532","1,875,138,105,948",473861105474.0,-20152417961.0,-33514289325.0,-25188380875.0,-25188380875.0,"9,210,200,000",,,,,,,,,,
1230,Dongkuk_Steel,철강_소재,2022,Q3,"2,312,149,794,399","3,443,780,089,787","5,755,929,884,186","2,265,092,548,639","466,242,703,979","2,731,335,252,618","1,117,490,771,584","3,024,594,631,568",1847716016100.0,113018193912.0,89095922461.0,126557169098.0,126557169098.0,"690,953,196,364",,,,,,,,,,
1430,SeAH_Besteel,철강_소재,2022,Q3,"7,062,049,167","1,745,397,450,665","1,752,459,499,832","154,905,360,566","137,949,416,213","292,854,776,779","937,206,846,766","1,459,604,723,053",1616778473.0,-16757590838.0,-3786455107.0,-1792489931.0,-1792489931.0,"219,310,595,000",,,,,,,,,,
2240,KIS_Wire,철강_소재,2022,Q3,"288,788,862,702","1,157,912,411,234","1,446,701,273,936","168,228,383,649","97,436,401,899","265,664,785,548","1,147,248,644,030","1,181,036,488,388",134002820745.0,7300085184.0,14050029715.0,10678022583.0,10678022583.0,"23,000,000,000",,,,,,,,,,
3030,SeAH_Steel,철강_소재,2022,Q3,"13,628,035,447","789,020,023,718","802,648,059,165","43,768,054,178","76,077,122,579","119,845,176,757","575,489,804,773","682,802,882,408",1999965489.0,-1177019011.0,4617518445.0,3495632953.0,3495632953.0,"20,708,285,000",,,,,,,,,,
4020,Hyundai_Steel,철강_소재,2022,Q3,"11,581,397,172,471","22,698,311,749,685","34,279,708,922,156","6,506,399,812,605","9,206,013,601,856","15,712,413,414,461","13,372,085,453,079","18,567,295,507,695",6028152277432.0,343081055075.0,321776075056.0,275730108510.0,275730108510.0,"667,228,925,000",,,,,,,,,,
5090,Samkwang_Glass,철강_소재,2022,Q3,"352,102,693,401","1,264,111,987,155","1,616,214,680,556","664,239,167,634","371,489,047,812","1,035,728,215,446","98,495,167,868","580,486,465,110",214613690772.0,33869015724.0,22582566880.0,16479590189.0,16479590189.0,"73,385,020,000",,,,,,,,,,
5490,POSCO_Holdings,철강_소재,2022,Q3,"3,457,736,374,418","47,402,753,865,253","50,860,490,239,671","125,078,244,418","4,201,026,696,794","4,326,104,941,212","46,810,082,297,279","46,534,385,298,459",,11860252914.0,-174795888670.0,31677793765.0,31677793765.0,"482,403,125,000",,,,,,,,,,
9580,Moorim_P&P,철강_소재,2022,Q3,"381,220,818,118","851,079,097,186","1,232,299,915,304","338,962,783,254","294,171,026,669","633,133,809,923","325,419,768,484","599,166,105,381",216635886827.0,33992703640.0,21117760479.0,16550616493.0,16550616493.0,,,,,,,,,,,
10130,Korea_Zinc,철강_소재,2022,Q3,"4,752,913,689,631","4,812,928,278,289","9,565,841,967,920","1,777,068,826,106","55,389,430,680","1,832,458,256,786","7,247,327,157,916","7,733,383,711,134",2048462680607.0,206390110290.0,137565339603.0,104997240488.0,104997240488.0,"99,315,790,000",,,,,,,,,,
103140,Poongsan,철강_소재,2022,Q3,"1,586,197,821,037","1,530,402,992,543","3,116,600,813,580","938,598,120,964","355,591,130,342","1,294,189,251,306","1,136,538,540,220","1,822,411,562,274",756257499341.0,30975854434.0,37209159544.0,23327897697.0,23327897697.0,"140,121,390,000",,,,,,,,,,
104700,Korea_Steel,철강_소재,2022,Q3,"632,979,156,158","289,433,637,033","922,412,793,191","137,770,990,327","23,213,987,284","160,984,977,611","195,304,803,610","761,427,815,580",259556770776.0,24557161339.0,30461017561.0,21617096197.0,21617096197.0,"46,050,000,000",,,,,,,,,,
