code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
480,Chosun_Refractories,철강_소재,2016,Q2,"218,317,484,472","366,722,162,705","585,039,647,177","129,583,635,494","5,640,051,241","135,223,686,735","352,513,413,547","449,815,960,442",112129395175.0,5284910962.0,8890011580.0,6172131795.0,6172131795.0,,,,,,,,,,,
670,Youngpoong,철강_소재,2016,Q2,"471,904,996,302","1,635,978,095,468","2,107,883,091,770","84,997,758,561","327,058,700,547","412,056,459,108","1,692,646,312,923","1,695,826,632,662",279615645641.0,19613994651.0,21169551002.0,16114957587.0,16114957587.0,,,,,,,,,,,
1230,Dongkuk_Steel,철강_소재,2016,Q2,"1,692,596,675,000","4,852,252,240,000","6,544,848,915,000","2,866,358,165,000","1,009,745,726,000","3,876,103,891,000","1,135,551,883,000","2,668,745,024,000",1165721746000.0,99023067000.0,47447821000.0,45648674000.0,45648674000.0,"588,968,595,000",,,,,,,,,,
1430,SeAH_Besteel,철강_소재,2016,Q2,"760,691,868,031","1,726,137,268,297","2,486,829,136,328","203,750,279,443","691,671,420,694","895,421,700,137","1,070,328,754,212","1,591,407,436,191",434900494576.0,32682557398.0,26217830458.0,23528265763.0,23528265763.0,,,,,,,,,,,
2240,KIS_Wire,철강_소재,2016,Q2,"233,270,980,404","1,140,649,683,355","1,373,920,663,759","248,003,884,622","91,393,454,472","339,397,339,094","997,105,709,961","1,034,523,324,665",116967542100.0,7810867417.0,6419652486.0,5036161405.0,5036161405.0,,,,,,,,,,,
3030,SeAH_Steel,철강_소재,2016,Q2,"471,185,579,553","1,097,914,666,760","1,569,100,246,313","297,371,577,314","123,854,111,899","421,225,689,213","1,023,292,373,077","1,147,874,557,100",335490688332.0,17867433976.0,16105935158.0,9943445607.0,9943445607.0,,,,,,,,,,,
4020,Hyundai_Steel,철강_소재,2016,Q2,"4,927,276,989,832","24,937,507,818,338","29,864,784,808,170","5,176,302,203,224","9,106,533,361,803","14,282,835,565,027","10,076,194,202,574","15,581,949,243,143",3615075564188.0,352244165963.0,276821759764.0,201071184529.0,201071184529.0,,,,,,,,,,,
5090,Samkwang_Glass,철강_소재,2016,Q2,"243,955,140,251","405,477,658,883","649,432,799,134","268,924,202,696","130,351,532,285","399,275,734,981","209,645,841,180","250,157,064,153",69781318737.0,3415542631.0,878668842.0,60706029.0,60706029.0,"24,272,090,000",,,,,,,,,,
5490,POSCO_Holdings,철강_소재,2016,Q2,"11,541,085,575,917","40,045,259,520,108","51,586,345,096,025","3,261,684,568,573","5,054,878,388,594","8,316,562,957,167","42,068,639,179,899","43,269,782,138,858",6009607590906.0,712734168370.0,395373543174.0,310509841739.0,310509841739.0,,,,,,,,,,,
9580,Moorim_P&P,철강_소재,2016,Q2,"271,552,917,717","849,749,208,781","1,121,302,126,498","349,200,061,376","237,066,918,469","586,266,979,845","257,600,100,098","535,035,146,653",144499799796.0,2845630820.0,-3243257068.0,-2551583692.0,-2551583692.0,"155,920,810,000",,,,,,,,,,
10130,Korea_Zinc,철강_소재,2016,Q2,"2,613,288,969,058","2,953,083,411,574","5,566,372,380,632","347,577,158,328","133,514,182,076","481,091,340,404","4,929,901,204,352","5,085,281,040,228",1227474381446.0,163406206549.0,167508970343.0,127319134547.0,127319134547.0,,,,,,,,,,,
103140,Poongsan,철강_소재,2016,Q2,"1,007,194,550,032","1,411,240,646,431","2,418,435,196,463","690,077,341,234","499,253,348,369","1,189,330,689,603","594,246,883,662","1,229,104,506,860",511060891478.0,50574357032.0,48553335467.0,36959163440.0,36959163440.0,,,,,,,,,,,
104700,Korea_Steel,철강_소재,2016,Q2,"489,733,348,641","452,878,885,980","942,612,234,621","149,649,842,244","39,887,621,081","189,537,463,325","152,558,517,767","753,074,771,296",178166064365.0,26545791391.0,28951966923.0,22266841617.0,22266841617.0,"46,050,000,000",,,,,,,,,,
