code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용
5490,POSCO_Holdings,Metal,2023,Q4,4657898827934.0,46988298811561.0,51646197639495.0,1819669592063.0,2326663248427.0,4146332840490.0,47505885055039.0,47499864799005.0,1454079239690.0,70961796111.0,37064629216.0,67531814033.0,67531814033.0,482403125000.0,786524306047.0,347449867010.0
10130,Korea_Zinc,Metal,2023,Q4,4223804225522.0,5953891567061.0,10177695792583.0,1354938343062.0,32230613620.0,1387168956682.0,7347731321071.0,8790526835901.0,1905845070841.0,221250098774.0,272393886263.0,197712625446.0,197712625446.0,104542940000.0,481264610319.0
