,Feature,Importance
0,F_비유동자산 변화율,0.20821038452405155
1,F_법인세차감전 순이익 변화율,0.20262285661057902
2,F_자산총계 변화율,0.17468383255885325
3,F_자본총계 변화율,0.14684016207525447
4,F_매출액 변화율,0.1354212526818475
5,F_영업이익 변화율,0.13222151154941428
