,name,sector,year,quarter,Relative Return,영업이익변화율,자본총계변화율,비유동자산변화율,매출액변화율,비유동부채변화율,Label,Code
28,CJ_Logistics,Trading_&_Logistics,2017,Q3,-0.016821777163958593,0.11459423553825665,-0.0006974755114412812,-0.048494335145597756,-0.036180046731628,0.02107577324058929,-0.1112375537190082,000120
28,Hankook_Tire_Worldwide,Automotive_&_Parts,2017,Q3,0.007633295814924279,-0.07755241166776217,-0.004199618013996265,0.008643768883487501,0.028431702020605853,-0.01387568307581133,-0.014347105022830991,000240
29,Kia_Corp,Automotive_&_Parts,2017,Q3,-0.07641708194927768,2.42388028243229,0.018499541665879526,-0.01702385373244142,-0.04054945742349081,-0.20568840409409006,-0.18026373718791058,000270
28,Hyundai_E&C,Construction_&_Real_Estate,2017,Q3,-0.177158473141319,-0.3713081911685736,-0.0162684194179199,0.004480705171823418,-0.02419434119070707,-0.018446694986392398,-0.18105424542336637,000720
28,SK_Networks,Consumer_Services,2017,Q3,-0.26627183063380605,0.9999973842298958,0.9999990151104293,0.9999990090787281,0.9999992690177324,0.9999990113567718,0.13602517197452235,001740
28,Nexen_Tire,Automotive_&_Parts,2017,Q3,-0.15727828230851137,-0.1304359250300362,-0.04713154306220124,-0.013868766701045976,-0.014541125075450356,-0.01446561329780871,-0.01955463670411979,002350
28,Korean_Air,Automotive_&_Parts,2017,Q3,0.11342536197612103,-1.3431061127783956,-0.02433045721532001,0.002914580070418671,-0.09635759194774707,-0.04283653836544876,-0.2171983283582089,003490
28,SsangYong_Motor,Automotive_&_Parts,2017,Q3,-0.2524177445507181,-1.6965580939075742,0.02333015599149013,-0.010314007294901284,0.0023357815630854484,-0.1714612724902762,-0.2547674856843467,003620
28,SEBANG_Global_Battery,Automotive_&_Parts,2017,Q3,-0.03313189392724755,-0.3974858894680777,-0.02036132205070218,-0.05953370310020145,-0.07425257446311107,-0.1671577014867487,-0.11620452697616054,004490
28,Hyundai_Motor,Automotive_&_Parts,2017,Q3,-0.08828688917808945,0.67630907380014,-0.011170402104704102,-0.013642388988980958,0.1691863117170338,-0.0010163101109221806,-0.06253718611987376,005380
28,Dong-A_Tire,Automotive_&_Parts,2017,Q3,-0.03861607766255237,0.9537014593218328,0.5790146101196731,0.5679395638582181,0.5497327084838763,0.7834729488781131,-0.1222930768881832,007340
28,Seoyon,Automotive_&_Parts,2017,Q3,-0.05891252893118353,-2.717921533758002,0.010060273787659613,-0.002142506703512348,-0.04698989107475815,0.06389117961798352,-0.319970976744186,007860
28,Seohung,Automotive_&_Parts,2017,Q3,-0.1609321540804489,0.23243385751893308,-0.05726735596964527,-0.0530191219539613,0.0009369094924240873,0.35597728655447103,-0.0806914509803921,008490
28,Hotel_Shilla,Consumer_Services,2017,Q3,0.14886941431168443,-0.44745231309274347,-0.027693607165587775,-0.05039251012524115,-0.20501956278052869,-0.005444132478043429,0.00010991304347831958,008770
28,Motonic,Automotive_&_Parts,2017,Q3,0.10158332977102698,0.3558081853861943,-0.009559473261603557,-0.010831006966022905,0.11675102141132387,-0.05587679800652312,-0.09617614953271021,009680
28,Hwashin,Automotive_&_Parts,2017,Q3,-0.11210738104226955,-0.1842408481201554,0.0010528775023557202,-0.022332538194095752,-0.19004760617173888,0.0038803274492875683,-0.2550546542056074,010690
28,Hyundai_Merchant_Marine,Transportation,2017,Q3,-0.04670601439182739,0.697114023951418,0.06798821830199742,-0.0059895774876495,-0.023398589073842402,0.02319685091328083,-0.07971888407449633,011200
29,Hyundai_Mobis,Automotive_&_Parts,2017,Q3,-0.07439836701190246,-0.15585587800415124,-0.012211909775550867,-0.0015044000613233521,0.0086875704089312,-0.0126241804501388,-0.05588870119521907,012330
28,Hyundai_Development_Company,Construction_&_Real_Estate,2017,Q3,0.04896873288633517,-0.21768531298334848,-0.04178047600545054,-0.004926659404400402,0.004140131079441112,-0.36530546351596205,-0.25166523753867304,012630
28,Hanon_Systems,Automotive_&_Parts,2017,Q3,7.06634688582286e-05,0.4191444654143539,0.01058870871242834,0.0024073216745780224,0.06861016491585548,-0.02490799611175909,0.21123697087378648,018880
28,Daekyo,Consumer_Services,2017,Q3,-0.09379162197827995,0.05430550862852146,-0.004321063970424754,-0.015615640904381722,0.026038054554812784,-0.4139926034002459,0.006340907975460183,019680
28,Hansum,Automotive_&_Parts,2017,Q3,0.04598293518758155,-0.37974602704646787,-0.010238407580682951,0.0022154125012548986,-0.010394174698856506,0.4383219708938323,-0.06558081957186539,020000
29,Samsung_C&T,Construction_&_Real_Estate,2017,Q3,0.05332809547391833,0.38886597610459217,-0.03235462524227817,-0.020565997201957842,0.038850680716761565,0.04191405981246232,-0.10297309090909085,028260
28,Kangwon_Land,Consumer_Services,2017,Q3,-0.19990413491823855,-0.016371750988402933,-0.03661044857242879,-0.0180040325631865,-0.02090725409762406,-0.11874700987513931,-0.012063999999999941,035250
28,Daewoo_E&C,Construction_&_Real_Estate,2017,Q3,-0.061938976872261534,0.7758539565880991,-0.021023892225438434,0.006923519294128377,0.07350682221947136,0.11641197300650219,-0.06710987155963297,047040
28,Daewoo_International,Trading_&_Logistics,2017,Q3,-0.17440182494613254,-0.0482860192267871,-0.011648558954753696,0.002687308639279906,0.09761640157133478,-0.2004052845626938,-0.15428622222222216,047050
28,KEPCO_E&C,Construction_&_Real_Estate,2017,Q3,-0.3929107637061173,0.7311837715114691,-0.01204274315388254,0.007904942282547678,0.1600042547419247,-0.024485459059709447,-0.1025162613065326,052690
28,Kumho_Tire,Automotive_&_Parts,2017,Q3,-0.23011976965344105,0.7566572489561193,-0.04225926079790199,0.00284222070423934,0.0018470250241912067,0.15478433159497385,-0.21896055172413786,073240
