,name,sector,year,quarter,Relative Return,영업이익변화율,자본총계변화율,비유동자산변화율,매출액변화율,비유동부채변화율,Label,Code
29,CJ_Logistics,Trading_&_Logistics,2017,Q2,-0.14376968774329724,-0.3573915073470797,-0.007448448385799056,-0.009155256454576488,-0.053139564139281115,-0.1896338452058668,-0.016821777163958593,000120
29,Hankook_Tire_Worldwide,Automotive_&_Parts,2017,Q2,-0.1467017029112279,0.6157866282795889,-0.003716681072915673,-0.005435864081166919,0.38324798520515313,-0.004379626597639463,0.007633295814924279,000240
30,Kia_Corp,Automotive_&_Parts,2017,Q2,-0.13179785675738173,0.22035666895353279,-0.016712331326041108,0.0006700338083300839,-0.002989566892351192,0.02878564975630904,-0.07641708194927768,000270
29,Hyundai_E&C,Construction_&_Real_Estate,2017,Q2,0.072059354550716,-0.07576430856736582,-0.029436776443423796,0.010912913880520403,-0.02483817375675601,0.05732587376051723,-0.177158473141319,000720
29,SK_Networks,Consumer_Services,2017,Q2,-0.011597283691479152,0.32510701263013264,0.0033781305618506563,0.004827006899385755,0.0032814324113570326,0.08954339863065686,-0.26627183063380605,001740
29,Nexen_Tire,Automotive_&_Parts,2017,Q2,-0.0007167756763006433,-0.1960741734646816,-0.03551284567941049,-0.011696292170968459,-0.07349264285401413,0.0038727665952492663,-0.15727828230851137,002350
29,Korean_Air,Automotive_&_Parts,2017,Q2,0.1453630813986977,0.12506326209348284,-0.045340940900355786,-0.024905135612618645,-0.014462115017845223,-0.10048219796415503,0.11342536197612103,003490
29,SsangYong_Motor,Automotive_&_Parts,2017,Q2,-0.07412918608269903,0.5988016435303984,0.013573797930972575,-0.03447074710717768,-0.14525273894146284,-0.01821050175102834,-0.2524177445507181,003620
29,SEBANG_Global_Battery,Automotive_&_Parts,2017,Q2,-0.09779785675738173,-0.061389614766740985,-0.019607221683656917,-0.08686897715472464,0.04507629450132755,-0.03860823207768105,-0.03313189392724755,004490
29,Hyundai_Motor,Automotive_&_Parts,2017,Q2,-0.0030307334697105004,-0.39050978511229295,-0.018753259519388887,-0.007790689232287207,-0.1365413432977154,0.026728874589221352,-0.08828688917808945,005380
29,Dong-A_Tire,Automotive_&_Parts,2017,Q2,-0.05962243554826379,-0.58751935996709,-0.0077286278674439934,-0.001752645101628536,0.057193566857673406,-0.009513870103797561,-0.03861607766255237,007340
29,Seoyon,Automotive_&_Parts,2017,Q2,-0.11918103432747518,1.1172639349635411,0.0018098686079462967,0.002771282209127701,0.677070216105202,0.0017429684061757156,-0.05891252893118353,007860
29,Seohung,Automotive_&_Parts,2017,Q2,-0.08450055946008443,-0.10567851554694419,-0.005237855741008435,-0.0164206356280423,0.010184027557380793,0.04173299005591369,-0.1609321540804489,008490
29,Hotel_Shilla,Consumer_Services,2017,Q2,-0.13332256758808625,-0.7627082028277927,-0.015841039305532822,-0.007802617176080551,0.1356184208394965,-0.5237842881030963,0.14886941431168443,008770
29,Motonic,Automotive_&_Parts,2017,Q2,-0.1265739761603668,-1.839442303816205,-0.012821460170625798,-0.018430899049743044,-0.04891981855026106,-0.11435216047629826,0.10158332977102698,009680
29,Hwashin,Automotive_&_Parts,2017,Q2,-0.08796118495460824,5.821218322368474,0.00368362304857206,0.0020069984062662805,0.23703243245415861,0.09569468542433357,-0.11210738104226955,010690
