,name,sector,year,quarter,Relative Return,영업이익변화율,자본총계변화율,비유동자산변화율,매출액변화율,비유동부채변화율,Label,Code
22,CJ_Logistics,Trading_&_Logistics,2019,Q1,0.19491628708150138,0.5748703741723742,-0.12534814941053085,-0.15171321641475122,0.07106429404663805,-0.34776077918293224,-0.05286965214188821,000120
22,Hankook_Tire_Worldwide,Automotive_&_Parts,2019,Q1,0.05859632124155548,-1.9137063560013834,0.0006968684284253124,0.003718567382996918,-1.3786591882121741,-0.12463445322893807,-0.1131106159973099,000240
23,Kia_Corp,Automotive_&_Parts,2019,Q1,0.08997024147169447,-0.8984330261856421,-0.060206094367181384,-0.03542275701506514,0.11976704249432502,0.17763070259630787,0.006943591865531604,000270
22,Hyundai_E&C,Construction_&_Real_Estate,2019,Q1,-0.06107865549371791,-1.2491482112436114,-0.02480075610936483,-0.04315014654622873,0.190564000122597,-0.10313614756540579,-0.10470370741997502,000720
22,SK_Networks,Consumer_Services,2019,Q1,0.07496067655287365,0.25528949702267834,0.02209045013889166,-0.3727286194014856,0.10202540295859097,-0.7743746059815904,0.10033251011932395,001740
22,Nexen_Tire,Automotive_&_Parts,2019,Q1,0.09648517746031468,0.03386571373467939,-0.017980874915707767,-0.026850139374288595,0.004938933954491187,-0.002524476482528959,0.043857941806119925,002350
22,Korean_Air,Automotive_&_Parts,2019,Q1,0.3116130964039144,147.69482266081778,-0.027038664776233956,-0.06987330983599005,0.048731725471528264,-0.07614951994034302,-0.08322994188499355,003490
22,SsangYong_Motor,Automotive_&_Parts,2019,Q1,0.000696678209410273,-79.35562578203034,-0.13785065717387535,-0.027999757992966057,0.10846302852905176,-0.09518441239469833,0.23810023250744164,003620
22,SEBANG_Global_Battery,Automotive_&_Parts,2019,Q1,0.08861216603694932,0.28693031777040456,-0.020943129467437593,-0.06544657816272292,0.13412449364461776,-0.9971933644070863,0.24789520503964693,004490
22,Hyundai_Motor,Automotive_&_Parts,2019,Q1,0.04276048110403936,3.6965775719787275,-0.0016117103903494634,-0.019347027083786328,0.09169344335961238,-0.052303152023927435,-0.03283632735337244,005380
22,Dong-A_Tire,Automotive_&_Parts,2019,Q1,0.04679344813700641,0.27017380649283185,0.013372552528014059,0.0008475161248355789,0.15969243765568597,-0.042210114571070045,-0.0050284186036232345,007340
22,Seoyon,Automotive_&_Parts,2019,Q1,-0.10133611996930589,-15.93920766819313,-0.010164236184042386,0.001695756840309981,-0.5956215852649003,0.05252643427132653,0.10724622118749491,007860
22,Seohung,Automotive_&_Parts,2019,Q1,-0.12117414656860748,-0.28554719047026467,-0.0037308324105242985,-0.0003990713431842874,-0.26705448922133157,-0.003438633117894385,0.04609122334299375,008490
22,Hotel_Shilla,Consumer_Services,2019,Q1,-0.16370885601045904,-1.8055399152852911,-0.037693644638024715,-0.7223211153026536,-0.13550871444171042,-1.0121947994270823,0.17794162385011067,008770
22,Motonic,Automotive_&_Parts,2019,Q1,0.18169520568545164,0.17844007575543763,0.008900259600900351,-0.09628440226249602,0.14262707836525002,-0.12622729527957977,0.16014239605088287,009680
22,Hwashin,Automotive_&_Parts,2019,Q1,-0.09627388878139434,-0.1516344244781227,0.000861489937683757,0.0006666897351393919,0.05454354964503472,-0.5079141749874485,-0.041524270615783794,010690
22,Hyundai_Merchant_Marine,Transportation,2019,Q1,-0.12531721584689703,-0.5007587047825497,0.16672283264260135,-0.8983384135748713,0.0897770715387658,-0.8751649654841449,-0.07789498712668722,011200
23,Hyundai_Mobis,Automotive_&_Parts,2019,Q1,-0.024333535989977728,0.3596856290344599,-0.008328752416111085,-0.014685347796268289,0.10401748604365602,-0.1881993544903111,0.044630585027260826,012330
22,Hyundai_Development_Company,Construction_&_Real_Estate,2019,Q1,-0.11550287126411649,-1.5323292536091784,-0.011111221100717161,-0.007459306411149447,-0.4470719802090033,-0.03012645507928413,0.04551811859423547,012630
22,Hanon_Systems,Automotive_&_Parts,2019,Q1,-0.018384279647020607,1.3933523397561212,0.024625577716072544,-0.7184902411829814,0.07071462685975671,-0.46039965207276046,0.0010683219768087976,018880
22,Daekyo,Consumer_Services,2019,Q1,0.056636384206461804,2.9881065754212144,-0.003183583748188612,-0.1294334252599545,-0.07432391585214204,-2.0471758309099406,-0.11481228672857333,019680
22,Hansum,Automotive_&_Parts,2019,Q1,0.09148692022782948,0.09041204298855854,-0.02556643676189707,0.00084614227586155,0.09443206785606728,-6.82292936074815,0.19108947125979653,020000
23,Samsung_C&T,Construction_&_Real_Estate,2019,Q1,-0.050948523070081075,0.8247888612535157,-0.07365309567098066,-0.09836027611906561,0.04950650911998977,-0.1747296033052097,-0.03563959447044414,028260
22,Kangwon_Land,Consumer_Services,2019,Q1,0.23467029542764678,-0.8870847556903536,0.022060819417641375,0.02058064199942844,-0.07297512023535568,-0.6060384963418783,-0.03398458807610125,035250
22,Daewoo_E&C,Construction_&_Real_Estate,2019,Q1,0.03862942697298524,-0.031229396551727184,-0.02718748488213274,-0.003943637687398915,0.11002537801854384,-0.5041911168388207,-0.11603407453735243,047040
22,Daewoo_International,Trading_&_Logistics,2019,Q1,-0.012307392199128048,-1.1280557993022189,-0.00046890301642488197,-0.039338943312192454,-0.004840697528503135,-0.2687685322528597,-0.06919462052370276,047050
22,KEPCO_E&C,Construction_&_Real_Estate,2019,Q1,0.12646011480367306,0.42770896360287014,0.0032730473206160626,0.013310707186177884,0.4757402770623791,-0.13890911913682058,0.08683304353289728,052690
22,Kumho_Tire,Automotive_&_Parts,2019,Q1,0.13310881201840802,1.4943489425324432,0.010121714900038548,-0.030143224008559066,0.07390225214174695,-0.0037508838805107025,-0.22688208605834498,073240
22,Hyundai_Glovis,Automotive_&_Parts,2019,Q1,0.1273625058643042,0.06420994281963832,0.0007136902344508922,-0.08450707870375962,0.05525810918984608,-0.07406460986048247,-0.04984204555847705,086280
22,GKL,Consumer_Services,2019,Q1,0.12722201956557783,-1.0855797569198926,0.05629884557457121,-0.33690299144891744,0.023760936995241955,-2.5955602386866827,-0.13099350658603395,114090
22,Hankook_Tire_&_Technology,Automotive_&_Parts,2019,Q1,-0.06577798043442218,0.1648690120458315,-0.009755439913911035,0.001054173216635368,0.04159996760315565,0.34930345256445916,-0.11360760394911712,161390
