,name,sector,year,quarter,Relative Return,영업이익변화율,자본총계변화율,비유동자산변화율,매출액변화율,비유동부채변화율,Label,Code
21,Hansum,Automotive_&_Parts,2019,Q2,0.19108947125979653,0.7058160433354209,0.006192600112041369,0.0002289299437410186,0.14403095289512102,0.20541581467987458,-0.1671350266882261,020000
22,Samsung_C&T,Construction_&_Real_Estate,2019,Q2,-0.03563959447044414,-7.989603463840419,-0.02657704941318295,-0.014105533875057308,-0.0837146127105628,-0.013018990211510095,-0.10649888110474505,028260
21,Kangwon_Land,Consumer_Services,2019,Q2,-0.03398458807610125,-0.37950351918057357,-0.01666080398385361,0.10348825851841048,0.035495808930528616,0.29291130574275803,-0.051418939244279926,035250
21,Daewoo_E&C,Construction_&_Real_Estate,2019,Q2,-0.11603407453735243,0.10911902351124525,-0.025028016485920457,-0.04614706093039178,-0.1050070323280401,-0.11652619406170772,-0.024290494362390166,047040
21,Daewoo_International,Trading_&_Logistics,2019,Q2,-0.06919462052370276,-0.12503757226906442,-0.03798786740252247,-0.0036463737290093334,-0.059058903292876774,-0.0016988051897266487,0.028408225560189345,047050
21,KEPCO_E&C,Construction_&_Real_Estate,2019,Q2,0.08683304353289728,0.2340779612682531,-0.005275123276315297,-0.016017560622261673,-0.1897904674338362,-0.10523404018600102,-0.14230105949744448,052690
21,Kumho_Tire,Automotive_&_Parts,2019,Q2,-0.22688208605834498,-5.548861490819207,-0.007527823670603118,0.0032474917153600957,-0.12106714066208579,-0.0171104619036051,-0.09033874518035298,073240
21,Hyundai_Glovis,Automotive_&_Parts,2019,Q2,-0.04984204555847705,-0.0016547686519299276,-0.02358735796345668,-0.01035894182630015,-0.0488121105653585,-0.0034681097646802606,0.2513467952111165,086280
21,GKL,Consumer_Services,2019,Q2,-0.13099350658603395,-0.5783384769770534,-0.03722304464655202,0.04786218771474249,-0.0749097467732518,0.018523557277246194,-0.09563253814537882,114090
21,Hankook_Tire_&_Technology,Automotive_&_Parts,2019,Q2,-0.11360760394911712,-0.27676385909027235,-0.02246310230051307,0.0027490020573240903,-0.050626623778313506,-0.03877760392155838,-0.06322080094640758,161390
