,name,sector,year,quarter,Relative Return,영업이익변화율,자본총계변화율,비유동자산변화율,매출액변화율,비유동부채변화율,Label,Code
3,CJ_Logistics,Trading_&_Logistics,2023,Q4,0.09880020821330142,-0.11588427568347903,0.03911776262100786,-0.005313680848907376,-0.06616800715562254,0.01444855855543592,0.47834696106324737,000120
3,Hankook_Tire_Worldwide,Automotive_&_Parts,2023,Q4,-0.027517578654944162,-0.6109580394485723,0.02960530978978615,-0.0033541373829955035,-0.2522298973355037,0.0685174882926679,0.30465654914614015,000240
4,Kia_Corp,Automotive_&_Parts,2023,Q4,-0.04557076974184312,-1.1625153999471078,-0.03400036078110702,-0.02892155356854409,-0.11536243274480174,0.013074627486048707,0.12034427991284037,000270
3,Hyundai_E&C,Construction_&_Real_Estate,2023,Q4,-0.01616709464821016,0.6731770833333333,0.014021529046290726,0.0212958759732762,-0.1241465804914963,0.026179865000624858,-0.13344424398638463,000720
3,SK_Networks,Consumer_Services,2023,Q4,0.2242885081025989,-0.3704254686105326,-0.006501101737731219,-0.023370692472881816,-0.09934175646695098,0.0049895986759190825,-0.15292925149135886,001740
3,Nexen_Tire,Automotive_&_Parts,2023,Q4,-0.02604577478793072,0.6857348654958866,-0.0016665989005111292,0.03292508257552562,0.1227159132645933,-0.023216086018659432,-0.06821724300808832,002350
3,Korean_Air,Automotive_&_Parts,2023,Q4,-0.06878406869192599,0.6471138660390401,0.042260192771823135,-0.023367019170002168,-0.0301147885255737,-0.0269622225209325,0.0019598867665833325,003490
3,SsangYong_Motor,Automotive_&_Parts,2023,Q4,0.2155718074862131,2.725422325891941,0.060628118009745324,-0.08729499598610357,0.2800737675971513,-0.007443759840868092,-0.09327457758721003,003620
3,SEBANG_Global_Battery,Automotive_&_Parts,2023,Q4,0.2571242394575228,-0.4810001725289541,-0.02252248705237192,-0.09231384220244321,-0.23826467472039248,0.03065214163594132,-0.1215525702950505,004490
3,Hyundai_Motor,Automotive_&_Parts,2023,Q4,-0.03921365589319007,-0.7555986075605945,-0.007197481090390756,-0.016633719896874677,-0.1603185891386152,0.0053564984492457945,-0.02722121169952256,005380
3,Dong-A_Tire,Automotive_&_Parts,2023,Q4,-0.07614992510798027,-0.22498567328907626,-0.017087639722932924,-0.03207476096150197,-0.07795878277773238,0.23257549309140169,-0.19242707296044276,007340
3,Seoyon,Automotive_&_Parts,2023,Q4,-0.17144511694867964,0.5291242064330581,-0.0009563289740885939,-0.005495126901030156,0.0271643287948502,-0.020784548387244417,0.06704430855696243,007860
3,Seohung,Automotive_&_Parts,2023,Q4,0.11258368271497393,0.5552615363578224,0.004354384287137636,-0.012433443726178162,0.15522501296693836,0.7019894319655091,-0.11486732696925964,008490
3,Hotel_Shilla,Consumer_Services,2023,Q4,0.18441708327971776,6.719513705062431,0.08074242140105992,0.005158686190057771,-0.05920437686528701,-0.027968384976675642,-0.3236103279024685,008770
3,Motonic,Automotive_&_Parts,2023,Q4,0.04094105691778537,-0.9625055315802329,-0.016693480784765402,-1.308483079757086,-0.011168070651115913,-0.07005899793813408,-0.18045453706409342,009680
3,Hwashin,Automotive_&_Parts,2023,Q4,-0.25748963418925974,-2.0488192618080685,0.02256607895943563,-0.12425188563965284,-0.14638417920682212,-0.11701413711791231,-0.026532628286170354,010690
3,Hyundai_Merchant_Marine,Transportation,2023,Q4,-0.09894869775555479,0.39812925170068025,0.02708896212303402,0.05180675994998618,0.03239144689156348,0.07606857229145991,0.09748364440142977,011200
4,Hyundai_Mobis,Automotive_&_Parts,2023,Q4,0.06980107540889191,0.18402640419916516,-0.010563849329467967,-0.017673370035708347,-0.0458946763080732,0.035140467599083514,-0.08811629607222982,012330
3,Hyundai_Development_Company,Construction_&_Real_Estate,2023,Q4,0.022715179198342463,0.05104546683461264,-0.006845360207645479,0.07652076627913529,-0.046535480747771585,0.8446947560015002,-0.019478146792439338,012630
3,Hanon_Systems,Automotive_&_Parts,2023,Q4,0.06373553216338404,2.916228302728677,0.037938218572431515,-0.005075465810560065,-0.035474150524177794,-0.0043769838351066515,-0.33578266989168953,018880
3,Daekyo,Consumer_Services,2023,Q4,-0.023884075021440528,-0.14694012911741527,0.20714984873373865,0.13331553665053186,0.01671326799418782,-0.060484045257620966,-0.041626783096758796,019680
3,Hansum,Automotive_&_Parts,2023,Q4,-0.15931729626111338,-2.043942261016813,-0.012092826082211516,0.004818051178866689,-0.3957565704079693,0.006034909624825113,-0.08115806862328619,020000
4,Samsung_C&T,Construction_&_Real_Estate,2023,Q4,0.05587536876066614,0.24081142527345123,-0.09974616466928454,-0.10578924799688183,0.06888873090676784,-0.16503624253231708,0.10629442110439315,028260
3,Kangwon_Land,Consumer_Services,2023,Q4,-0.09186238768060426,0.5664796877158499,-0.012097029022630768,0.07944098724574644,0.12915943735306779,0.04077390023797656,-0.04157723249320491,035250
3,Daewoo_E&C,Construction_&_Real_Estate,2023,Q4,0.06668451554715005,0.9944356490035645,0.012754155932358957,-0.024429793500195585,0.09558000685442669,-0.027200321815139317,-0.12276325830539894,047040
3,Daewoo_International,Trading_&_Logistics,2023,Q4,0.8181537464684357,0.353777482631893,-0.013221713300493931,0.007691882457082522,-0.004672705361339569,0.1691960486890901,-0.22831208800677102,047050
3,KEPCO_E&C,Construction_&_Real_Estate,2023,Q4,-0.0468252385876041,0.6591908411627551,0.010408481298785355,0.01551914216222483,-0.6521462036455439,-0.3241958334663104,-0.1363137882352392,052690
