,name,sector,year,quarter,Relative Return,영업이익변화율,자본총계변화율,비유동자산변화율,매출액변화율,비유동부채변화율,Label,Code
10,CJ_Logistics,Trading_&_Logistics,2022,Q1,-0.15768692687592137,0.445338565022507,-0.007389135974415595,-0.0006098864316907981,0.09865796587446496,-0.020243360189777793,0.11131152698100741,000120
10,Hankook_Tire_Worldwide,Automotive_&_Parts,2022,Q1,0.016560592881939732,-1.7178606498619513,0.0022844005603385176,-0.049560934369387244,-0.19559684180058223,0.0214307866545822,0.006654206894265768,000240
11,Kia_Corp,Automotive_&_Parts,2022,Q1,0.03321682132833617,0.6498010786720247,0.027134633556762267,-0.011587888384186229,0.11454763564460535,-0.06654091713108601,-0.0279192459465826,000270
10,Hyundai_E&C,Construction_&_Real_Estate,2022,Q1,-0.11847023279697401,0.14535804893222004,-0.014545849312926684,0.0011313871349940552,0.2268712347037617,0.08253388335614842,0.13917353029518434,000720
10,SK_Networks,Consumer_Services,2022,Q1,-0.004246819758813535,1.9429550493852046,0.0057903404061254715,0.023970024886055374,0.13891935956034362,0.058836967243372174,0.01967806084554924,001740
10,Nexen_Tire,Automotive_&_Parts,2022,Q1,-0.10206879594548245,-0.16599653426760752,0.030118775570109557,-0.03608537682536528,-0.21921768598854374,0.0028993907811732944,0.009873799629543697,002350
10,Korean_Air,Automotive_&_Parts,2022,Q1,-0.1065743252819815,-0.1192473792339892,-0.07775984271711134,0.004362880069243569,0.007332014250651886,-0.013969052333073773,0.10316783058017008,003490
10,SsangYong_Motor,Automotive_&_Parts,2022,Q1,0.0,-0.5779904055561429,-0.018242238600412852,0.014372632537881014,-0.07132315447970416,-0.04747763327727261,0.0,003620
10,SEBANG_Global_Battery,Automotive_&_Parts,2022,Q1,-0.08413726794857924,0.04950265693253164,-0.005910164954132213,-0.050730104452247904,0.08150993058567679,0.04053657464560512,-0.018186312794455387,004490
10,Hyundai_Motor,Automotive_&_Parts,2022,Q1,0.06892126025858154,13.989901935766104,0.006122105866819716,-0.0024863096309946098,0.1478053104326399,-0.008239793269320339,-0.06713308699806447,005380
10,Dong-A_Tire,Automotive_&_Parts,2022,Q1,0.5476663555085312,-0.23292340197028372,-0.0109387612538141,-1.592276517542821,-1.2773366665938397,-1.4863550754268946,0.05192870065220981,007340
10,Seoyon,Automotive_&_Parts,2022,Q1,0.038365704703026,109.18975565802971,-0.012423462959045839,0.0015675658425633454,-1.5559076878731504,-0.05902075095656367,-0.1797276496458186,007860
10,Seohung,Automotive_&_Parts,2022,Q1,-0.13499653036441137,-0.34178150449648426,-0.016825804009117817,-0.0273119977868459,-0.33523516842140766,-0.015171382641708586,-0.007665055377341995,008490
10,Hotel_Shilla,Consumer_Services,2022,Q1,-0.0796575511109275,0.47104972170378623,0.01508060080991469,0.05692604440425253,0.029455745953867796,0.0316446960381116,0.11251789742797272,008770
10,Motonic,Automotive_&_Parts,2022,Q1,-0.009675769951351887,0.434951785615485,0.013108465013346504,0.03199247373556646,0.05039267743911635,-0.004810984627234394,-0.019617586752736865,009680
10,Hwashin,Automotive_&_Parts,2022,Q1,-0.01693732560000431,2.042381982707469,-0.012495902068017761,-0.031109431062568138,-0.033548360512601016,-0.49052131881196015,-0.04437050678867577,010690
10,Hyundai_Merchant_Marine,Transportation,2022,Q1,-0.1589419876046663,-0.15956080718517662,-0.29338962458158657,-0.22635392288065992,-0.10740227819989778,0.008755256330701622,0.15310384206688857,011200
11,Hyundai_Mobis,Automotive_&_Parts,2022,Q1,0.019294558457966706,0.334966823924744,-0.00514990332361398,0.0007956781204467855,0.05704855724915536,-0.005082516785614111,-0.07907370313570772,012330
10,Hyundai_Development_Company,Construction_&_Real_Estate,2022,Q1,-0.02791869896669878,-7.472806459521614,-0.0101923062417002,-0.034436557606014606,-2.799015171718221,-0.10796847680544808,-0.2411351456585778,012630
10,Hanon_Systems,Automotive_&_Parts,2022,Q1,-0.11608413348467626,0.6257056176980427,0.06720238505273868,-0.012982599054410127,-0.04447858992437115,-0.04160011903935068,-0.04323756290480252,018880
10,Daekyo,Consumer_Services,2022,Q1,-0.10039993807285569,0.4160677275070076,0.013182060630189563,-0.0928246371450645,-0.013403784936177665,-0.13676658430428623,0.06519031235763562,019680
10,Hansum,Automotive_&_Parts,2022,Q1,-0.08078187799417502,-0.11874444393668626,-0.034130982728570514,-0.015706431908260043,0.12031098636280757,0.006614642705156992,0.07943901702084805,020000
11,Samsung_C&T,Construction_&_Real_Estate,2022,Q1,-0.015205723868402576,-0.5072819776565445,0.07019964824538227,0.07649852077564878,-0.10961214053520152,0.09520406431164985,0.025497108307155097,028260
10,Kangwon_Land,Consumer_Services,2022,Q1,-0.14572520438788308,1.5366917572175318,0.0019123645270400225,-0.0016095765695323117,0.06267973595634091,0.003753664625080866,0.23744317502500606,035250
10,Daewoo_E&C,Construction_&_Real_Estate,2022,Q1,-0.11896512236464317,-0.09744689144813412,-0.05556738961727059,-0.002830539618228878,0.08241704703040309,0.04286878483628109,0.2905116813807096,047040
10,Daewoo_International,Trading_&_Logistics,2022,Q1,-0.05316236182504054,-0.5269223087769128,0.0026949886947285062,-0.17873001588923332,-0.03389466553746057,-0.32410142655320073,0.03076645064916663,047050
10,KEPCO_E&C,Construction_&_Real_Estate,2022,Q1,0.7569554482927696,1.2788533635749786,0.012636239524217885,-0.0034704756334360543,0.5091623910325646,-0.6790587170197067,-0.016259907710334753,052690
10,Kumho_Tire,Automotive_&_Parts,2022,Q1,-0.13764718664135706,0.9065447932560425,-0.02217319356024916,0.011332758289210765,-0.07410943811579096,0.11902359966204501,-0.008128550546719515,073240
10,Hyundai_Glovis,Automotive_&_Parts,2022,Q1,0.025433486615805558,-0.30187703647422537,-0.02478522933842764,-0.036944962794405845,-0.07504558363526592,-0.08373176161322093,0.221875807358164,086280
10,GKL,Consumer_Services,2022,Q1,-0.17239280922886255,0.6719520255645932,0.029162322547160113,0.018644036723087787,-1.172050028586738,0.032893241602840906,0.21737005150360666,114090
10,Hankook_Tire_&_Technology,Automotive_&_Parts,2022,Q1,-0.052516648238150485,0.4836586519080305,0.018777324554895336,-0.008335089957167918,0.05540112519960383,0.51848820294558,-0.07295393008242651,161390
