,name,sector,year,quarter,Relative Return,영업이익변화율,자본총계변화율,비유동자산변화율,매출액변화율,비유동부채변화율,Label,Code
0,CJ_Logistics,Trading_&_Logistics,2024,Q3,-0.1963056004878503,-0.09502698350049466,-0.02857706809806615,0.006302671640738167,0.010088860684109857,-0.005187456273483715,-0.1963056004878503,000120
0,Hankook_Tire_Worldwide,Automotive_&_Parts,2024,Q3,-0.07387712221035195,0.21149369319003053,0.0020133181558322777,-0.0008067636862647554,-0.04195710126022112,0.00025560231474741624,-0.07387712221035195,000240
1,Kia_Corp,Automotive_&_Parts,2024,Q3,0.14907469454899233,0.49821355740338436,-0.030958316331177516,-0.026831420842948983,0.10463649117164553,0.032260779953354635,-0.12006220668685197,000270
0,Hyundai_E&C,Construction_&_Real_Estate,2024,Q3,-0.04709773048671467,0.8731394068373319,0.010893950427219079,0.031201200484334612,0.04422052547367561,0.1324744572117157,-0.04709773048671467,000720
0,SK_Networks,Consumer_Services,2024,Q3,-0.20073884948976603,1.0557804768331085,-0.0018207785207553506,0.005037372272881702,-0.21932600719081496,0.033790567732712606,-0.20073884948976603,001740
0,Nexen_Tire,Automotive_&_Parts,2024,Q3,-0.08398682737864138,0.6153750591883503,0.00229612017074865,0.0015277971975906635,0.08373518097195443,-0.003995979463877752,-0.08398682737864138,002350
0,Korean_Air,Automotive_&_Parts,2024,Q3,0.052124972836359036,-0.49637124816425837,-0.02775188395410888,-0.03233988013205469,-0.05394705284783585,0.006323333502299078,0.052124972836359036,003490
0,SsangYong_Motor,Automotive_&_Parts,2024,Q3,-0.21994131959881874,4.4454950771104915,0.03348577930668273,-0.014736923864271612,0.09299495671821345,-0.0035818854712479364,-0.21994131959881874,003620
0,SEBANG_Global_Battery,Automotive_&_Parts,2024,Q3,0.29463486543104533,0.4357559940203666,-0.020651698681607433,-0.032582812141297435,-0.003401438736189588,-0.2872347344890691,0.29463486543104533,004490
0,Hyundai_Motor,Automotive_&_Parts,2024,Q3,0.24115519120265563,0.4052210871606756,-0.02114446148147997,-0.01463280929561983,0.11296835437026997,0.0039823098374973664,0.24115519120265563,005380
0,Dong-A_Tire,Automotive_&_Parts,2024,Q3,-0.06125435404299678,-6.073036122295423,-0.7484514328452245,-0.2557790215281788,-0.9821283588041156,-0.6148584571803168,-0.06125435404299678,007340
0,Seoyon,Automotive_&_Parts,2024,Q3,-0.11478830559905012,6.21171963463879,-0.0025437176612137513,3.505923955282597e-05,-0.2202479808568909,-0.04919197109948237,-0.11478830559905012,007860
0,Seohung,Automotive_&_Parts,2024,Q3,-0.08291983955920529,0.624963373748959,-0.017112578522685107,0.0056011484433596825,0.058745702118386145,-99.12050876458018,-0.08291983955920529,008490
0,Hotel_Shilla,Consumer_Services,2024,Q3,-0.12942332586197391,1.8415976097791118,0.01840871991248383,-0.002439556479243876,-0.005711269734257618,-0.1403504236228541,-0.12942332586197391,008770
0,Motonic,Automotive_&_Parts,2024,Q3,0.08489642829969438,0.03689791208867421,-0.0154529889494186,0.11215167829464023,0.05084957721879224,-0.05603338529906976,0.08489642829969438,009680
0,Hwashin,Automotive_&_Parts,2024,Q3,0.3684206496248305,1.2468559671758424,0.03746816599854552,-0.06645840949615289,0.09890740413308563,0.038688916474802104,0.3684206496248305,010690
0,Hyundai_Merchant_Marine,Transportation,2024,Q3,0.21775065056353318,-1.295161239429509,-0.02058623097888046,-0.010075579932693923,-0.3427399470760817,-0.1427514916750856,0.21775065056353318,011200
1,Hyundai_Mobis,Automotive_&_Parts,2024,Q3,-0.04014151527880668,-0.5762265963126796,-0.01808105732628018,-0.005434089012441801,0.09230561784127911,-0.008377546020858162,-0.029921691464369543,012330
0,Hyundai_Development_Company,Construction_&_Real_Estate,2024,Q3,-0.005562348916298469,-1.8664545859615558,-0.004460979966383949,0.014883777619899341,-0.05293257422075359,-0.13005721862598096,-0.005562348916298469,012630
