,name,year,quarter,sector,Relative Return,매출액 변화율,유동자산 변화율,국제유가 변화율,비유동자산 변화율,이익잉여금 변화율,법인세차감전 순이익 변화율,Label,Code
12,SK텔레콤,2021,Q4,커뮤니케이션서비스,0.0,0.015095776809364247,-0.037495877766419605,0.08325393584683072,-0.2049543440388749,0.005602681422332445,0.47008543290645877,0.08773444544634806,017670
12,제일기획,2021,Q4,커뮤니케이션서비스,0.053170724149639484,0.172430466255999,0.19106938571835563,0.08325393584683072,-0.059907613707981144,0.0014701417902929226,0.38862961558222264,0.15199566637072034,030000
12,KT,2021,Q4,커뮤니케이션서비스,0.14851824649369097,0.0010225727028825293,-0.04858174961575801,0.08325393584683072,0.05318519961022039,0.015743085163529624,-0.48804704878174954,0.1586502241113292,030200
12,LG유플러스,2021,Q4,커뮤니케이션서비스,-0.000608172588038261,0.03641866613775768,-0.053160538042230865,0.08325393584683072,0.07198851032044984,0.007023817742492167,-0.66688593960377,0.09758954439189928,032640
12,SBS,2021,Q4,커뮤니케이션서비스,-0.17431773481253424,-0.12293430985291254,0.1711393526426821,0.08325393584683072,-0.019242501286415248,0.006034988992842827,-1.0958653351450676,0.2580628085436099,034120
12,NAVER,2021,Q4,커뮤니케이션서비스,-0.14451072937758436,0.08583797270347837,0.3193027385955556,0.08325393584683072,0.04223959082975659,0.04334435386205371,0.01683998761893646,-0.0954829628050622,035420
12,엔씨소프트,2021,Q4,커뮤니케이션서비스,-0.2564782964394233,0.5679129207031273,-0.01212075720775363,0.08325393584683072,0.07592644356328182,0.037293079692474196,0.11015044256576467,-0.017878067465355606,036570
