,name,year,quarter,sector,Relative Return,매출액 변화율,유동자산 변화율,국제유가 변화율,비유동자산 변화율,이익잉여금 변화율,법인세차감전 순이익 변화율,Label,Code
11,SK텔레콤,2022,Q1,커뮤니케이션서비스,0.08773444544634806,0.001395657289828156,0.01832940901545732,0.2602194672474454,-0.017693964115378713,-0.006657338237303301,0.0019884304123329866,-0.09228983719541448,017670
11,제일기획,2022,Q1,커뮤니케이션서비스,0.15199566637072034,-0.056999417177961864,-0.10559891392204301,0.2602194672474454,-0.00788041488060831,-0.09562325610677491,-0.5201557394904961,-0.05083642078624897,030000
11,KT,2022,Q1,커뮤니케이션서비스,0.1586502241113292,-0.013081984591415519,0.038598323688961544,0.2602194672474454,-0.015022534928756603,-0.006010066981626205,2.341128548422748,0.04618542425539806,030200
11,LG유플러스,2022,Q1,커뮤니케이션서비스,0.09758954439189928,-0.05923437089143102,0.0015569976472036284,0.2602194672474454,-0.011298050683656746,0.004434849733387924,1.6513344034737218,-0.040755412685438884,032640
11,SBS,2022,Q1,커뮤니케이션서비스,0.2580628085436099,-0.020817441580714635,-0.02361923541149835,0.2602194672474454,-0.004566251382230435,0.035586383847089786,-8.2549329648354,-0.03902019812959706,034120
11,NAVER,2022,Q1,커뮤니케이션서비스,-0.0954829628050622,-0.04708048922056163,0.09792491065237763,0.2602194672474454,0.04632575709759279,0.05644841318402749,0.21065815325393378,0.004943729452190855,035420
11,엔씨소프트,2022,Q1,커뮤니케이션서비스,-0.017878067465355606,0.06190229107107181,0.02686841872951673,0.2602194672474454,-0.08250869305366859,0.019641279561662728,0.8831415044299586,-0.08467778245050528,036570
