,name,year,quarter,sector,Relative Return,자본금 변화율,금리 변화율,실업률 변화율,국제유가 변화율,소비자물가지수 변화율,Label,Code
3,경방,2024,Q1,경기소비재,-0.10878884492008238,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.13327121036347922,000050
3,한국타이어월드와이드,2024,Q1,경기소비재,-0.08591958436319505,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,0.09538229206225915,000240
3,기아차,2024,Q1,경기소비재,-0.1401535190996598,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.05148340048672804,000270
3,조선내화,2024,Q1,철강_소재,-0.03284289441307822,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.009551233660350482,000480
3,영풍,2024,Q1,철강_소재,-0.1913417954123733,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.19949026772444248,000670
3,동국제강,2024,Q1,철강_소재,0.028548288267116508,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.036666990580011,001230
3,세아베스틸,2024,Q1,철강_소재,-0.08023989203481333,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.14035225361990383,001430
3,SK네트웍스,2024,Q1,경기소비재,-0.2159909261683488,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.09550006237416975,001740
3,고려제강,2024,Q1,철강_소재,0.14439091227243822,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.20848484219148222,002240
3,넥센타이어,2024,Q1,경기소비재,-0.027219072914569806,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.059813922467930936,002350
3,세아제강,2024,Q1,철강_소재,0.024587676592854324,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.18026534526083993,003030
3,일신방직,2024,Q1,경기소비재,-0.04609063520141231,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.05827210542631262,003200
3,쌍용차,2024,Q1,경기소비재,-0.28141137809411815,0.04188512267462419,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,0.0742337270953753,003620
3,현대제철,2024,Q1,철강_소재,-0.06897158170214987,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.1563753635269633,004020
3,한솔홀딩스,2024,Q1,경기소비재,-0.11212239306554904,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.027240306551944433,004150
3,신세계,2024,Q1,경기소비재,0.017770747728767536,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.12217443616993082,004170
3,세방전지,2024,Q1,경기소비재,0.4007713733267313,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.19530655962127325,004490
3,조광피혁,2024,Q1,경기소비재,-0.05251658889123406,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,0.12036176735257406,004700
3,삼광글라스,2024,Q1,철강_소재,0.0357202492376105,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,0.13213881684211737,005090
3,현대차,2024,Q1,경기소비재,-0.009406230730933338,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,0.03366427350748853,005380
3,POSCO,2024,Q1,철강_소재,-0.12751720515276052,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.14691335242608847,005490
3,에스엘,2024,Q1,경기소비재,-0.03461302608610922,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,0.09461106231949516,005850
3,동아타이어,2024,Q1,경기소비재,0.014087573516147707,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,0.1568940138694083,007340
3,서연,2024,Q1,경기소비재,-0.20480535678798745,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.13544888411945763,007860
3,호텔신라,2024,Q1,경기소비재,-0.04357529876882611,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.14890016019037375,008770
3,한샘,2024,Q1,경기소비재,0.286103432571834,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.17699504045135955,009240
3,무림P&P,2024,Q1,철강_소재,0.009048081563072224,0.023678230289124302,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,0.01743315876677804,009580
3,모토닉,2024,Q1,경기소비재,0.0123775520447868,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,0.09813694107557816,009680
3,고려아연,2024,Q1,철강_소재,0.05320753666750158,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,0.06665870650907076,010130
3,화신,2024,Q1,경기소비재,-0.10286384503520953,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.0842429660233988,010690
3,현대위아,2024,Q1,경기소비재,-0.05819062057776517,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.08509302932598516,011210
3,현대모비스,2024,Q1,경기소비재,-0.13460224986892455,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,0.007570057222139666,012330
3,에스원,2024,Q1,경기소비재,0.047238957968351515,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.07156628569971138,012750
3,한온시스템,2024,Q1,경기소비재,-0.034667048053187474,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.2577941544797899,018880
3,대교,2024,Q1,경기소비재,-0.003950613797002948,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.12218991005774513,019680
3,한섬,2024,Q1,경기소비재,-0.07203196331158042,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.07871344399903141,020000
3,코웨이,2024,Q1,경기소비재,0.0958327671506026,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,0.05786302301221821,021240
3,롯데쇼핑,2024,Q1,경기소비재,-0.05610878565989993,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.10894297841541659,023530
3,삼성물산,2024,Q1,경기소비재,-0.12791300370953812,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.023399567059983174,028260
3,세종공업,2024,Q1,경기소비재,-0.06194140166156326,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.14839286620406053,033530
3,강원랜드,2024,Q1,경기소비재,-0.10023142195089471,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.025792270564835275,035250
3,한라홀딩스,2024,Q1,경기소비재,-0.06401341293330459,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,0.018583273081170498,060980
3,S&T모티브,2024,Q1,경기소비재,-0.002516592375339438,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.052887440766733185,064960
3,현대백화점,2024,Q1,경기소비재,-0.04812189164976931,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.03313095790906125,069960
3,금호타이어,2024,Q1,경기소비재,0.34575440324195367,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.342100836300572,073240
3,현대리바트,2024,Q1,경기소비재,0.2796667580566886,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.03549681810011563,079430
3,베이직하우스,2024,Q1,경기소비재,0.10863203718014715,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.20518719268684707,084870
3,LF,2024,Q1,경기소비재,0.11242984945421906,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.09617443616993082,093050
3,풍산,2024,Q1,철강_소재,0.6608558496112609,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.23848212847762315,103140
3,한국철강,2024,Q1,철강_소재,0.6860382608668609,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.2676913364172515,104700
3,한세실업,2024,Q1,경기소비재,0.018754813434009993,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.0741090340188332,105630
3,영원무역,2024,Q1,경기소비재,-0.11740459804395488,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,0.02463774657118593,111770
3,GKL,2024,Q1,경기소비재,0.12916254155375093,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.19703730763539506,114090
3,한국타이어,2024,Q1,경기소비재,-0.14156129378174886,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.11265192787422551,-0.009367340826250105,161390
