code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
1800,Orion_Corp,Agriculture_&_Food,2020,Q4,"5,094,849,579","1,921,798,992,819","1,926,893,842,398","20,816,996,700","22,516,266,766","43,333,263,466","14,601,734,961","1,883,560,578,932",3958310955.0,-183576529,1530430179,543189953,543189953,"31,322,711,000",
3920,Namyang_Dairy_Products,Agriculture_&_Food,2020,Q4,"470,266,318,954","591,229,520,424","1,061,495,839,378","96,807,648,940","112,724,728,536","209,532,377,476","869,013,500,053","851,963,461,902",225456926321.0,-26907855069,-22353537087,-15945375902,-15945375902,"4,433,310,000",
4370,Nongshim,Agriculture_&_Food,2020,Q4,"701,908,303,950","1,792,259,359,883","2,494,167,663,833","444,662,502,868","66,864,787,104","511,527,289,972","1,903,661,825,602","1,982,640,373,861",507323176322.0,10935067920,19550640575,15080044127,15080044127,"30,413,210,000",
5180,Binggrae,Agriculture_&_Food,2020,Q4,"265,902,100,797","447,857,434,444","713,759,535,241","101,168,074,639","22,802,993,508","123,971,068,147","42,189,215,079","589,788,467,094",193263853652.0,-5314804853,-9244567664,-6809358390,-6809358390,"49,756,205,000",
5440,Hyundai_Green_Food,Agriculture_&_Food,2020,Q4,"453,944,872,000","1,306,295,860,000","1,760,240,732,000","202,240,981,000","159,368,550,000","361,609,531,000","855,193,149,000","1,398,631,201,000",377598143000.0,5815824000,-6486830000,-6510261000,-6510261000,"48,852,241,000",
5610,SPC_Samlip,Agriculture_&_Food,2020,Q4,"208,818,247,569","736,819,910,651","945,638,158,220","401,876,587,363","245,480,439,038","647,357,026,401","279,832,700,755","298,281,131,819",344477318673.0,22626073322,17336074406,10057963214,10057963214,"43,145,045,000",
5740,Crown_Confectionery,Agriculture_&_Food,2020,Q4,"1,760,124,898","354,478,847,489","356,238,972,387","49,789,252,132","9,693,461,968","59,482,714,100","190,602,346,235","296,756,258,287",3316086560.0,257078421,22733962555,22827309887,22827309887,"7,724,036,500",
7310,Ottogi,Agriculture_&_Food,2020,Q4,"560,392,534,612","1,345,419,226,846","1,905,811,761,458","424,521,402,054","178,512,701,497","603,034,103,551","1,244,408,933,660","1,302,777,657,907",551939738945.0,20528524746,26507185942,7633896663,7633896663,"18,359,905,000",
33920,Muhak,Agriculture_&_Food,2020,Q4,"83,311,410,388","509,974,267,613","593,285,678,001","67,575,323,100","4,938,241,792","72,513,564,892","509,453,809,160","520,772,113,109",35079284480.0,493351221,24995919668,18558998790,18558998790,"5,700,000,000",
36580,Farmsco,Agriculture_&_Food,2020,Q4,"329,329,659,160","451,685,461,537","781,015,120,697","447,982,303,273","15,653,088,952","463,635,392,225","221,140,771,075","317,379,728,472",309080410140.0,10163493419,1372097907,-4403675642,-4403675642,"18,363,971,500",
49770,Dongwon_F&B,Agriculture_&_Food,2020,Q4,"479,583,631,347","757,935,914,002","1,237,519,545,349","195,650,885,180","426,323,072,650","621,973,957,830","53,222,708,954","615,545,587,519",382879907824.0,10102139109,3694707092,2306779453,2306779453,"19,295,620,000",
145990,Samyang_Foods,Agriculture_&_Food,2020,Q4,"694,107,000,000","1,303,987,000,000","1,998,094,000,000","312,376,000,000","590,228,000,000","902,604,000,000","218,531,000,000","1,095,490,000,000",399417000000.0,-1238000000,-6810000000,-5016000000,-5016000000,"53,417,000,000",
