접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160330004370,Y,00148984,시알홀딩스,합계,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20160330004370,Y,00148984,시알홀딩스,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331001058,Y,00148984,시알홀딩스,우선주,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20170331001058,Y,00148984,시알홀딩스,보통주,"8,000,000","4,000,000",-,-,-,-,-,"4,000,000","750,000","3,250,000",2016-12-31,2016,Q4
20170331001058,Y,00148984,시알홀딩스,합계,"8,000,000","4,000,000",-,-,-,-,-,"4,000,000","750,000","3,250,000",2016-12-31,2016,Q4
20170331001058,Y,00148984,시알홀딩스,비고,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20180406002335,Y,00148984,시알홀딩스,우선주,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20180406002335,Y,00148984,시알홀딩스,보통주,"8,000,000","4,000,000",-,-,-,-,-,"4,000,000","750,000","3,250,000",2017-12-31,2017,Q4
20180406002335,Y,00148984,시알홀딩스,합계,"8,000,000","4,000,000",-,-,-,-,-,"4,000,000","750,000","3,250,000",2017-12-31,2017,Q4
20180406002335,Y,00148984,시알홀딩스,비고,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004999,Y,00148984,시알홀딩스,우선주,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20190401004999,Y,00148984,시알홀딩스,보통주,"8,000,000","4,000,000",-,-,-,-,-,"4,000,000","750,000","3,250,000",2018-12-31,2018,Q4
20190401004999,Y,00148984,시알홀딩스,합계,"8,000,000","4,000,000",-,-,-,-,-,"4,000,000","750,000","3,250,000",2018-12-31,2018,Q4
20190401004999,Y,00148984,시알홀딩스,비고,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20200402000570,Y,00148984,시알홀딩스,우선주,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20200402000570,Y,00148984,시알홀딩스,보통주,"8,000,000","4,000,000",-,-,-,-,-,"4,000,000","750,000","3,250,000",2019-12-31,2019,Q4
20200402000570,Y,00148984,시알홀딩스,합계,"8,000,000","4,000,000",-,-,-,-,-,"4,000,000","750,000","3,250,000",2019-12-31,2019,Q4
20200402000570,Y,00148984,시알홀딩스,비고,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20210311001234,Y,00148984,시알홀딩스,우선주,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20210311001234,Y,00148984,시알홀딩스,보통주,"8,000,000","4,000,000",-,-,-,-,-,"4,000,000","800,000","3,200,000",2020-12-31,2020,Q4
20210311001234,Y,00148984,시알홀딩스,합계,"8,000,000","4,000,000",-,-,-,-,-,"4,000,000","800,000","3,200,000",2020-12-31,2020,Q4
20210311001234,Y,00148984,시알홀딩스,비고,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20220314000889,Y,00148984,시알홀딩스,우선주,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20220314000889,Y,00148984,시알홀딩스,보통주,"8,000,000","4,000,000",-,-,-,-,-,"4,000,000","800,000","3,200,000",2021-12-31,2021,Q4
20220314000889,Y,00148984,시알홀딩스,합계,"8,000,000","4,000,000",-,-,-,-,-,"4,000,000","800,000","3,200,000",2021-12-31,2021,Q4
20220314000889,Y,00148984,시알홀딩스,비고,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20230315001326,Y,00148984,시알홀딩스,우선주,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20230315001326,Y,00148984,시알홀딩스,보통주,"8,000,000","4,000,000",-,-,-,-,-,"4,000,000","800,000","3,200,000",2022-12-31,2022,Q4
20230315001326,Y,00148984,시알홀딩스,합계,"8,000,000","4,000,000",-,-,-,-,-,"4,000,000","800,000","3,200,000",2022-12-31,2022,Q4
20230315001326,Y,00148984,시알홀딩스,비고,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20240315000607,Y,00148984,시알홀딩스,우선주,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20240315000607,Y,00148984,시알홀딩스,보통주,"80,000,000","46,890,490",-,-,-,-,-,"46,890,490","5,633,938","41,256,552",2023-12-31,2023,Q4
20240315000607,Y,00148984,시알홀딩스,합계,"80,000,000","46,890,490",-,-,-,-,-,"46,890,490","5,633,938","41,256,552",2023-12-31,2023,Q4
20240315000607,Y,00148984,시알홀딩스,비고,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20250311001197,Y,00148984,시알홀딩스,우선주,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
20250311001197,Y,00148984,시알홀딩스,보통주,"80,000,000","46,890,490",-,-,-,-,-,"46,890,490","5,633,938","41,256,552",2024-12-31,2024,Q4
20250311001197,Y,00148984,시알홀딩스,합계,"80,000,000","46,890,490",-,-,-,-,-,"46,890,490","5,633,938","41,256,552",2024-12-31,2024,Q4
20250311001197,Y,00148984,시알홀딩스,비고,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
