접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160330003713,Y,00163114,서연,보통주,"80,000,000","49,513,441","27,028,437",-,-,-,"27,028,437","22,485,004","1,734,632","20,750,372",2015-12-31,2015,Q4
20160330003713,Y,00163114,서연,합계,"80,000,000","49,513,441","27,028,437",-,-,-,"27,028,437","22,485,004","1,734,632","20,750,372",2015-12-31,2015,Q4
20160330003713,Y,00163114,서연,비고,-,-,-,-,-,-,-,-,주1),-,2015-12-31,2015,Q4
20170331004557,Y,00163114,서연,보통주,"80,000,000","50,508,281","27,028,437",-,-,-,"27,028,437","23,479,844","1,772,558","21,707,286",2016-12-31,2016,Q4
20170331004557,Y,00163114,서연,합계,"80,000,000","50,508,281","27,028,437",-,-,-,"27,028,437","23,479,844","1,772,558","21,707,286",2016-12-31,2016,Q4
20170331004557,Y,00163114,서연,비고,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402005048,Y,00163114,서연,보통주,"80,000,000","50,508,281","27,028,437",-,-,-,"27,028,437","23,479,844","1,772,558","21,707,286",2017-12-31,2017,Q4
20180402005048,Y,00163114,서연,합계,"80,000,000","50,508,281","27,028,437",-,-,-,"27,028,437","23,479,844","1,772,558","21,707,286",2017-12-31,2017,Q4
20180402005048,Y,00163114,서연,비고,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004958,Y,00163114,서연,보통주,"80,000,000","50,508,281","27,028,437",-,-,-,"27,028,437","23,479,844","1,772,558","21,707,286",2018-12-31,2018,Q4
20190401004958,Y,00163114,서연,합계,"80,000,000","50,508,281","27,028,437",-,-,-,"27,028,437","23,479,844","1,772,558","21,707,286",2018-12-31,2018,Q4
20190401004958,Y,00163114,서연,비고,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004576,Y,00163114,서연,보통주,"80,000,000","50,508,281","27,028,437",-,-,-,"27,028,437","23,479,844","1,772,558","21,707,286",2019-12-31,2019,Q4
20200330004576,Y,00163114,서연,합계,"80,000,000","50,508,281","27,028,437",-,-,-,"27,028,437","23,479,844","1,772,558","21,707,286",2019-12-31,2019,Q4
20200330004576,Y,00163114,서연,비고,-,-,-,-,-,-,-,-,-,--,2019-12-31,2019,Q4
20210318001198,Y,00163114,서연,보통주,"80,000,000","50,508,281","27,028,437",-,-,-,"27,028,437","23,479,844","1,772,558","21,707,286",2020-12-31,2020,Q4
20210318001198,Y,00163114,서연,합계,"80,000,000","50,508,281","27,028,437",-,-,-,"27,028,437","23,479,844","1,772,558","21,707,286",2020-12-31,2020,Q4
20210318001198,Y,00163114,서연,비고,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20220317001041,Y,00163114,서연,보통주,"80,000,000","50,508,281","27,028,437",-,-,-,"27,028,437","23,479,844","1,772,558","21,707,286",2021-12-31,2021,Q4
20220317001041,Y,00163114,서연,합계,"80,000,000","50,508,281","27,028,437",-,-,-,"27,028,437","23,479,844","1,772,558","21,707,286",2021-12-31,2021,Q4
20220317001041,Y,00163114,서연,비고,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321001373,Y,00163114,서연,보통주,"80,000,000","50,508,281","27,028,437",-,-,-,"27,028,437","23,479,844","1,772,558","21,707,286",2022-12-31,2022,Q4
20230321001373,Y,00163114,서연,우선주,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20230321001373,Y,00163114,서연,합계,"80,000,000","50,508,281","27,028,437",-,-,-,"27,028,437","23,479,844","1,772,558","21,707,286",2022-12-31,2022,Q4
20230321001373,Y,00163114,서연,비고,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320001752,Y,00163114,서연,보통주,"80,000,000","50,508,281","27,028,437",-,-,-,"27,028,437","23,479,844","1,772,558","21,707,286",2023-12-31,2023,Q4
20240320001752,Y,00163114,서연,우선주,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20240320001752,Y,00163114,서연,합계,"80,000,000","50,508,281","27,028,437",-,-,-,"27,028,437","23,479,844","1,772,558","21,707,286",2023-12-31,2023,Q4
20240320001752,Y,00163114,서연,비고,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001318,Y,00163114,서연,보통주,"80,000,000","50,508,281","27,028,437",-,-,-,-,"23,479,844","1,772,558","21,707,286",2024-12-31,2024,Q4
20250318001318,Y,00163114,서연,우선주,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
20250318001318,Y,00163114,서연,합계,"80,000,000","50,508,281","27,028,437",-,-,-,-,"23,479,844","1,772,558","21,707,286",2024-12-31,2024,Q4
20250318001318,Y,00163114,서연,비고,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
