접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20180710000623,Y,00164830,HD한국조선해양,보통주식,"120,000,000","76,000,000",-,-,-,-,-,"76,000,000","10,157,477","65,842,523",2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,"배당우선
전환주식
(1,2종 종류주식)","20,000,000",-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,"배당우선
상환주식
(3종 종류주식)","20,000,000",-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,합계,"160,000,000","76,000,000",-,-,-,-,-,"76,000,000","10,157,477","65,842,523",2015-12-31,2015,Q4
20180710000623,Y,00164830,HD한국조선해양,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20180710000633,Y,00164830,HD한국조선해양,보통주식,"120,000,000","76,000,000",-,-,-,-,-,"76,000,000","10,157,477","65,842,523",2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,"배당우선
전환주식
(1,2종 종류주식)","20,000,000",-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,"배당우선
상환주식
(3종 종류주식)","20,000,000",-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,합계,"160,000,000","76,000,000",-,-,-,-,-,"76,000,000","10,157,477","65,842,523",2016-12-31,2016,Q4
20180710000633,Y,00164830,HD한국조선해양,비고,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20180710000643,Y,00164830,HD한국조선해양,보통주식,"120,000,000","76,000,000","19,334,574","19,334,574",-,-,-,"56,665,426","57,885","56,607,541",2017-12-31,2017,Q4
20180710000643,Y,00164830,HD한국조선해양,"배당우선
전환주식
(1,2종 종류주식)","20,000,000",-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20180710000643,Y,00164830,HD한국조선해양,"배당우선
상환주식
(3종 종류주식)","20,000,000",-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20180710000643,Y,00164830,HD한국조선해양,합계,"160,000,000","76,000,000","19,334,574","19,334,574",-,-,-,"56,665,426","57,885","56,607,541",2017-12-31,2017,Q4
20180710000643,Y,00164830,HD한국조선해양,비고,-,-,-,회사분할,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004390,Y,00164830,HD한국조선해양,보통주식,"120,000,000","90,107,690","19,334,574","19,334,574",-,-,-,"70,773,116","58,486","70,714,630",2018-12-31,2018,Q4
20190401004390,Y,00164830,HD한국조선해양,"배당우선
전환주식
(1,2종 종류주식)","20,000,000",-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20190401004390,Y,00164830,HD한국조선해양,"배당우선
상환주식
(3종 종류주식)","20,000,000",-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20190401004390,Y,00164830,HD한국조선해양,합계,"160,000,000","90,107,690","19,334,574","19,334,574",-,-,-,"70,773,116","58,486","70,714,630",2018-12-31,2018,Q4
20190401004390,Y,00164830,HD한국조선해양,비고,-,"유상증자 12,500,000주,
흡수합병 1,607,690주 포함",-,회사분할로 주식수 감소,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003961,Y,00164830,HD한국조선해양,보통주식,"120,000,000","90,107,690","19,334,574","19,334,574",-,-,-,"70,773,116","58,486","70,714,630",2019-12-31,2019,Q4
20200330003961,Y,00164830,HD한국조선해양,"배당우선 전환주식(1,2종 종류주식)","20,000,000",-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20200330003961,Y,00164830,HD한국조선해양,배당우선 상환주식(3종 종류주식),"20,000,000",-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
