code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
210,DL_Holdings,화학,2015,Q4,"6,517,169,983,839","3,732,997,930,990","10,250,167,914,829","4,341,088,146,490","1,322,734,115,064","5,663,822,261,554","3,843,215,477,127","4,586,345,653,275",8135324528905.0,424682854183.0,254823503807.0,127070759288.0,127070759288.0,,,,,,,,,,,
880,Hanwha_Corp,화학,2015,Q4,"1,931,292,000,000","5,657,007,000,000","7,588,299,000,000","2,846,880,000,000","2,071,218,000,000","4,918,098,000,000","1,976,824,000,000","2,670,201,000,000",5098919000000.0,165876000000.0,41009000000.0,36189000000.0,36189000000.0,,,,,,,,,,,
2350,Nexen_Tire,화학,2015,Q4,"659,942,355,719","1,528,736,421,850","2,188,678,777,569","381,557,642,681","815,894,103,970","1,197,451,746,651","892,632,189,557","991,227,030,918",1468926730352.0,175712454772.0,156992860248.0,124765857391.0,124765857391.0,,,,,,,,,,,
2380,KCC,화학,2015,Q4,"1,644,438,998,649","6,746,639,322,941","8,391,078,321,590","1,334,959,069,668","1,340,138,635,120","2,675,097,704,788","4,135,914,498,554","5,715,980,616,802",3067640038239.0,256804256600.0,214529571318.0,157017135982.0,157017135982.0,,,,,,,,,,,
2790,AmoreG,화학,2015,Q4,"320,136,598,392","1,374,798,940,073","1,694,935,538,465","5,528,034,365","40,547,604,656","46,075,639,021","1,064,230,922,345","1,648,859,899,444",,39267788715.0,44627080105.0,42538320101.0,42538320101.0,,,,,,,,,,,
2960,Korea_Shell_Petroleum,화학,2015,Q4,"108,910,826,695","17,631,872,325","126,542,699,020","29,466,473,090","222,181,051","29,688,654,141","89,375,053,533","96,854,044,879",223816848378.0,39077362697.0,40716801123.0,31213596845.0,31213596845.0,,,,,,,,,,,
3240,Taekwang_Industrial,화학,2015,Q4,"960,786,274,341","1,584,282,890,769","2,545,069,165,110","264,796,263,395","100,315,979,172","365,112,242,567","2,240,020,027,717","2,179,956,922,543",1814429006823.0,6494370780.0,36354520307.0,30491756805.0,30491756805.0,,,,,,,,,,,
4000,Samsung_Fine Chemicals,화학,2015,Q4,"580,070,984,655","1,057,336,767,227","1,637,407,751,882","180,144,637,527","332,712,772,091","512,857,409,618","652,324,108,993","1,124,550,342,264",1162112864216.0,11752123501.0,62164382458.0,44152629482.0,44152629482.0,,,,,,,,,,,
6650,Korea_Petrochemical_Ind,화학,2015,Q4,"407,503,753,658","1,056,490,475,158","1,463,994,228,816","262,533,397,034","213,002,387,123","475,535,784,157","686,785,501,852","988,458,444,659",1717483712349.0,269929143510.0,261803719229.0,195555726469.0,195555726469.0,,,,,,,,,,,
7690,Kukdo_Chemical,화학,2015,Q4,"290,566,267,192","275,917,667,127","566,483,934,319","145,203,007,798","26,841,953,180","172,044,960,978","319,125,278,500","394,438,973,341",705926473715.0,64829513885.0,66346391047.0,51428810455.0,51428810455.0,,,,,,,,,,,
8490,Seohung,화학,2015,Q4,"131,471,012,533","258,578,653,529","390,049,666,062","56,763,931,577","121,823,784,020","178,587,715,597","153,215,407,662","211,461,950,465",233224529726.0,24393514687.0,20786497462.0,19967896300.0,19967896300.0,,,,,,,,,,,
9830,Hanwha_Solutions,화학,2015,Q4,"858,151,332,463","6,118,032,616,037","6,976,183,948,500","1,209,653,893,027","1,856,568,714,465","3,066,222,607,492","2,370,592,436,165","3,909,961,341,008",3269466053635.0,187803840531.0,44179109062.0,31339091465.0,31339091465.0,,,,,,,,,,,
10950,S-Oil,화학,2015,Q4,"5,688,480,000,000","5,096,466,000,000","10,784,946,000,000","3,222,157,000,000","2,180,898,000,000","5,403,055,000,000","3,735,106,000,000","5,381,891,000,000",17890272000000.0,817604000000.0,808529000000.0,628136000000.0,628136000000.0,,,,,,,,,,,
11170,Lotte_Chemical,화학,2015,Q4,"4,107,127,557,307","6,418,121,817,710","10,525,249,375,017","1,510,271,931,879","1,543,662,997,590","3,053,934,929,469","6,510,227,079,633","7,471,314,445,548",8471946291836.0,1335771989994.0,1178146933608.0,870346257393.0,870346257393.0,"171,377,095,000",,,,,,,,,,
11780,Kumho_Petrochemical,화학,2015,Q4,"709,846,885,322","2,423,348,812,296","3,133,195,697,618","1,300,377,714,318","625,102,994,860","1,925,480,709,178","797,695,720,794","1,207,714,988,440",3159552412488.0,144299098466.0,99363422629.0,77469140616.0,77469140616.0,,,,,,,,,,,
11790,SKC,화학,2015,Q4,"388,683,933,993","2,246,580,869,271","2,635,264,803,264","403,784,445,642","726,398,757,100","1,130,183,202,742","1,167,546,550,834","1,505,081,600,522",1616227686728.0,202258894232.0,366024308972.0,250480330474.0,250480330474.0,"183,985,740,000",,,,,,,,,,
14680,Hansol_Chemical,화학,2015,Q4,"72,068,871,196","341,218,719,263","413,287,590,459","63,250,871,115","118,071,750,825","181,322,621,940","137,404,187,932","231,964,968,519",290202957869.0,42059842150.0,40774960637.0,32669974162.0,32669974162.0,,,,,,,,,,,
14820,Dongwon_Systems,화학,2015,Q4,"142,035,345,584","539,862,569,361","681,897,914,945","138,963,841,223","295,265,252,414","434,229,093,637",,"247,668,821,308",366755676431.0,26828353735.0,27376136272.0,22443063484.0,22443063484.0,"121,724,560,000",,,,,,,,,,
14830,UNID,화학,2015,Q4,"350,323,335,940","419,607,652,235","769,930,988,175","194,042,062,982","38,875,271,845","232,917,334,827","459,457,148,154","537,013,653,348",514006118519.0,42951129984.0,88432026405.0,63478083846.0,63478083846.0,"44,449,215,000",,,,,,,,,,
25860,Namhae_Chemical,화학,2015,Q4,"317,537,128,306","199,641,893,755","517,179,022,061","126,938,787,176","4,624,637,924","131,563,425,100","298,388,997,036","385,615,596,961",,24115130712.0,25868795946.0,20453621161.0,20453621161.0,,,,,,,,,,,
51900,LG_Household & Health Care,화학,2015,Q4,"788,198,043,389","2,164,354,577,403","2,952,552,620,792","764,403,593,564","726,437,070,604","1,490,840,664,168","1,345,541,443,769","1,461,711,956,624",3031336329599.0,463098878490.0,428979090481.0,305961028812.0,305961028812.0,,,,,,,,,,,
51910,LG_Chem,화학,2015,Q4,"7,114,410,000,000","9,117,186,000,000","16,231,596,000,000","3,412,605,000,000","374,428,000,000","3,787,033,000,000","10,924,374,000,000","12,444,563,000,000",17334109000000.0,1620092000000.0,1526448000000.0,1203855000000.0,1203855000000.0,,,,,,,,,,,
69260,Huchems,화학,2015,Q4,"323,147,447,420","344,836,561,587","667,984,009,007","98,114,595,682","90,846,717,376","188,961,313,058","297,238,458,167","479,022,695,949",582815680855.0,42005957126.0,45196972929.0,37551320723.0,37551320723.0,,,,,,,,,,,
73240,Kumho_Tire,화학,2015,Q4,"1,051,091,841,778","2,271,500,140,920","3,322,591,982,698","1,336,453,919,737","620,606,298,330","1,957,060,218,067","368,354,359,179","1,365,531,764,631",2396367412676.0,39128626793.0,-52876690404.0,-46286978988.0,-46286978988.0,,,,,,,,,,,
78520,Able_C&C,화학,2015,Q4,"168,063,549,980","62,720,875,499","230,784,425,479","47,688,996,051","5,933,334,997","53,622,331,048","126,657,722,891","177,162,094,431",356180641132.0,14306231480.0,16776897935.0,13005410532.0,13005410532.0,,,,,,,,,,,
79980,Huvepharma,화학,2015,Q4,"239,305,634,613","471,087,417,935","710,393,052,548","234,636,518,014","115,526,209,818","350,162,727,832","165,527,845,116","360,230,324,716",918890833836.0,22092220974.0,26419716880.0,21927638905.0,21927638905.0,,,,,,,,,,,
90430,Amorepacific,화학,2015,Q4,"1,484,129,301,539","2,490,554,159,000","3,974,683,460,539","519,051,411,002","143,137,651,912","662,189,062,914","2,566,354,454,104","3,312,494,397,625",3757959211854.0,687720819712.0,700907693874.0,534235039440.0,534235039440.0,,,,,,,,,,,
93370,Huvis,화학,2015,Q4,"77,903,881,584","155,025,641,626","232,929,523,210","69,891,577,607","76,082,090,459","145,973,668,066","-16,371,679,108","86,955,855,144",199309200508.0,14915946354.0,13703452341.0,13702573711.0,13702573711.0,"46,199,876,500",,,,,,,,,,
96770,SK_Innovation,화학,2015,Q4,"1,348,655,958,000","13,125,533,694,000","14,474,189,652,000","244,395,064,000","1,233,265,366,000","1,477,660,430,000","6,806,449,252,000","12,996,529,222,000",1667199695000.0,384714884000.0,290984960000.0,-5617027000.0,-5617027000.0,,,,,,,,,,,
108670,LG_Hausys,화학,2015,Q4,"798,771,000,000","1,087,040,000,000","1,890,659,000,000","423,352,000,000","576,084,000,000","999,436,000,000","222,704,000,000","891,223,000,000",2370082000000.0,117547000000.0,88060000000.0,67671000000.0,67671000000.0,"50,000,000,000",,,,,,,,,,
115390,Lock_&_Lock,화학,2015,Q4,"114,262,350,970","502,430,226,785","616,692,577,755","76,554,345,776","3,723,522,832","80,277,868,608","219,286,699,030","536,414,709,147",183466673020.0,1546982971.0,20056532558.0,16641590195.0,16641590195.0,"27,500,000,000",,,,,,,,,,
120110,Kolon_Industries,화학,2015,Q4,"1,204,135,323,197","2,379,774,142,245","3,583,909,465,442","1,211,370,802,722","814,540,696,701","2,025,911,499,423","461,524,059,809","1,557,997,966,019",3381053199667.0,240247961619.0,-177993498926.0,-155333143279.0,-155333143279.0,,,,,,,,,,,
161390,Hankook_Tire_&_Technology,화학,2015,Q4,"1,711,032,000,726","4,198,323,630,722","5,909,355,631,448","1,485,735,707,156","741,313,295,280","2,227,049,002,436","1,163,261,103,040","3,682,306,629,012",3358416967127.0,311458621717.0,468262122208.0,352194733603.0,352194733603.0,,,,,,,,,,,
161890,KOLMAR_Korea,화학,2015,Q4,"174,013,339,067","144,632,237,904","318,645,576,971","99,574,397,585","5,096,775,082","104,671,172,667","84,685,151,394","213,974,404,304",506556490889.0,54942873416.0,54907334144.0,42793783909.0,42793783909.0,,,,,,,,,,,
192820,COSMAX,화학,2015,Q4,"156,024,763,244","110,127,557,069","266,152,320,313","161,336,226,162","20,188,160,643","181,524,386,805","31,776,069,778","84,627,933,508",372482450750.0,28201633567.0,28784194040.0,22215275889.0,22215275889.0,,,,,,,,,,,
