code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
210,DL_Holdings,화학,2023,Q2,"279,792,926,910","3,336,354,690,082","3,616,147,616,992","156,898,821,782","366,213,714,392","523,112,536,174","5,672,499,816,656","3,093,035,080,818",8380993971.0,3216881546.0,903014816.0,-482161468.0,-482161468.0,"138,709,995,000",,,,,,,,,,
880,Hanwha_Corp,화학,2023,Q2,"3,489,747,000,000","7,487,786,000,000","10,977,533,000,000","4,906,077,000,000","2,772,738,000,000","7,678,815,000,000","2,890,811,000,000","3,298,718,000,000",1805257000000.0,40997000000.0,-29152000000.0,-30699000000.0,-30699000000.0,"489,550,000,000",,,,,,,,,,
2350,Nexen_Tire,화학,2023,Q2,"1,255,294,501,585","2,048,564,263,056","3,303,858,764,641","1,114,021,953,170","593,506,783,823","1,707,528,736,993","1,486,836,073,514","1,596,330,027,648",552434564369.0,31135833759.0,68196837818.0,57230287322.0,57230287322.0,"54,083,938,500",,,,,,,,,,
2380,KCC,화학,2023,Q2,"2,340,728,488,267","6,904,157,665,186","9,244,886,153,453","2,611,180,257,375","1,579,191,924,992","4,190,372,182,367","4,788,190,207,316","5,054,513,971,086",746470847248.0,97647205242.0,178637465570.0,135109286750.0,135109286750.0,"48,084,660,000",,,,,,,,,,
2790,AmoreG,화학,2023,Q2,"398,549,958,677","1,760,047,613,460","2,158,597,572,137","13,335,862,486","21,438,412,170","34,774,274,656","1,391,246,559,798","2,123,823,297,481",,-3014210607.0,816334674.0,679927542.0,679927542.0,"47,997,075,000",,,,,,,,,,
2960,Korea_Shell_Petroleum,화학,2023,Q2,"137,777,984,908","28,227,119,070","166,005,103,978","53,945,496,016","1,860,552,289","55,806,048,305","102,260,964,917","110,199,055,673",80864986466.0,11395537363.0,14076814858.0,10879130507.0,10879130507.0,"7,000,000,000",,,,,,,,,,
3240,Taekwang_Industrial,화학,2023,Q2,"1,652,720,400,703","2,261,436,520,658","3,914,156,921,361","327,144,064,780","244,351,917,170","571,495,981,950","3,330,840,592,767","3,342,660,939,411",524908217293.0,-16710822120.0,-24570991395.0,-15747254444.0,-15747254444.0,"5,567,000,000",,,,,,,,,,
4000,Samsung_Fine Chemicals,화학,2023,Q2,"1,226,567,216,225","1,177,665,442,846","2,404,232,659,071","220,399,455,987","13,373,229,990","233,772,685,977","1,717,060,977,077","2,170,459,973,094",431256699456.0,69753658695.0,83085719198.0,64014782165.0,64014782165.0,"129,000,000,000",,,,,,,,,,
6650,Korea_Petrochemical_Ind,화학,2023,Q2,"443,912,806,147","1,551,610,018,868","1,995,522,825,015","240,680,053,711","29,512,222,347","270,192,276,058","1,423,671,493,803","1,725,330,548,957",626838282803.0,-36499966531.0,-34992685679.0,-26589440408.0,-26589440408.0,"41,000,000,000",,,,,,,,,,
7690,Kukdo_Chemical,화학,2023,Q2,"629,935,888,590","739,189,154,554","1,369,125,043,144","436,294,436,275","110,455,904,994","546,750,341,269","680,006,051,948","822,374,701,875",299021513885.0,20935445101.0,18353601791.0,14199546202.0,14199546202.0,"45,053,080,000",,,,,,,,,,
