,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,매출액 변화율,자본총계 변화율,금리 변화율,법인세차감전 순이익 변화율,Label,Code
1,CJ대한통운,2024,Q3,산업재,-0.045049518370987585,-0.006302671640738167,-0.006784793883670703,-0.010088860684109857,0.02857706809806615,-0.11983510689291532,0.9323574897996776,0.07174232802373501,000120
1,두산,2024,Q3,산업재,0.576339132409057,-0.0026689140665191458,-0.00398377215671053,0.06337635632972272,0.0007597759747115518,-0.11983510689291532,0.7615812577001586,0.2714160839160839,000150
1,SK하이닉스,2024,Q3,정보기술,0.08992808521243906,0.02785444477482013,0.04197389643660232,0.08672057855736326,0.08382739687598484,-0.11983510689291532,0.3096333659206143,0.02398203218323508,000660
1,LG상사,2024,Q3,산업재,0.03935304208420444,0.03415793284259494,-0.005618702851098112,-0.038272590118182515,0.03046366516724719,-0.11983510689291532,0.005855524432671677,-0.15531093906093915,001120
1,대한항공,2024,Q3,산업재,0.23188828067207462,0.03233988013205469,0.00854260442095156,0.05394705284783585,0.02775188395410888,-0.11983510689291532,-0.19340549485158898,-0.10632004797777332,003490
1,LG,2024,Q3,정보기술,0.049045669220156504,-0.0045883768820113024,0.008727432773399713,0.5793899877543407,0.009094625060398931,-0.11983510689291532,1.2486489974351116,-0.1723400765900766,003550
1,S&T중공업,2024,Q3,산업재,0.16573363957244888,0.02484415139166729,-0.04319808392009228,0.1816988099725767,0.017041432052964156,-0.11983510689291532,-0.6289362394868576,0.09611893425387576,003570
1,한솔테크닉스,2024,Q3,정보기술,-0.08271489411237727,-0.008348600140601348,0.06689275430269692,0.3517203742182027,0.005088827059204437,-0.11983510689291532,-0.569407623325852,-0.0054990648296937145,004710
1,삼성전자,2024,Q3,정보기술,-0.22919748518725305,0.012059726196401943,0.018094243627815754,0.03898461681272969,0.013514758918475867,-0.11983510689291532,-0.48886223357616054,0.012060026626759604,005930
1,LS,2024,Q3,산업재,0.01240458199620946,0.005982618939186057,0.001988358883869168,-0.6599505404100614,0.00943302674145774,-0.11983510689291532,-0.7443917218026688,0.14085914085914092,006260
1,삼성SDI,2024,Q3,정보기술,-0.08946737351994968,-0.03146048947642255,0.005787418107062958,-0.17838575258093825,-0.00453029835390395,-0.11983510689291532,-1.484932280717812,-0.23323203072141702,006400
1,대덕전자,2024,Q3,정보기술,0.15248247586581212,-0.017394865784618796,0.005326578316150243,-0.02105291815362409,0.005493708129709951,-0.11983510689291532,0.14503714396769118,0.016664177579807343,008060
1,삼성전기,2024,Q3,정보기술,-0.14076218433053553,-0.019654816465402125,-0.012118889676227762,0.014314726284690993,0.007148848749282566,-0.11983510689291532,-0.8060686767681225,0.1832352696323284,009150
1,LS산전,2024,Q3,산업재,-0.06381382043048417,0.03201942396343882,-0.0009236683270209545,-0.11220890609112488,0.032644571991981675,-0.11983510689291532,-0.5700665409489849,0.3872234582002677,010120
1,LG이노텍,2024,Q3,정보기술,-0.25267422180303534,-0.03560779936036773,0.15621219034689737,0.26345606635635854,0.014448246022765066,-0.11983510689291532,-12.095903165735567,-0.006987318512606949,011070
1,현대상선,2024,Q3,산업재,-0.005130339658099628,0.010075579932693923,0.023091545925471246,0.3427399470760817,0.02058623097888046,-0.11983510689291532,1.493393744811514,0.24701674434638393,011200
1,삼성에스디에스,2024,Q3,정보기술,0.060844780178995965,-0.011649499565403731,0.0944884675914277,0.046680792845466224,0.12144425607203568,-0.11983510689291532,4.366787704463661,-0.184668388181162,018260
