,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,매출액 변화율,자본총계 변화율,금리 변화율,법인세차감전 순이익 변화율,Label,Code
3,CJ대한통운,2024,Q1,산업재,-0.09066596150247212,-0.00865133301179244,0.007050505839022669,-0.06664350002399932,-0.04727660643551157,-0.12136131985833976,0.2808752638658165,-0.1259301080721996,000120
3,두산,2024,Q1,산업재,0.10206862428119036,0.0016298607653995045,0.0226871114377869,-0.6892641124301919,-0.008458883242011161,-0.12136131985833976,-1.1935685876115754,-0.0455161477199009,000150
3,SK하이닉스,2024,Q1,정보기술,0.11249804517776539,0.016744415765374887,0.01697321575665689,0.06867721615939582,0.03609357235903188,-0.12136131985833976,-2.498817908099369,0.0056832299734496106,000660
3,LG상사,2024,Q1,산업재,0.06799306689519649,0.05178044870379228,0.0615940600548035,0.007558112441121256,0.03181010766914816,-0.12136131985833976,-2.051640204687373,0.06237257237707773,001120
3,대한항공,2024,Q1,산업재,-0.037283942385047716,0.017339285769539803,0.02696978471615097,-0.03959571842031939,0.0072611459165674574,-0.12136131985833976,-3.215508431292649,-0.017479234017668807,003490
3,LG,2024,Q1,정보기술,-0.12895686160619435,-0.0006712273122987389,0.03838706203428344,2.687944674626454,-0.012343653211819516,-0.12136131985833976,7.695258401470991,0.014990612373758504,003550
3,S&T중공업,2024,Q1,산업재,-0.09528477142670433,-0.004577852674992555,0.057502074321171825,-0.25979094776634404,0.003394978604939869,-0.12136131985833976,0.10698565127092441,0.4689799638747659,003570
3,한솔테크닉스,2024,Q1,정보기술,-0.15300954610124376,-0.005265285699899036,-0.03517695960131695,-0.051226761768065066,-0.003795765492005554,-0.12136131985833976,-0.45422298947064643,-0.09422747279971624,004710
3,삼성전자,2024,Q1,정보기술,0.047702561994951,0.006506668574258079,0.05129063548107782,0.20252283384744074,0.032704977095417975,-0.12136131985833976,-7.928767999689134,0.0027033693163534683,005930
3,LS,2024,Q1,산업재,0.37648445993258495,-0.02850573926002331,0.010960094720119606,-0.8886446066007301,-0.013571293888475111,-0.12136131985833976,-0.4040847201210287,-0.23381056685538884,006260
3,삼성SDI,2024,Q1,정보기술,0.009525937278218849,0.012498642323440556,0.04078641264513028,-0.079347585827512,0.052610363931345105,-0.12136131985833976,11.151012569769714,-0.2315671435127912,006400
3,대덕전자,2024,Q1,정보기술,-0.06674507553379483,0.026369983345946757,0.01624771218884269,3.055410869131536,-0.010105491480299156,-0.12136131985833976,1.5585760032998057,0.01728136942842861,008060
3,삼성전기,2024,Q1,정보기술,0.08718426559572137,0.025085575440972674,0.07371899669362736,0.045619563169473354,0.013669042983432744,-0.12136131985833976,8.476357018294511,-0.027343267338761988,009150
3,LS산전,2024,Q1,산업재,1.1140461433752105,-0.0035411772332956115,0.004877362015783149,0.0001891027260700895,-0.020295154332038323,-0.12136131985833976,0.778613060008218,0.009497192626590809,010120
3,LG이노텍,2024,Q1,정보기술,0.10802436380744371,-0.014007136615492688,-0.049084889545149,-0.42947969548252374,-0.005818776965208383,-0.12136131985833976,-0.8426752266650201,0.1075534805657655,011070
3,현대상선,2024,Q1,산업재,0.14795358872219788,0.04131380512780791,0.059823687631836764,0.13271994150172683,0.0402740166085509,-0.12136131985833976,0.36484650297409305,-0.010078659241433162,011200
