,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,매출액 변화율,자본총계 변화율,금리 변화율,법인세차감전 순이익 변화율,Label,Code
8,CJ대한통운,2022,Q4,산업재,-0.0655666417898243,0.017696359169037112,0.06877054602056765,0.004804461334060983,0.009223161166028282,0.11445954938682568,0.6988642956110485,0.02659724469511341,000120
8,두산,2022,Q4,산업재,0.138176475848162,-0.0029227595373084725,-0.06456062023191789,-0.08409248507993061,-0.018261523370401767,0.11445954938682568,-1.4466446370663553,-0.1273457788138802,000150
8,SK하이닉스,2022,Q4,정보기술,-0.06558485737004023,0.06723750747427237,-0.04225502714156815,-0.43736141237453374,-0.07248113548884094,0.11445954938682568,-3.023846281112295,-0.0008162829245996137,000660
8,LG상사,2022,Q4,산업재,-0.235710326621543,-0.02555742438558073,0.04652250599918806,-0.03949170052780393,-0.04447073178680916,0.11445954938682568,-0.17739245027814488,0.02261175024150343,001120
8,대한항공,2022,Q4,산업재,-0.0659284505606798,-3.9052529397953784e-05,-0.013376149260277859,-0.016787776812984045,0.10096084903534774,0.11445954938682568,-0.00801224985676019,-0.05304822302080679,003490
8,LG,2022,Q4,정보기술,0.0874591078198696,0.0020151782755530867,0.009078162201198392,-0.21397359255908566,0.002732801277388397,0.11445954938682568,0.025785239827764705,-0.021585208806486254,003550
8,S&T중공업,2022,Q4,산업재,0.09164646248419406,-0.05797533932790122,0.09455574787354237,0.6728542926763801,0.01530248045322713,0.11445954938682568,0.25342041727593134,-0.015479490453795208,003570
8,한솔테크닉스,2022,Q4,정보기술,0.02803631937489633,-0.025373335614697345,0.004983673085606322,-0.02184480415564105,0.03273894637894914,0.11445954938682568,-0.7349862482290458,0.17818140706246596,004710
8,삼성전자,2022,Q4,정보기술,-0.014620187333024896,0.07454571490714423,-0.003621542884199247,-0.20331285331073734,0.011449090376209003,0.11445954938682568,-0.5088010716554949,0.03281908572503358,005930
8,LS,2022,Q4,산업재,0.06188192042317178,0.04920217317209441,0.032142775683077884,-0.08396662551881118,0.05602350756428365,0.11445954938682568,-0.32864574697396787,0.2642891293053567,006260
8,삼성SDI,2022,Q4,정보기술,0.050360961251584783,0.031071317896920414,-0.008608562489238136,0.16638333127145444,0.011253912146853784,0.11445954938682568,-0.7782406131133637,-0.1574954555911215,006400
8,대덕전자,2022,Q4,정보기술,0.07393474034507283,-0.030712503398415136,-0.027584016248877408,2.2510080794175966,-0.029072802040276624,0.11445954938682568,-25.03214511921733,-0.07024964463828759,008060
8,삼성전기,2022,Q4,정보기술,0.08820273536102646,0.08482870719992563,-0.008803574787338397,-0.19513409124454206,-0.024295571688401907,0.11445954938682568,-1.3790627692671398,-0.11883706181507349,009150
8,LS산전,2022,Q4,산업재,0.05904909069189029,0.019481457165585914,0.05590269024961758,0.11790137480626228,0.03255669902934821,0.11445954938682568,1.3260993377814287,0.11277501706591203,010120
8,LG이노텍,2022,Q4,정보기술,-0.07709220687362783,0.11742938131892111,-0.09920172303961272,0.2227167797864602,-0.006748004489271042,0.11445954938682568,-0.7890182282917684,-0.03873947684560829,011070
8,현대상선,2022,Q4,산업재,-0.023952222418711335,0.0622378462566997,-0.13523965356535994,-0.3110128649851793,-0.057396673871036086,0.11445954938682568,-0.43236843373320266,-0.06938492671878113,011200
8,삼성에스디에스,2022,Q4,정보기술,-0.016487149282385566,0.12288799576694709,0.013295166229172262,-0.008624825025749017,0.018104136386355663,0.11445954938682568,-0.7212549507537389,-0.07979013098223055,018260
8,일진머티리얼즈,2022,Q4,정보기술,0.04704875107561876,0.012723772392298827,-0.023369094354496966,-0.15781931194576682,-0.009108679476321435,0.11445954938682568,-2.4075035958285156,-0.1345877356486627,020150
8,한국단자,2022,Q4,산업재,-0.014199258311691606,0.004331465032235249,0.07678391985454103,0.1231218035945223,0.00028788021381953577,0.11445954938682568,-1.3986576375930433,0.1496668195291516,025540
8,신도리코,2022,Q4,정보기술,0.024462058572148785,0.0033219622269480276,-0.04608675980203292,-0.04375210121154349,-0.01593772368345059,0.11445954938682568,-1.8779508577180892,0.02003855357259586,029530
8,LG디스플레이,2022,Q4,정보기술,0.00046341436467545183,-0.012952608375257912,-0.07063949884542386,0.03907608135965224,-0.16377220194411923,0.11445954938682568,-0.2636250780172975,-0.03526271081562244,034220
8,SK,2022,Q4,정보기술,-0.23456398079473367,-0.0005076987794894183,-0.00645128802440087,0.6032077767297894,-0.005038060531123989,0.11445954938682568,-3.1552343944809245,-0.02972122647696558,034730
8,한미반도체,2022,Q4,정보기술,0.18264724034507282,0.05981099260102196,-0.07654302373152155,-0.24807646643949977,-0.051851568449130636,0.11445954938682568,-0.9260951790379344,0.3726371736468788,042700
8,대우인터내셔널,2022,Q4,산업재,0.004689950966088274,-0.006438195220980103,-0.15583979931227265,-0.13001849061200343,0.013822277273076722,0.11445954938682568,-0.6143041748979168,0.20314542316747272,047050
8,한국항공우주,2022,Q4,산업재,-0.05323195121243898,0.03672120365886644,0.2734146788627376,0.4172758497044351,0.026861965720691883,0.11445954938682568,-1.680426142520822,0.13746408010837835,047810
8,한전KPS,2022,Q4,산업재,0.1062847810720499,0.037161863102237014,0.044871415007570414,0.1657805753667856,0.030682692669823153,0.11445954938682568,0.3304971762647657,-0.03036839994891402,051600
8,LG전자,2022,Q4,정보기술,0.28720289175600294,0.036385487845955744,-0.03249135645570311,-0.17857781091886182,-0.020832473135846796,0.11445954938682568,-0.5232338064937183,-0.09705128688246607,066570
8,현대글로비스,2022,Q4,산업재,-0.10902122468874657,0.03979673317428034,-0.041879590728274185,-0.05072413856262348,0.0729975855622722,0.11445954938682568,0.5025927426660126,0.021111420406996893,086280
