,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,비유동부채변화율,Code
4,Taekwang_Industrial,Industrials_&_Machinery,2023,Q3,0.003377288128717404,0.0028482136496117416,-0.07073186645380636,003240
5,S&T_Heavy_Industries,Industrials_&_Machinery,2023,Q3,-0.01450551352584406,-0.01433825056184368,0.009165846860064275,003570
4,Hyosung,Industrials_&_Machinery,2023,Q3,-0.012234541932743204,-0.003449225309517301,-0.024433588179026078,004800
4,Samkwang_Glass,Industrials_&_Machinery,2023,Q3,-0.03749566648620628,-0.17057100745501597,0.17384904904564968,005090
4,Hyundai_Heavy_Industries,Industrials_&_Machinery,2023,Q3,-0.022416459494093655,-0.015803688779565173,0.04941497562298036,009540
4,LS_Electric,Industrials_&_Machinery,2023,Q3,-0.01847702793962247,-0.025795325967103988,0.0012244462578056003,010120
4,Samsung_Heavy Industries,Industrials_&_Machinery,2023,Q3,-0.044848475501831686,0.011174575388524066,0.3194615120565423,010140
4,Hyundai_Mipo_Dockyard,Industrials_&_Machinery,2023,Q3,-0.004253701249808284,-0.005822317763642726,-0.28663709940143556,010620
5,Hyundai_WIA,Industrials_&_Machinery,2023,Q3,-0.013874247670639495,-0.01703750823946648,0.0047601802391581405,011210
4,Hanwha_Aerospace,Industrials_&_Machinery,2023,Q3,0.027658888009005955,0.03703072317741973,-0.1482575627449052,012450
4,Dongwon_Systems,Industrials_&_Machinery,2023,Q3,-0.021915024282138873,-0.06554819063206252,0.08798012672036493,014820
4,Hyundai_Elevator,Industrials_&_Machinery,2023,Q3,0.009320098111323838,-0.03247084018688495,-0.20447075225118527,017800
4,Samsung_Engineering,Industrials_&_Machinery,2023,Q3,-0.04693109479085322,-0.08507267816515318,0.2319582143025377,028050
4,Sejong_Industrial,Industrials_&_Machinery,2023,Q3,-0.0005325614372655441,-0.004331733642342295,0.0007632974267828274,033530
4,Doosan_Heavy_Industries,Industrials_&_Machinery,2023,Q3,0.004329754925813223,0.14702885447489666,-0.10426092755742866,034020
4,Daewoo_Shipbuilding_&_Marine_Engineering,Industrials_&_Machinery,2023,Q3,-0.09832390314589778,0.06437533834429643,0.010460639153425766,042660
4,Doosan_Infracore,Industrials_&_Machinery,2023,Q3,-0.03481422267762424,-0.054162848573296785,0.2781061580315155,042670
4,Korea_Aerospace_Industries,Industrials_&_Machinery,2023,Q3,-0.03718294291918167,-0.0639178144757111,0.012077549391689257,047810
4,Hyundai_Rotem,Industrials_&_Machinery,2023,Q3,-0.029796451930740098,-0.213670176628459,0.4193269617440635,064350
5,S&T_Motiv,Industrials_&_Machinery,2023,Q3,-0.023547421139885394,-0.02677952288574592,-0.013039053342432272,064960
4,Doosan_Engine,Industrials_&_Machinery,2023,Q3,0.007592040804684674,-0.02007341208721436,-0.024362841263524393,082740
4,HHI_Heavy_Industries,Industrials_&_Machinery,2023,Q3,0.013660841419328551,-0.002550461617670363,-0.8390530816140518,097230
