,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
14,Hyundai_Livart,기타제조,2021,Q1,-0.25404895159578644,-0.01349367070508456,0.011847248445459369,-0.015428372481669506,-0.016000000000000014,-0.07231516229360002,-0.07231516229360002,-0.07231516229360002,-0.07231516229360002,0.5673799635716583,0.05865235729833593,079430
