,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
24,Hyundai_Livart,기타제조,2018,Q3,-0.05724547966042545,0.00032448802889550876,-0.012966749237479869,-0.005201307569219216,-0.11607142857142883,-0.048620471455890435,-0.048620471455890435,-0.048620471455890435,-0.048620471455890435,-0.048620471455890435,0.06552847416749956,079430
