,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
4,Hyundai_Livart,기타제조,2023,Q3,0.05201365051551482,-0.06654453918740777,0.009517318030457078,-0.007533279773421997,-0.03896103896103886,-0.0015383270511775127,-0.0015383270511775127,-0.0015383270511775127,-0.0015383270511775127,-0.0015383270511775127,0.07912884706662607,079430
