,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
31,Hyundai_Livart,기타제조,2016,Q4,-0.11832971123962736,-0.048947871112559715,0.003373924858734778,-0.00772594542518501,0.06896551724137923,-0.08866425651838017,-0.08866425651838017,-0.08866425651838017,-0.08866425651838017,-0.08866425651837995,-0.028620753201203625,079430
