,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
8,Hyundai_Livart,기타제조,2022,Q3,-0.15534636122301174,-0.03329015577165162,0.013236947893862983,-0.003895125891120621,0.023255813953488302,-0.027791604356623534,-0.027791604356623534,-0.027791604356623534,-0.027791604356623534,-0.027791604356623312,-0.07028011373519293,079430
