,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
29,Hyundai_Livart,기타제조,2017,Q2,0.055622862058685926,-0.01674705147279343,-0.008206394068743794,-0.007378041034466598,0.00900900900900925,-0.04069538425156338,-0.04069538425156338,-0.04069538425156338,-0.04069538425156338,-0.04069538425156338,-0.22269785393930422,079430
