,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
32,Hyundai_Livart,기타제조,2016,Q3,-0.24154854367579764,-0.02597342702327432,-0.012951068177065483,-0.003894683630669471,-0.08411214953271018,0.05062036688169835,0.05062036688169835,0.05062036688169835,0.05062036688169835,0.05062036688169824,-0.11832971123962736,079430
