,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
7,Hyundai_Livart,기타제조,2022,Q4,-0.07028011373519293,0.01001456218495922,0.05625731355593655,0.004520310424048435,-0.023809523809523725,0.08414257530990599,0.08414257530990599,0.08414257530990599,0.08414257530990599,-1.2021301536012352,-0.08324757926713508,079430
