,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
11,Hyundai_Livart,기타제조,2021,Q4,-0.0497805764202897,-0.04863494412601854,0.007649735870546737,-0.015938933266124167,-0.02083333333333348,-0.08222352799030519,-0.08222352799030519,-0.08222352799030519,-0.08222352799030519,-1.9401651349182707,-0.1209200095826883,079430
