,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
25,Hyundai_Livart,기타제조,2018,Q2,-0.16523335268044953,0.024689587824627823,-0.013620400576671354,-0.007847684343889938,-0.009009009009008917,-0.022629182572555306,-0.022629182572555306,-0.022629182572555306,-0.022629182572555306,-0.022629182572555306,-0.05724547966042545,079430
