,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
21,Hyundai_Livart,기타제조,2019,Q2,-0.019782415979192315,0.01735900573503857,-0.06660868298921829,-0.013293335100796,-0.017241379310344973,-0.05879188669348112,-0.05879188669348112,-0.05879188669348112,-0.05879188669348112,-0.05879188669348112,-0.15244920080145755,079430
