,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
20,Hyundai_Livart,기타제조,2019,Q3,-0.15244920080145755,-0.049519482622467415,-0.20215935322079126,-0.0021492760114003584,0.05084745762711873,0.013884013276726281,0.013884013276726281,0.013884013276726281,0.013884013276726281,0.013884013276726281,-0.2043856389390196,079430
