,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
13,Hyundai_Livart,기타제조,2021,Q2,0.05865235729833593,-0.03024581242623925,-0.004424305431686371,-0.013438380398341998,0.11023622047244086,-0.06502462996356417,-0.06502462996356417,-0.0650246299635644,-0.0650246299635644,-0.06502462996356417,0.02137115368965494,079430
