,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
27,Hyundai_Livart,기타제조,2017,Q4,-0.06237846540880498,-0.44711542727249265,-0.2718577490751499,0.002275605061653474,0.0267857142857143,0.08092098190657204,0.08092098190657204,0.08092098190657193,0.08092098190657193,0.08092098190657193,0.41465179242282,079430
