,code,name,sector,year,quarter,유동자산 변화율,비유동자산 변화율,자산총계 변화율,유동부채 변화율,비유동부채 변화율,부채총계 변화율,자본총계 변화율,매출액 변화율,영업이익 변화율,법인세차감전 순이익 변화율,당기순이익 변화율,당기순이익(손실) 변화율,이익잉여금 변화율,자본금 변화율,소비자물가지수 변화율,환율 변화율,GDP 변화율,금리 변화율,수출액 변화율,실업률 변화율,전체 주주 수 변화율,주주 비율 변화율,보유 주식 수 변화율,전체 주식 수 변화율,보유 주식 비율 변화율,접수일자 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 증감 비율 변화율,1인평균급여 변화율,기초 소유 주식 수 변화율,기초 소유주식 지분율 변화율,기말 소유주식 수 변화율,기말 소유주식 지분율 변화율,발행할 주식 총수 변화율,현재까지 발행한 주식 총수 변화율,현재까지 감소한 주식의 총수 변화율,주식 수 감소 변화율,이익 소각 변화율,상환주식의 상환 변화율,기타 변화율,발행주식의 총수 변화율,자기주식수 변화율,유통주식수 변화율,증자주식수 변화율,주식액면가액 변화율,발행금액 변화율,보유 지분율 변화율,Relative Return,Label,Code
10,79430,Hyundai_Livart,기타제조,2022,Q1,0.10506976325033823,0.0020106086880653518,0.053059004636918816,0.1492127193082312,-0.029096446139159626,0.12362641968470522,-0.0004093610092821276,0.013098833490477357,-0.9333382002531845,-5.578558486636927,-1.0627264024678733,-1.0627264024678733,-0.0005282029274653599,-0.0,-0.09364288108448604,-0.018637728474920623,-0.004832000385876389,-0.14767324592997877,-0.03864674909181387,0.09183673469387776,0.6176936052472028,0.0,0.3585082736938401,0.5558143473780888,0.0,0.0,-0.038643037816624703,-0.038643037816624703,-0.038643037816624926,-0.038643037816624926,0.2745331581788948,0.4485871708148219,0.4382159915189733,0.43391753043000736,0.4282857146049369,0.2417077993948744,0.264534949137468,0.0,0.0,0.0,0.0,0.0,0.264534949137468,0.2417077993948743,0.2650128232392398,-0.038643037816624926,-0.038643037816624703,-0.038643037816624926,0.0,-0.1209200095826883,0.13573040774932488,079430
11,79430,Hyundai_Livart,기타제조,2021,Q4,-0.11294989034645475,0.007649735870546737,-0.04863494412601854,-0.17111331067112445,0.10265569715691159,-0.12199429720058275,0.0008625031313922449,-0.05586655009416264,0.5988527044548639,0.9048933473596337,0.6955167324439023,0.6955167324439023,0.0011254013473385172,-0.0,-0.4025512712822732,-0.020007078311950588,-0.015938933266124167,-0.16812521036687933,-0.08222487497304898,-0.02083333333333348,-1.9401651349182707,0.0,-0.7522344975218147,-1.5305723543152268,0.0,0.0,-0.08222352799030519,-0.08222352799030519,-0.08222352799030519,-0.08222352799030519,-0.5494077301821831,-1.0384798343728665,-1.0008471507540935,-0.9856540223941601,-0.9660938364199603,-0.4823361387753642,-0.5283444555118282,0.0,0.0,0.0,0.0,0.0,-0.5283444555118282,-0.48233613877536374,-0.5293381547993377,-0.08222352799030497,-0.08222352799030497,-0.08222352799030497,0.0,-0.0497805764202897,-0.1209200095826883,079430
12,79430,Hyundai_Livart,기타제조,2021,Q3,0.04200094395391585,-0.002147363776757283,0.01895267138294865,0.06163431692195709,0.02707746826218682,0.05561607265899504,-0.0074367122565128785,0.0008961358248005258,0.1721813296621666,-0.219170956229904,-6.095342226925279,-6.095342226925279,-0.009969540233257579,-0.0,-0.01761921683046319,-0.034507991437758845,-0.0003381422427111147,0.05306772908366497,-0.06937716438105035,0.1504424778761062,-0.06937312571652332,0.0,-0.06937312571652354,-0.06937312571652354,0.0,0.0,-0.06937312571652332,-0.06937312571652332,-0.06937312571652354,-0.06937312571652354,-0.06937312571652354,-0.06937312571652354,-0.06937312571652332,-0.06937312571652354,-0.06937312571652354,-0.06937312571652332,-0.06937312571652354,0.0,0.0,0.0,0.0,0.0,-0.06937312571652354,-0.06937312571652332,-0.06937312571652354,-0.06937312571652354,-0.06937312571652354,-0.06937312571652354,0.0,0.02137115368965494,-0.0497805764202897,079430
13,79430,Hyundai_Livart,기타제조,2021,Q2,-0.06001250362009425,-0.004424305431686371,-0.03024581242623925,-0.09258343652754308,0.0068525152368724696,-0.07385883594816667,-0.0009845624006514786,-0.06390404076158696,0.4756403207614297,0.583975844056255,0.926911045458952,0.926911045458952,-0.0012166460879470264,-0.0,-0.7421096287815034,-0.007129469356493168,-0.013438380398341998,-0.11734330484330613,-0.06502616415047213,0.11023622047244086,-0.06502462996356417,0.0,-0.0650246299635644,-0.0650246299635644,0.0,0.0,-0.0650246299635644,-0.0650246299635644,-0.06502462996356417,-0.06502462996356417,-0.06502462996356417,-0.0650246299635644,-0.06502462996356417,-0.06502462996356417,-0.06502462996356417,-0.06502462996356417,-0.06502462996356417,0.0,0.0,0.0,0.0,0.0,-0.06502462996356417,-0.06502462996356417,-0.06502462996356417,-0.06502462996356417,-0.0650246299635644,-0.0650246299635644,0.0,0.05865235729833593,0.02137115368965494,079430
14,79430,Hyundai_Livart,기타제조,2021,Q1,-0.04436824032027009,0.011847248445459369,-0.01349367070508456,-0.03304629494681488,0.010068840298689818,-0.02464267649676355,-0.006148490417607233,0.022231190624701358,-2.1279307394732525,-6.355283463576661,-3.8012476930914545,-3.8012476930914545,-0.008308481523831013,-0.0,-2.0127382750040668,0.003980375432345529,-0.015428372481669506,-0.17195325542571194,-0.07231825865355468,-0.016000000000000014,0.5673799635716583,0.0,0.4746791824851071,0.6457660454256287,0.0,0.0,-0.07231516229360002,-0.07231516229360002,-0.07231516229360002,-0.07231516229360002,0.43331024081955216,0.5692704540492104,0.5611691312060763,0.5578114396632927,0.5534122139927626,0.40766910384128163,0.42550025923624635,0.0,0.0,0.0,0.0,0.0,0.42550025923624635,0.4076691038412815,0.425873544883557,0.5739181894636602,0.5665251936625479,0.12044522982298433,0.0,-0.25404895159578644,0.05865235729833593,079430
15,79430,Hyundai_Livart,기타제조,2020,Q4,0.03405994235194454,-0.011703721411910895,0.009451268752488029,0.014431009615836543,0.07749503119985646,0.02739050308470148,-0.002733498551347857,-0.05758164921659481,0.6406031060886772,0.837310378691204,0.7583803147896637,0.7583803147896637,-0.003771094776329198,-0.0,0.3780443147289393,0.058580425595368135,-0.015741758304966824,-0.13205764233403983,-0.015372275387599998,-0.04166666666666674,-1.5167535402117083,0.0,-1.0726344206160827,-2.073669235225597,0.0,0.0,-0.015371270064568732,-0.015371270064568732,-0.015371270064568732,-0.015371270064568732,-0.9213299527808252,-1.5277996795974174,-1.4811335885280434,-1.462293478190559,-1.438038034989837,-0.8381583930678465,-0.8952106171537566,0.0,0.0,0.0,0.0,0.0,-0.8952106171537566,-0.8381583930678458,-0.8964428455517162,-1.555373126294687,-1.5117907484568738,-0.237896769098779,0.0,-0.16049000850450232,-0.25404895159578644,079430
16,79430,Hyundai_Livart,기타제조,2020,Q3,0.07787595867902608,-0.046186326671525446,0.0150695869552121,0.08322309433807862,-0.08074581701527106,0.05372025185727636,-0.013034867148468798,0.09420600080391839,0.12415786027638331,0.10100039837956909,0.04886249198508785,0.04886249198508785,-0.01724219695931062,-0.0,-29.267844017171594,0.026207921096291442,-0.022088428967425466,0.01328671328671327,-0.12128584005311471,0.032258064516129115,-0.12127725649179522,0.0,-0.12127725649179522,-0.12127725649179522,0.0,0.0,-0.12127725649179522,-0.12127725649179522,-0.12127725649179522,-0.12127725649179522,-0.12127725649179522,-0.12127725649179522,-0.121277256491795,-0.12127725649179522,-0.121277256491795,-0.121277256491795,-0.12127725649179522,0.0,0.0,0.0,0.0,0.0,-0.12127725649179522,-0.12127725649179522,-0.12127725649179522,-0.121277256491795,-0.121277256491795,-0.12127725649179522,0.0,1.1949006518793657,-0.16049000850450232,079430
17,79430,Hyundai_Livart,기타제조,2020,Q2,-0.0037525538503790923,-0.11156734453448536,-0.05558474868964103,-0.08978021353951093,-0.2769113014860647,-0.11929447491393175,-0.013632050503136206,0.0467107468737582,0.3589524973399678,0.39550006800160664,0.4088760999630219,0.4088760999630219,-0.018437523429690073,-0.0,0.9744470971009336,-0.021563322371475513,0.027401632238014395,0.0835291604358025,0.1430043137913488,-0.15887850467289732,0.14299518709488046,0.0,0.14299518709488057,0.14299518709488046,0.0,0.0,0.14299518709488057,0.14299518709488057,0.14299518709488046,0.14299518709488046,0.14299518709488057,0.14299518709488057,0.14299518709488035,0.14299518709488046,0.14299518709488046,0.14299518709488035,0.14299518709488046,0.0,0.0,0.0,0.0,0.0,0.14299518709488046,0.14299518709488046,0.14299518709488046,0.14299518709488035,0.14299518709488046,0.14299518709488046,0.0,-0.27315476647426373,1.1949006518793657,079430
18,79430,Hyundai_Livart,기타제조,2020,Q1,-0.023864319408373857,-0.05526495812636889,-0.03872361513170941,-0.06763161617590563,-0.10420299365907004,-0.07323789085256105,-0.017183101122818734,-0.1397170993277459,-11.7450585396107,-17.951926570946938,-35.884308002278594,-35.884308002278594,-0.023061699082640885,-0.0,-2.326416414584117,-0.015754379708652122,0.012864053928269836,0.060040160642572116,-0.01797680704196325,-0.00943396226415083,-0.017978150416162242,0.0,0.43922157580826227,-0.017978150416162242,0.0,0.0,-0.017978150416162242,-0.017978150416162242,-0.017978150416162242,-0.017978150416162242,0.4633402424043651,0.5752218439059515,0.566910257150121,0.5773665070871123,0.5731618299922719,0.4338639710327242,0.45090657268100753,0.0,0.0,0.0,0.0,0.0,0.45090657268100753,0.433863971032724,0.4512633503797725,0.5927609621639688,0.5856949095367023,0.6120040480415636,0.0,-0.08549943719091206,-0.27315476647426373,079430
19,79430,Hyundai_Livart,기타제조,2019,Q4,-0.043179960689006425,-0.03327027789705728,-0.03846695200556738,-0.15788834101839755,0.06429371957457042,-0.11722137838869506,0.005294097442006929,-0.08687271567163601,0.8367390830408278,0.908423675372903,0.9538224827793221,0.9538224827793221,0.007174466933043022,-0.0,-5.380260221408914,0.015711916865137066,-0.010051895543270017,-0.191387559808615,0.024390380515078802,0.05357142857142849,0.024387415724820394,0.0,-0.7710244389210084,0.02438741572482017,0.0,0.0,0.024387415724820283,0.024387415724820283,0.024387415724820394,0.024387415724820394,-0.8506181617059223,-1.338049355445881,-1.293178978398096,-1.349913839573254,-1.3267654203587234,-0.7542644227657636,-0.8087127702699923,0.0,0.0,0.0,0.0,0.0,-0.8087127702699923,-0.7542644227657631,-0.8098887594814848,-1.4387453112072661,-1.3971520430815478,-1.559697566560101,0.0,-0.2043856389390196,-0.08549943719091206,079430
20,79430,Hyundai_Livart,기타제조,2019,Q3,0.05885683699359945,-0.20215935322079126,-0.049519482622467415,-0.06971525092974873,-0.4189841062663633,-0.1201817975684416,-0.013977596969519945,0.00790750642242577,-0.1784731808411606,-0.24109721974389342,-0.2830185134591492,-0.2830185134591492,-0.019031573900538,-0.0,0.9303677156060576,-0.023671710515372757,-0.0021492760114003584,0.21649484536082508,0.013886289168915433,0.05084745762711873,0.013884013276726281,0.0,0.01388401327672617,0.013884013276726281,0.0,0.0,0.013884013276726281,0.013884013276726281,0.013884013276726281,0.013884013276726281,0.013884013276726281,0.013884013276726281,0.013884013276726281,0.013884013276726281,0.013884013276726281,0.013884013276726392,0.01388401327672617,0.0,0.0,0.0,0.0,0.0,0.01388401327672617,0.013884013276726392,0.013884013276726392,0.01388401327672617,0.013884013276726392,0.01388401327672617,0.0,-0.15244920080145755,-0.2043856389390196,079430
21,79430,Hyundai_Livart,기타제조,2019,Q2,0.06937628229199921,-0.06660868298921829,0.01735900573503857,0.055429696768615644,0.14386815764750438,0.06932103703829895,-0.011033543782207111,0.023249351346846248,0.3415665352372793,0.3223779275415072,0.3675138676374373,0.3675138676374373,-0.01507260206063088,-0.0,-0.17798441463015324,-0.03709163042178587,-0.013293335100796,0.10064059339177356,-0.05879535921869561,-0.017241379310344973,-0.05879188669348112,0.0,-0.05879188669348112,-0.05879188669348112,0.0,0.0,-0.05879188669348112,-0.05879188669348112,-0.05879188669348112,-0.05879188669348112,-0.05879188669348112,-0.05879188669348134,-0.05879188669348112,-0.05879188669348112,-0.05879188669348134,-0.05879188669348112,-0.05879188669348112,0.0,0.0,0.0,0.0,0.0,-0.05879188669348112,-0.05879188669348112,-0.05879188669348112,-0.05879188669348134,-0.05879188669348112,-0.05879188669348112,0.0,-0.019782415979192315,-0.15244920080145755,079430
22,79430,Hyundai_Livart,기타제조,2019,Q1,0.009156591488359012,-0.11571209489316336,-0.03515991995718459,-0.009991233033391334,-1.0717357600735076,-0.0984119188443664,-0.0035822373293001863,0.04945266155210015,-0.27682365117497487,-0.48842318566694853,-0.542630143403888,-0.542630143403888,-0.0048670752828190444,-0.0,0.6874179652905958,0.0016632023276192953,-0.0005796429835080996,0.09282764948769218,0.09882153156977846,-0.01754385964912264,0.098816652874397,0.0,0.37273669579651314,0.09881665287439712,0.0,0.0,0.09881665287439712,0.09881665287439712,0.09881665287439689,0.09881665287439689,0.4184335568582117,0.20597054581262564,0.19103614204162345,0.184846397204963,0.17673663368663406,0.4540330671569952,0.4704685110670951,0.0,0.0,0.0,0.0,0.0,0.4704685110670951,0.454033067156995,0.4708125782451845,0.6072692126186405,0.6004548943579686,0.6258267465636004,0.0,-0.04197385672308196,-0.019782415979192315,079430
23,79430,Hyundai_Livart,기타제조,2018,Q4,-0.023959726756766164,-0.042692392739305474,-0.030530496605643664,-0.10126396678564054,0.06370491356442831,-0.08533863845295886,-0.005188926988035414,0.030770447359892428,0.3893008194911469,0.44347520048189937,0.4389125786046977,0.4389125786046977,-0.0071968381495393086,-0.0,-0.1528942253920036,-0.005036357567736793,-0.005684653689703056,0.10693799508331026,0.008256951594797224,0.08800000000000008,0.008255670160192796,0.0,-0.4248298420593426,0.008255670160192685,0.0,0.0,0.008255670160192685,0.008255670160192685,0.008255670160192796,0.008255670160192796,-0.5367865274853507,-0.1255797501524052,-0.10480025265091775,-0.09641112005561392,-0.08561064566752763,-0.6369919511496775,-0.6878004298836298,0.0,0.0,0.0,0.0,0.0,-0.6878004298836298,-0.6369919511496773,-0.6888978042867526,-1.2757153331857576,-1.2369025725436278,-1.3885819375109083,0.0,0.06552847416749956,-0.04197385672308196,079430
24,79430,Hyundai_Livart,기타제조,2018,Q3,0.007361307128348149,-0.012966749237479869,0.00032448802889550876,0.05096021965385911,-0.036313964735415816,0.043181459179424064,-0.02081663548998769,0.013912891005809724,0.318396737547498,0.38596073151457866,0.37498520868526075,0.37498520868526075,-0.02869317063531085,-0.0,-0.0442397512820667,-0.03809438658420561,-0.005201307569219216,0.09246405552800974,-0.04862249558492171,-0.11607142857142883,-0.048620471455890435,0.0,-0.048620471455890435,-0.048620471455890435,0.0,0.0,-0.048620471455890435,-0.048620471455890435,-0.048620471455890435,-0.048620471455890435,-0.048620471455890435,-0.04862047145589021,-0.04862047145589021,-0.048620471455890435,-0.048620471455890435,-0.048620471455890435,-0.048620471455890435,0.0,0.0,0.0,0.0,0.0,-0.048620471455890435,-0.048620471455890435,-0.048620471455890435,-0.048620471455890435,-0.048620471455890435,-0.04862047145589021,0.0,-0.05724547966042545,0.06552847416749956,079430
25,79430,Hyundai_Livart,기타제조,2018,Q2,0.04382272007558741,-0.013620400576671354,0.024689587824627823,0.12607678146137213,0.12389083800610967,0.12588239090142528,-0.03438036354547558,0.0017616161549272036,-0.6341256816893752,-0.8016750250151794,-0.7943172920942609,-0.7943172920942609,-0.048115923628095914,-0.0,-0.3971853095173552,-0.007779076758894776,-0.007847684343889938,0.0044422507403751865,-0.0226310282981268,-0.009009009009008917,-0.022629182572555306,0.0,-0.022629182572555084,-0.022629182572555306,0.0,0.0,-0.022629182572555306,-0.022629182572555306,-0.022629182572555306,-0.022629182572555306,-0.022629182572555306,-0.022629182572555306,-0.02262918257255553,-0.022629182572555306,-0.022629182572555306,-0.022629182572555306,-0.022629182572555306,0.0,0.0,0.0,0.0,0.0,-0.022629182572555306,-0.022629182572555306,-0.022629182572555306,-0.022629182572555306,-0.022629182572555306,-0.022629182572555306,0.0,-0.16523335268044953,-0.05724547966042545,079430
26,79430,Hyundai_Livart,기타제조,2018,Q1,0.02502617970251375,-0.0026297675283617483,0.01598557549998514,0.07106254099121123,-0.01244934213967408,0.0641982597360582,-0.014525492827619058,-0.22047917584923438,0.14686324311889876,0.06320463916197805,0.08082988646741385,0.08082988646741385,-0.020400981213680947,-0.0,0.2528409114579355,0.030034823661886145,-0.014530287258507357,-0.08530869157626775,-0.024297858795447214,-0.01834862385321112,-0.024296900040725156,0.0,0.36375374846421105,-0.024296900040725156,0.0,0.0,-0.024296900040725156,-0.024296900040725156,-0.024296900040725156,-0.024296900040725156,0.254934275951504,-0.3521589420206541,-0.15919282036849092,0.14946918164462553,0.14100745887450938,0.4303384042054045,0.4474871372919783,0.0,0.0,0.0,0.0,0.0,0.4474871372919783,0.43033840420540426,0.4478461367953188,0.5902249136365444,0.5831148577318532,0.6095878342919205,0.0,0.41465179242282,-0.16523335268044953,079430
