,name,sector,year,quarter,Relative Return,자산총계 변화율,비유동자산 변화율,GDP 변화율,실업률 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주주 수 변화율,Label,Code
12,Hyundai_Livart,기타제조,2021,Q3,0.02137115368965494,0.01895267138294865,-0.002147363776757283,-0.0003381422427111147,0.1504424778761062,-0.06937312571652354,-0.06937312571652354,-0.06937312571652332,-0.06937312571652332,-0.06937312571652332,-0.0497805764202897,079430
